seqid,phobius_start,phobius_end,phobius_type
RO3G_08988,24,46,TM
RO3G_15116,4,14,SP
RO3G_16921,6,27,TM
RO3G_09516,15,26,SP
RO3G_15358,38,55,TM
RO3G_02340,12,31,TM
RO3G_12576,4,11,SP
RO3G_16941,36,55,TM
RO3G_13785,24,49,TM
RO3G_12134,18,37,TM
RO3G_15036,4,11,SP
RO3G_13817,4,15,SP
RO3G_09872,4,15,SP
RO3G_10495,20,40,TM
RO3G_06579,8,20,SP
RO3G_10736,10,18,SP
RO3G_14304,6,17,SP
RO3G_15316,4,14,SP
RO3G_15091,12,33,TM
RO3G_16026,31,48,TM
RO3G_08316,37,57,TM
RO3G_03247,20,38,TM
RO3G_01379,7,18,SP
RO3G_02475,12,30,TM
RO3G_06677,10,21,SP
RO3G_10952,4,15,SP
RO3G_11764,7,18,SP
RO3G_01790,6,27,TM
RO3G_17121,3,14,SP
RO3G_16878,3,12,SP
RO3G_08296,4,11,SP
RO3G_01707,43,59,TM
RO3G_06312,43,59,TM
RO3G_14943,39,57,TM
RO3G_09697,9,19,SP
RO3G_12021,40,58,TM
RO3G_14221,6,14,SP
RO3G_04265,6,17,SP
RO3G_03690,30,49,TM
RO3G_08816,3,11,SP
RO3G_03220,6,25,TM
RO3G_15073,3,14,SP
RO3G_07506,5,15,SP
RO3G_05999,3,13,SP
RO3G_07573,37,55,TM
RO3G_14955,20,37,TM
RO3G_16569,17,41,TM
RO3G_03163,38,56,TM
RO3G_02053,4,15,SP
RO3G_06472,37,56,TM
RO3G_12436,5,14,SP
RO3G_11779,17,28,SP
RO3G_16559,7,18,SP
RO3G_10599,3,14,SP
RO3G_06246,20,38,TM
RO3G_01389,25,46,TM
RO3G_16705,2,10,SP
RO3G_17072,20,43,TM
RO3G_14184,6,17,SP
RO3G_08461,3,14,SP
RO3G_10668,16,35,TM
RO3G_05432,12,29,TM
RO3G_15439,4,15,SP
RO3G_03503,13,21,SP
RO3G_04486,25,45,TM
RO3G_16970,3,14,SP
RO3G_11397,31,48,TM
RO3G_03151,5,23,SP
RO3G_06152,3,14,SP
RO3G_04726,8,19,SP
RO3G_08258,4,11,SP
RO3G_06543,24,47,TM
RO3G_14191,12,36,TM
RO3G_01225,12,31,TM
RO3G_02028,6,27,TM
RO3G_03753,2,13,SP
RO3G_07642,10,17,SP
RO3G_10392,12,32,TM
RO3G_03842,11,21,SP
RO3G_10614,38,58,TM
RO3G_03996,13,39,TM
RO3G_01070,8,16,SP
RO3G_14929,3,14,SP
RO3G_10219,37,58,TM
RO3G_11852,3,13,SP
RO3G_11734,7,20,SP
RO3G_10128,5,16,SP
RO3G_05541,34,54,TM
RO3G_07840,35,53,TM
RO3G_00272,20,37,TM
RO3G_00972,30,49,TM
RO3G_12288,32,52,TM
RO3G_11174,21,42,TM
RO3G_11149,11,19,SP
RO3G_09017,33,52,TM
RO3G_14116,31,54,TM
RO3G_03349,3,13,SP
RO3G_08779,3,11,SP
RO3G_02336,6,27,TM
RO3G_08137,31,52,TM
RO3G_12783,6,38,TM
RO3G_11440,4,11,SP
RO3G_07122,26,43,TM
RO3G_09989,9,17,SP
RO3G_04016,6,26,TM
RO3G_15970,12,32,TM
RO3G_02710,23,43,TM
RO3G_13778,7,14,SP
RO3G_15445,7,19,SP
RO3G_00181,20,41,TM
RO3G_14268,38,57,TM
RO3G_02136,15,27,SP
RO3G_10501,24,42,TM
RO3G_11389,5,16,SP
RO3G_16925,7,17,SP
RO3G_02628,6,28,TM
RO3G_16223,12,39,TM
RO3G_02532,15,34,TM
RO3G_08480,40,58,TM
RO3G_04947,36,55,TM
RO3G_11202,5,13,SP
RO3G_05578,35,58,TM
RO3G_03188,2,12,SP
RO3G_08411,40,59,TM
RO3G_16661,4,12,SP
RO3G_04734,4,14,SP
RO3G_02448,25,50,TM
RO3G_01979,7,25,TM
RO3G_13949,20,41,TM
RO3G_01887,6,17,SP
RO3G_17434,12,29,TM
RO3G_02743,18,29,SP
RO3G_10938,12,32,TM
RO3G_13233,4,16,SP
RO3G_03968,6,24,TM
RO3G_03354,38,58,TM
RO3G_00626,32,56,TM
RO3G_03012,12,32,TM
RO3G_07081,5,16,SP
RO3G_03883,3,14,SP
RO3G_11374,38,57,TM
RO3G_02738,4,17,SP
RO3G_17347,3,13,SP
RO3G_10330,37,57,TM
RO3G_15565,30,48,TM
RO3G_04558,14,25,SP
RO3G_00837,6,19,SP
RO3G_00762,14,34,TM
RO3G_10076,3,14,SP
RO3G_09338,40,59,TM
RO3G_00427,20,40,TM
RO3G_08971,12,30,TM
RO3G_09010,14,39,TM
RO3G_09219,4,15,SP
RO3G_15457,2,10,SP
RO3G_01834,8,18,SP
RO3G_13535,4,15,SP
RO3G_03150,29,51,TM
RO3G_16673,28,47,TM
RO3G_01679,29,50,TM
RO3G_09136,35,57,TM
RO3G_10745,21,39,TM
RO3G_16414,12,32,TM
RO3G_16008,12,31,TM
RO3G_14082,26,42,TM
RO3G_05770,12,31,TM
RO3G_00772,8,18,SP
RO3G_14590,39,57,TM
RO3G_05873,12,31,TM
RO3G_06498,34,57,TM
RO3G_04362,6,27,TM
RO3G_07851,44,59,TM
RO3G_05976,7,25,TM
RO3G_03659,6,17,SP
RO3G_02010,5,16,SP
RO3G_01081,6,17,SP
RO3G_14074,12,22,SP
RO3G_10047,12,29,TM
RO3G_11191,3,10,SP
RO3G_09297,13,25,SP
RO3G_12518,44,59,TM
RO3G_12873,24,45,TM
RO3G_14733,25,46,TM
RO3G_00988,9,16,SP
RO3G_05852,32,58,TM
RO3G_12145,3,13,SP
RO3G_03485,4,15,SP
RO3G_04796,31,54,TM
RO3G_11809,8,20,SP
RO3G_00099,7,24,TM
RO3G_03590,26,43,TM
RO3G_13311,7,14,SP
RO3G_05982,6,14,SP
RO3G_02121,3,14,SP
RO3G_08619,6,25,TM
RO3G_04788,5,13,SP
RO3G_12103,12,30,TM
RO3G_00475,12,30,TM
RO3G_04932,12,33,TM
RO3G_16967,20,45,TM
RO3G_14083,6,25,TM
RO3G_10651,10,21,SP
RO3G_14952,3,11,SP
RO3G_00078,12,30,TM
RO3G_17008,6,23,TM
RO3G_02590,12,32,TM
RO3G_12380,7,18,SP
RO3G_03028,40,58,TM
RO3G_03147,10,20,SP
RO3G_03735,12,30,TM
RO3G_08293,29,47,TM
RO3G_07317,26,43,TM
RO3G_11796,34,59,TM
RO3G_03956,5,13,SP
RO3G_10455,21,46,TM
RO3G_06468,16,36,TM
RO3G_01777,4,12,SP
RO3G_01658,7,37,TM
RO3G_12695,4,14,SP
RO3G_10462,5,16,SP
RO3G_09236,38,55,TM
RO3G_16331,20,38,TM
RO3G_10830,6,23,TM
RO3G_06145,4,12,SP
RO3G_03978,12,30,TM
RO3G_11384,7,18,SP
RO3G_11179,35,55,TM
RO3G_04230,6,24,TM
RO3G_10160,3,13,SP
RO3G_03316,12,31,TM
RO3G_03205,6,24,TM
RO3G_07824,14,32,TM
RO3G_13977,26,45,TM
RO3G_12283,14,33,TM
RO3G_15827,5,15,SP
RO3G_10196,41,58,TM
RO3G_15045,9,18,SP
RO3G_12531,26,43,TM
RO3G_05704,20,41,TM
RO3G_06750,2,10,SP
RO3G_01407,32,51,TM
RO3G_14333,4,12,SP
RO3G_08001,3,14,SP
RO3G_05717,6,26,TM
RO3G_09691,12,33,TM
RO3G_02918,14,36,TM
RO3G_14477,3,13,SP
RO3G_10039,10,18,SP
RO3G_13668,4,14,SP
RO3G_00447,28,48,TM
RO3G_06101,4,15,SP
RO3G_02857,7,18,SP
RO3G_01621,4,12,SP
RO3G_07803,4,15,SP
RO3G_06523,4,11,SP
RO3G_00863,12,30,TM
RO3G_10011,17,34,TM
RO3G_08248,6,17,SP
RO3G_10213,5,16,SP
RO3G_08688,43,59,TM
RO3G_01598,4,15,SP
RO3G_15763,7,27,TM
RO3G_07769,29,50,TM
RO3G_14128,4,14,SP
RO3G_04777,7,24,TM
RO3G_06164,3,14,SP
RO3G_09916,7,26,TM
RO3G_14252,12,30,TM
RO3G_13010,28,39,SP
RO3G_11071,3,13,SP
RO3G_05829,3,11,SP
RO3G_10333,12,28,TM
RO3G_17441,18,39,TM
RO3G_06668,6,25,TM
RO3G_12275,33,52,TM
RO3G_04882,3,14,SP
RO3G_09589,12,20,SP
RO3G_03654,12,30,TM
RO3G_15964,24,57,TM
RO3G_01479,14,22,SP
RO3G_01299,22,46,TM
RO3G_04348,5,16,SP
RO3G_07087,41,59,TM
RO3G_01692,43,59,TM
RO3G_01753,21,40,TM
RO3G_10691,3,14,SP
RO3G_07063,3,15,SP
RO3G_06995,7,29,TM
RO3G_07692,3,11,SP
RO3G_17106,5,15,SP
RO3G_02531,3,13,SP
RO3G_03059,12,31,TM
RO3G_17394,3,14,SP
RO3G_04738,5,12,SP
RO3G_13095,8,18,SP
RO3G_00153,12,28,TM
RO3G_08795,23,45,TM
RO3G_12287,12,23,SP
RO3G_12259,3,12,SP
RO3G_12766,7,15,SP
RO3G_05424,10,18,SP
RO3G_02789,6,29,TM
RO3G_16728,4,15,SP
RO3G_11425,17,37,TM
RO3G_07935,12,33,TM
RO3G_05077,30,48,TM
RO3G_16760,31,49,TM
RO3G_08444,4,15,SP
RO3G_16580,3,13,SP
RO3G_00090,13,24,SP
RO3G_14079,24,43,TM
RO3G_13397,9,29,TM
RO3G_02013,4,14,SP
RO3G_06257,9,28,TM
RO3G_00232,3,14,SP
RO3G_06699,7,15,SP
RO3G_05505,3,11,SP
RO3G_16918,10,18,SP
RO3G_06009,12,29,TM
RO3G_06895,12,27,TM
RO3G_07830,20,36,TM
RO3G_09260,36,58,TM
RO3G_01953,26,43,TM
RO3G_02878,6,24,TM
RO3G_10447,15,32,TM
RO3G_05783,12,29,TM
RO3G_07988,4,11,SP
RO3G_12307,6,27,TM
RO3G_11488,4,15,SP
RO3G_01113,8,15,SP
RO3G_04255,36,54,TM
RO3G_03273,6,26,TM
RO3G_12355,6,14,SP
RO3G_02058,36,59,TM
RO3G_15216,13,23,SP
RO3G_16454,6,26,TM
RO3G_01234,32,55,TM
RO3G_09674,3,13,SP
RO3G_12249,4,15,SP
RO3G_16843,25,48,TM
RO3G_14447,6,13,SP
RO3G_02208,30,47,TM
RO3G_15084,4,14,SP
RO3G_05752,3,14,SP
RO3G_05160,35,56,TM
RO3G_10571,16,43,TM
RO3G_14139,3,14,SP
RO3G_11542,7,18,SP
RO3G_12968,12,29,TM
RO3G_15242,5,16,SP
RO3G_10684,20,42,TM
RO3G_04295,6,17,SP
RO3G_04557,6,17,SP
RO3G_02553,3,14,SP
RO3G_10962,20,43,TM
RO3G_11027,7,27,TM
RO3G_06964,6,24,TM
RO3G_14966,39,59,TM
RO3G_00523,29,50,TM
RO3G_09986,2,13,SP
RO3G_01794,6,31,TM
RO3G_04203,12,31,TM
RO3G_02540,9,17,SP
RO3G_15394,32,53,TM
RO3G_14160,5,24,TM
RO3G_08725,5,13,SP
RO3G_09070,4,23,SP
RO3G_08507,36,56,TM
RO3G_08871,7,26,TM
RO3G_06224,4,15,SP
RO3G_06639,2,12,SP
RO3G_05655,3,13,SP
RO3G_07108,10,18,SP
RO3G_06528,4,15,SP
RO3G_08029,3,14,SP
RO3G_00322,5,22,TM
RO3G_09434,6,24,TM
RO3G_00332,40,58,TM
RO3G_15747,30,49,TM
RO3G_14581,6,13,SP
RO3G_10343,3,13,SP
RO3G_02256,7,29,TM
RO3G_04442,25,44,TM
RO3G_14314,6,23,TM
RO3G_16258,6,25,TM
RO3G_06102,7,14,SP
RO3G_15182,4,15,SP
RO3G_07166,4,17,SP
RO3G_07290,5,15,SP
RO3G_14634,7,15,SP
RO3G_04270,14,33,TM
RO3G_01074,17,24,SP
RO3G_06540,12,23,SP
RO3G_03564,6,28,TM
RO3G_01724,12,29,TM
RO3G_02394,28,48,TM
RO3G_00166,31,52,TM
RO3G_15470,4,15,SP
RO3G_00111,7,25,TM
RO3G_12516,6,26,TM
RO3G_13840,6,17,SP
RO3G_07528,3,13,SP
RO3G_14322,6,17,SP
RO3G_01775,23,45,TM
RO3G_02454,34,59,TM
RO3G_16122,3,15,SP
RO3G_14510,22,42,TM
RO3G_07563,3,14,SP
RO3G_04590,30,54,TM
RO3G_02438,12,32,TM
RO3G_00104,7,17,SP
RO3G_11289,3,14,SP
RO3G_05373,5,16,SP
RO3G_14203,4,12,SP
RO3G_00069,35,59,TM
RO3G_15655,12,34,TM
RO3G_14994,10,18,SP
RO3G_08859,6,14,SP
RO3G_05492,4,16,SP
RO3G_01985,6,17,SP
RO3G_10765,26,43,TM
RO3G_00452,29,49,TM
RO3G_16321,6,17,SP
RO3G_05017,3,13,SP
RO3G_01374,7,17,SP
RO3G_16196,9,27,TM
RO3G_14444,9,20,SP
RO3G_10154,7,17,SP
RO3G_10442,32,52,TM
RO3G_10085,15,38,TM
RO3G_04263,12,38,TM
RO3G_13208,10,21,SP
RO3G_05285,12,29,TM
RO3G_13781,4,15,SP
RO3G_03706,4,15,SP
RO3G_10951,20,42,TM
RO3G_03609,10,18,SP
RO3G_10001,6,15,SP
RO3G_06388,3,13,SP
RO3G_07920,29,50,TM
RO3G_15015,4,17,SP
RO3G_01117,4,12,SP
RO3G_03399,12,29,TM
RO3G_06311,5,16,SP
RO3G_15422,3,14,SP
RO3G_09745,34,55,TM
RO3G_09200,26,43,TM
RO3G_09925,34,59,TM
RO3G_10598,3,14,SP
RO3G_02335,6,30,TM
RO3G_02922,9,20,SP
RO3G_04574,3,15,SP
RO3G_09413,5,16,SP
RO3G_10395,2,10,SP
RO3G_11245,3,13,SP
RO3G_04997,4,14,SP
RO3G_04561,35,58,TM
RO3G_13655,9,20,SP
RO3G_09749,16,23,SP
RO3G_16757,12,32,TM
RO3G_00197,6,14,SP
RO3G_11308,13,24,SP
RO3G_10339,32,52,TM
RO3G_16527,2,13,SP
RO3G_11920,12,28,TM
RO3G_15094,12,35,TM
RO3G_07832,16,35,TM
RO3G_08994,5,16,SP
RO3G_10060,16,23,SP
RO3G_06314,3,14,SP
RO3G_12622,12,32,TM
RO3G_05475,25,44,TM
RO3G_03249,12,34,TM
RO3G_02639,7,18,SP
RO3G_00915,6,14,SP
RO3G_15333,35,56,TM
RO3G_13854,13,21,SP
RO3G_06197,35,55,TM
RO3G_13901,18,40,TM
RO3G_13264,35,55,TM
RO3G_05018,4,12,SP
RO3G_12143,30,51,TM
RO3G_02828,10,18,SP
RO3G_03064,5,13,SP
RO3G_06167,2,12,SP
RO3G_12033,7,15,SP
RO3G_16059,3,11,SP
RO3G_10600,36,59,TM
RO3G_02246,2,10,SP
RO3G_02535,27,46,TM
RO3G_01568,3,14,SP
RO3G_01153,20,39,TM
RO3G_01507,6,23,TM
RO3G_13466,3,14,SP
RO3G_12896,27,48,TM
RO3G_16510,12,30,TM
RO3G_08279,16,33,TM
RO3G_05208,12,31,TM
RO3G_15087,3,13,SP
RO3G_11068,38,55,TM
RO3G_16330,3,13,SP
RO3G_16938,6,17,SP
RO3G_07644,4,11,SP
RO3G_03131,8,19,SP
RO3G_11152,4,15,SP
RO3G_00437,3,14,SP
RO3G_02989,4,11,SP
RO3G_16113,12,32,TM
RO3G_12871,33,53,TM
RO3G_08960,7,26,TM
RO3G_11385,10,20,SP
RO3G_06243,22,31,SP
RO3G_11117,31,54,TM
RO3G_10527,26,43,TM
RO3G_16353,4,15,SP
RO3G_05460,14,34,TM
RO3G_05585,4,15,SP
RO3G_10438,4,12,SP
RO3G_07080,17,34,TM
RO3G_13119,6,16,SP
RO3G_01600,25,36,SP
RO3G_12242,10,21,SP
RO3G_14388,20,43,TM
RO3G_04395,3,11,SP
RO3G_11753,44,59,TM
RO3G_13290,7,32,TM
RO3G_16202,3,13,SP
RO3G_06638,6,26,TM
RO3G_05226,6,28,TM
RO3G_14053,10,20,SP
RO3G_00455,12,30,TM
RO3G_01666,32,52,TM
RO3G_02161,4,14,SP
RO3G_00644,12,31,TM
RO3G_16427,10,18,SP
RO3G_00725,6,24,TM
RO3G_16783,4,14,SP
RO3G_01270,7,18,SP
RO3G_05145,6,14,SP
RO3G_10378,30,50,TM
RO3G_11606,32,50,TM
RO3G_09000,4,15,SP
RO3G_09667,16,35,TM
RO3G_16731,14,34,TM
RO3G_00826,6,17,SP
RO3G_13587,3,13,SP
RO3G_06095,9,16,SP
RO3G_02063,4,14,SP
RO3G_04755,6,17,SP
RO3G_03566,12,30,TM
RO3G_00968,12,32,TM
RO3G_10680,16,35,TM
RO3G_15949,2,12,SP
RO3G_02512,20,41,TM
RO3G_10029,3,11,SP
RO3G_01321,14,34,TM
RO3G_12537,12,28,TM
RO3G_02622,26,47,TM
RO3G_11675,3,14,SP
RO3G_16090,32,50,TM
RO3G_01508,25,45,TM
RO3G_10165,34,55,TM
RO3G_14933,3,14,SP
RO3G_08372,12,28,TM
RO3G_12294,12,28,TM
RO3G_01232,5,17,SP
RO3G_06324,25,44,TM
RO3G_14569,29,54,TM
RO3G_03280,6,24,TM
RO3G_13532,23,42,TM
RO3G_11114,6,14,SP
RO3G_06880,13,35,TM
RO3G_08298,16,38,TM
RO3G_02009,6,19,SP
RO3G_03009,4,15,SP
RO3G_11125,32,54,TM
RO3G_13827,32,55,TM
RO3G_07142,6,16,SP
RO3G_01655,21,47,TM
RO3G_12726,4,15,SP
RO3G_02157,6,24,TM
RO3G_09622,11,22,SP
RO3G_11595,6,26,TM
RO3G_01685,4,15,SP
RO3G_08699,16,35,TM
RO3G_00717,3,12,SP
RO3G_09560,7,15,SP
RO3G_12215,4,11,SP
RO3G_01269,41,59,TM
RO3G_03729,3,14,SP
RO3G_03061,12,31,TM
RO3G_10714,16,27,SP
RO3G_08929,3,10,SP
RO3G_16401,4,11,SP
RO3G_15222,6,17,SP
RO3G_05398,6,16,SP
RO3G_09454,10,18,SP
RO3G_10049,10,18,SP
RO3G_10078,28,46,TM
RO3G_07628,4,11,SP
RO3G_06944,25,44,TM
RO3G_11376,3,15,SP
RO3G_08049,8,19,SP
RO3G_02427,6,27,TM
RO3G_03372,34,52,TM
RO3G_09864,4,14,SP
RO3G_02399,20,40,TM
RO3G_04821,20,43,TM
RO3G_04629,6,25,TM
RO3G_11077,4,15,SP
RO3G_14823,11,22,SP
RO3G_13451,10,18,SP
RO3G_05438,34,55,TM
RO3G_12571,30,48,TM
RO3G_00904,2,13,SP
RO3G_06824,31,54,TM
RO3G_02400,5,13,SP
RO3G_03808,7,15,SP
RO3G_07546,15,33,TM
RO3G_02769,20,39,TM
RO3G_01235,16,34,TM
RO3G_07780,6,28,TM
RO3G_08379,39,59,TM
RO3G_03844,14,33,TM
RO3G_01961,7,25,TM
RO3G_14945,3,14,SP
RO3G_13787,21,41,TM
RO3G_08865,38,59,TM
RO3G_05293,38,58,TM
RO3G_15433,4,15,SP
RO3G_08785,34,55,TM
RO3G_06938,2,13,SP
RO3G_03652,12,29,TM
RO3G_00031,12,30,TM
RO3G_04294,26,43,TM
RO3G_10694,6,14,SP
RO3G_09027,5,15,SP
RO3G_15419,4,19,SP
RO3G_04910,5,16,SP
RO3G_11088,3,14,SP
RO3G_08146,12,30,TM
RO3G_08477,13,35,TM
RO3G_02546,6,25,TM
RO3G_15070,10,21,SP
RO3G_01287,35,55,TM
RO3G_13816,20,36,TM
RO3G_08836,26,46,TM
RO3G_16242,5,16,SP
RO3G_08307,5,16,SP
RO3G_01132,42,59,TM
RO3G_10153,3,11,SP
RO3G_06672,21,45,TM
RO3G_17047,22,39,TM
RO3G_04290,40,58,TM
RO3G_05760,25,44,TM
RO3G_06963,17,36,TM
RO3G_09313,3,11,SP
RO3G_05670,12,37,TM
RO3G_11356,35,54,TM
RO3G_12856,7,19,SP
RO3G_12116,29,51,TM
RO3G_07181,8,15,SP
RO3G_08024,38,56,TM
RO3G_12702,19,36,TM
RO3G_00568,8,16,SP
RO3G_14927,3,14,SP
RO3G_09907,5,15,SP
RO3G_01068,39,59,TM
RO3G_11881,7,26,TM
RO3G_12683,6,35,TM
RO3G_11255,28,57,TM
RO3G_12401,8,18,SP
RO3G_06746,21,41,TM
RO3G_14849,12,29,TM
RO3G_11639,20,38,TM
RO3G_11625,12,29,TM
RO3G_17189,4,15,SP
RO3G_12955,3,10,SP
RO3G_01090,2,13,SP
RO3G_08078,35,54,TM
RO3G_10933,5,16,SP
RO3G_01824,31,51,TM
RO3G_14024,3,13,SP
RO3G_10365,12,29,TM
RO3G_01667,6,26,TM
RO3G_06223,3,12,SP
RO3G_12780,43,59,TM
RO3G_17262,26,59,TM
RO3G_02672,20,39,TM
RO3G_09234,3,11,SP
RO3G_00057,6,25,TM
RO3G_02192,6,15,SP
RO3G_17138,40,57,TM
RO3G_14613,12,34,TM
RO3G_01055,12,35,TM
RO3G_00132,14,33,TM
RO3G_14328,25,43,TM
RO3G_09637,3,10,SP
RO3G_17027,12,31,TM
RO3G_13075,7,14,SP
RO3G_09431,10,21,SP
RO3G_12392,6,17,SP
RO3G_14946,40,59,TM
RO3G_11792,20,41,TM
RO3G_02232,12,29,TM
RO3G_10685,25,44,TM
RO3G_14311,34,55,TM
RO3G_12435,4,12,SP
RO3G_13599,31,54,TM
RO3G_09277,8,19,SP
RO3G_00495,5,14,SP
RO3G_09531,23,31,SP
RO3G_16030,35,54,TM
RO3G_09025,3,16,SP
RO3G_10002,27,45,TM
RO3G_16930,6,27,TM
RO3G_05941,26,43,TM
RO3G_07388,33,54,TM
RO3G_01817,6,26,TM
RO3G_04292,20,40,TM
RO3G_08544,35,58,TM
RO3G_13285,10,18,SP
RO3G_01755,42,59,TM
RO3G_09031,7,17,SP
RO3G_06869,17,37,TM
RO3G_09063,20,31,SP
RO3G_10245,5,13,SP
RO3G_10009,6,26,TM
RO3G_03088,3,16,SP
RO3G_01907,15,34,TM
RO3G_15172,38,59,TM
RO3G_07371,3,11,SP
RO3G_15016,4,12,SP
RO3G_02516,3,15,SP
RO3G_16136,10,18,SP
RO3G_15489,5,13,SP
RO3G_06537,4,15,SP
RO3G_17450,10,18,SP
RO3G_10912,12,36,TM
RO3G_03233,38,56,TM
RO3G_06855,37,59,TM
RO3G_02730,4,15,SP
RO3G_01690,12,29,TM
RO3G_05266,34,53,TM
RO3G_16759,8,19,SP
RO3G_00235,9,16,SP
RO3G_06255,5,16,SP
RO3G_00600,21,32,SP
RO3G_06657,12,23,SP
RO3G_00520,38,57,TM
RO3G_07199,7,15,SP
RO3G_03331,5,16,SP
RO3G_08696,6,25,TM
RO3G_09675,3,12,SP
RO3G_12105,6,14,SP
RO3G_05426,12,29,TM
RO3G_05419,26,43,TM
RO3G_10876,20,37,TM
RO3G_17073,5,15,SP
RO3G_11297,4,19,SP
RO3G_07239,36,57,TM
RO3G_11662,3,13,SP
RO3G_03648,18,29,SP
RO3G_06866,3,14,SP
RO3G_04455,2,10,SP
RO3G_11898,40,59,TM
RO3G_11516,31,54,TM
RO3G_10122,40,59,TM
RO3G_00175,12,30,TM
RO3G_11605,4,12,SP
RO3G_10111,5,16,SP
RO3G_00454,7,15,SP
RO3G_01199,12,29,TM
RO3G_12728,5,15,SP
RO3G_02247,6,25,TM
RO3G_11444,27,46,TM
RO3G_07342,6,25,TM
RO3G_01770,6,14,SP
RO3G_16877,7,28,TM
RO3G_06137,12,33,TM
RO3G_03288,12,30,TM
RO3G_00928,24,47,TM
RO3G_16195,10,20,SP
RO3G_02587,8,17,SP
RO3G_12646,10,18,SP
RO3G_08331,2,13,SP
RO3G_02759,37,56,TM
RO3G_16378,6,25,TM
RO3G_15889,10,18,SP
RO3G_04784,20,38,TM
RO3G_11104,20,41,TM
RO3G_03584,3,11,SP
RO3G_06342,42,59,TM
RO3G_03828,6,16,SP
RO3G_16861,39,59,TM
RO3G_06457,24,42,TM
RO3G_04407,20,41,TM
RO3G_12015,28,50,TM
RO3G_00802,18,29,SP
RO3G_03686,12,29,TM
RO3G_05679,4,16,SP
RO3G_08983,10,21,SP
RO3G_09834,20,38,TM
RO3G_15344,3,13,SP
RO3G_02564,5,13,SP
RO3G_00378,27,46,TM
RO3G_06888,6,18,SP
RO3G_08221,6,27,TM
RO3G_09312,37,55,TM
RO3G_12321,4,11,SP
RO3G_08453,20,38,TM
RO3G_01236,5,17,SP
RO3G_00212,2,13,SP
RO3G_10104,5,16,SP
RO3G_02748,12,28,TM
RO3G_06148,35,53,TM
RO3G_09057,2,13,SP
RO3G_10223,40,59,TM
RO3G_02673,6,29,TM
RO3G_07818,5,12,SP
RO3G_12086,26,43,TM
RO3G_02915,12,34,TM
RO3G_00940,3,14,SP
RO3G_13550,4,15,SP
RO3G_10488,6,14,SP
RO3G_02802,7,18,SP
RO3G_13967,3,14,SP
RO3G_15995,20,40,TM
RO3G_10907,3,14,SP
RO3G_16395,3,13,SP
RO3G_05134,28,45,TM
RO3G_04718,12,31,TM
RO3G_02429,6,24,TM
RO3G_01554,6,18,SP
RO3G_17119,3,14,SP
RO3G_10348,34,52,TM
RO3G_03472,3,14,SP
RO3G_09140,12,31,TM
RO3G_04546,42,59,TM
RO3G_06526,20,42,TM
RO3G_00613,12,33,TM
RO3G_04969,5,13,SP
RO3G_17096,11,19,SP
RO3G_12226,4,14,SP
RO3G_12822,5,17,SP
RO3G_16276,12,30,TM
RO3G_00536,25,42,TM
RO3G_16669,7,15,SP
RO3G_04744,3,13,SP
RO3G_07367,41,59,TM
RO3G_14889,37,57,TM
RO3G_04393,12,32,TM
RO3G_10793,6,25,TM
RO3G_08281,4,14,SP
RO3G_10288,37,59,TM
RO3G_08939,2,12,SP
RO3G_15548,3,14,SP
RO3G_06993,8,19,SP
RO3G_04470,13,35,TM
RO3G_03005,7,28,TM
RO3G_11340,5,13,SP
RO3G_16005,13,28,SP
RO3G_05319,6,14,SP
