seqid,phobius_start,phobius_end,phobius_type
ZTRI_8.363,31,50,TM
ZTRI_3.674,17,39,TM
ZTRI_1.1062,6,25,TM
ZTRI_11.103,4,15,SP
ZTRI_17.43,32,55,TM
ZTRI_7.34,24,44,TM
ZTRI_6.700,4,15,SP
ZTRI_1.1714,3,14,SP
ZTRI_3.896,12,35,TM
ZTRI_7.653,3,11,SP
ZTRI_10.434,24,45,TM
ZTRI_5.754,6,23,TM
ZTRI_6.67,5,13,SP
ZTRI_3.904,4,14,SP
ZTRI_13.70,14,25,SP
ZTRI_1.183,3,14,SP
ZTRI_8.221,37,57,TM
ZTRI_4.132,19,26,SP
ZTRI_1.245,4,15,SP
ZTRI_3.954,30,47,TM
ZTRI_1.1389,2,12,SP
ZTRI_1.920,3,13,SP
ZTRI_12.92,9,20,SP
ZTRI_7.299,6,13,SP
ZTRI_4.709,5,14,SP
ZTRI_9.213,4,15,SP
ZTRI_7.841,4,15,SP
ZTRI_12.346,16,38,TM
ZTRI_10.21,8,18,SP
ZTRI_8.385,7,19,SP
ZTRI_11.255,6,13,SP
ZTRI_2.517,37,54,TM
ZTRI_1.948,7,25,SP
ZTRI_5.459,3,11,SP
ZTRI_10.385,12,29,TM
ZTRI_4.78,5,16,SP
ZTRI_4.879,29,52,TM
ZTRI_4.781,25,44,TM
ZTRI_1.282,4,15,SP
ZTRI_5.78,6,17,SP
ZTRI_8.291,14,34,TM
ZTRI_2.570,32,53,TM
ZTRI_1.433,12,31,TM
ZTRI_1.2102,3,10,SP
ZTRI_2.328,35,55,TM
ZTRI_12.404,8,19,SP
ZTRI_6.179,43,59,TM
ZTRI_2.443,30,49,TM
ZTRI_8.91,9,19,SP
ZTRI_3.192,19,29,SP
ZTRI_3.500,12,32,TM
ZTRI_2.499,6,26,TM
ZTRI_3.361,7,17,SP
ZTRI_13.220,4,15,SP
ZTRI_8.647,13,25,SP
ZTRI_11.239,16,24,SP
ZTRI_6.341,6,25,TM
ZTRI_5.729,3,11,SP
ZTRI_2.673,3,14,SP
ZTRI_12.4,25,45,TM
ZTRI_8.714,7,26,TM
ZTRI_1.605,12,31,TM
ZTRI_12.109,12,33,TM
ZTRI_1.686,6,24,TM
ZTRI_2.680,13,24,SP
ZTRI_11.322,8,16,SP
ZTRI_3.426,5,12,SP
ZTRI_5.705,4,15,SP
ZTRI_5.402,39,59,TM
ZTRI_6.483,11,19,SP
ZTRI_11.463,6,16,SP
ZTRI_11.86,4,15,SP
ZTRI_12.171,6,16,SP
ZTRI_5.641,5,16,SP
ZTRI_11.269,6,14,SP
ZTRI_2.1092,7,30,TM
ZTRI_9.383,3,11,SP
ZTRI_9.197,4,12,SP
ZTRI_11.94,3,14,SP
ZTRI_11.81,2,12,SP
ZTRI_9.365,6,14,SP
ZTRI_10.473,2,13,SP
ZTRI_3.159,16,33,TM
ZTRI_8.602,11,21,SP
ZTRI_5.41,2,10,SP
ZTRI_11.451,3,13,SP
ZTRI_7.333,3,14,SP
ZTRI_3.698,3,13,SP
ZTRI_12.180,25,36,SP
ZTRI_5.9,4,14,SP
ZTRI_4.529,4,15,SP
ZTRI_1.2028,8,16,SP
ZTRI_1.808,5,16,SP
ZTRI_13.208,10,21,SP
ZTRI_8.335,38,59,TM
ZTRI_3.937,3,13,SP
ZTRI_1.1084,26,36,SP
ZTRI_2.546,20,39,TM
ZTRI_8.498,5,12,SP
ZTRI_2.373,25,48,TM
ZTRI_7.84,3,13,SP
ZTRI_12.112,4,12,SP
ZTRI_3.44,6,14,SP
ZTRI_12.56,7,26,TM
ZTRI_4.725,4,15,SP
ZTRI_6.306,6,25,TM
ZTRI_8.513,12,32,TM
ZTRI_8.710,3,11,SP
ZTRI_10.133,25,48,TM
ZTRI_3.28,4,16,SP
ZTRI_10.93,3,12,SP
ZTRI_2.1120,5,13,SP
ZTRI_1.1343,6,14,SP
ZTRI_3.103,6,17,SP
ZTRI_2.1151,4,14,SP
ZTRI_9.324,5,16,SP
ZTRI_6.417,4,16,SP
ZTRI_2.871,15,28,SP
ZTRI_9.170,34,58,TM
ZTRI_4.247,42,59,TM
ZTRI_6.42,2,13,SP
ZTRI_2.350,3,10,SP
ZTRI_2.23,7,25,TM
ZTRI_9.473,6,17,SP
ZTRI_8.595,24,49,TM
ZTRI_20.70,37,59,TM
ZTRI_5.591,9,28,TM
ZTRI_1.665,33,52,TM
ZTRI_1.1010,6,26,TM
ZTRI_3.191,3,13,SP
ZTRI_1.1496,9,19,SP
ZTRI_1.1044,3,13,SP
ZTRI_1.573,20,41,TM
ZTRI_8.343,4,15,SP
ZTRI_12.208,3,14,SP
ZTRI_6.616,5,15,SP
ZTRI_12.82,12,30,TM
ZTRI_11.6,8,19,SP
ZTRI_5.670,4,12,SP
ZTRI_3.951,7,14,SP
ZTRI_13.68,5,13,SP
ZTRI_6.224,6,16,SP
ZTRI_8.634,16,34,TM
ZTRI_4.374,2,13,SP
ZTRI_1.1721,4,15,SP
ZTRI_1.1233,4,17,SP
ZTRI_1.1687,10,17,SP
ZTRI_5.59,29,40,SP
ZTRI_7.433,6,17,SP
ZTRI_3.513,6,17,SP
ZTRI_12.230,10,21,SP
ZTRI_12.212,8,16,SP
ZTRI_7.340,12,39,TM
ZTRI_13.160,7,18,SP
ZTRI_3.986,8,19,SP
ZTRI_13.291,40,58,TM
ZTRI_4.197,29,46,TM
ZTRI_9.133,13,21,SP
ZTRI_5.201,4,15,SP
ZTRI_1.739,4,15,SP
ZTRI_3.584,4,15,SP
ZTRI_7.569,6,26,TM
ZTRI_8.236,5,15,SP
ZTRI_10.114,3,13,SP
ZTRI_4.305,7,18,SP
ZTRI_2.610,4,15,SP
ZTRI_3.839,3,13,SP
ZTRI_5.33,8,19,SP
ZTRI_9.315,6,24,TM
ZTRI_12.142,4,15,SP
ZTRI_1.1327,5,16,SP
ZTRI_1.1784,6,25,TM
ZTRI_10.372,4,15,SP
ZTRI_12.12,5,12,SP
ZTRI_3.701,7,14,SP
ZTRI_1.29,14,25,SP
ZTRI_2.315,37,59,TM
ZTRI_9.338,12,33,TM
ZTRI_1.1386,4,15,SP
ZTRI_2.1238,9,26,TM
ZTRI_3.52,21,38,TM
ZTRI_4.645,20,30,SP
ZTRI_1.1779,3,13,SP
ZTRI_9.425,6,28,TM
ZTRI_8.562,12,34,TM
ZTRI_7.469,41,59,TM
ZTRI_9.307,3,14,SP
ZTRI_8.157,4,15,SP
ZTRI_7.482,3,11,SP
ZTRI_1.798,12,30,TM
ZTRI_2.1099,4,15,SP
ZTRI_1.1161,4,12,SP
ZTRI_4.184,2,11,SP
ZTRI_1.777,5,13,SP
ZTRI_10.9,24,52,TM
ZTRI_9.532,6,27,TM
ZTRI_6.432,3,13,SP
ZTRI_1.1119,5,11,SP
ZTRI_9.162,3,11,SP
ZTRI_4.748,6,15,SP
ZTRI_3.495,2,9,SP
ZTRI_1.1503,7,18,SP
ZTRI_5.269,15,35,TM
ZTRI_7.460,15,25,SP
ZTRI_2.461,22,40,TM
ZTRI_4.652,10,18,SP
ZTRI_9.542,6,17,SP
ZTRI_4.176,34,57,TM
ZTRI_11.358,3,14,SP
ZTRI_2.470,40,58,TM
ZTRI_9.392,4,14,SP
ZTRI_5.805,12,31,TM
ZTRI_7.728,26,49,TM
ZTRI_1.253,6,23,TM
ZTRI_6.495,4,15,SP
ZTRI_20.7,3,10,SP
ZTRI_10.543,2,10,SP
ZTRI_2.54,15,33,TM
ZTRI_9.243,6,26,TM
ZTRI_11.164,6,13,SP
ZTRI_1.460,4,12,SP
ZTRI_7.619,10,17,SP
ZTRI_6.524,25,51,TM
ZTRI_10.496,16,33,TM
ZTRI_2.112,4,14,SP
ZTRI_7.268,6,30,TM
ZTRI_1.410,9,20,SP
ZTRI_1.1852,22,49,TM
ZTRI_13.355,3,14,SP
ZTRI_3.625,3,13,SP
ZTRI_6.576,3,18,SP
ZTRI_3.266,20,37,TM
ZTRI_1.1737,15,34,TM
ZTRI_3.923,7,15,SP
ZTRI_7.169,15,37,TM
ZTRI_4.145,28,47,TM
ZTRI_3.749,2,13,SP
ZTRI_1.1648,9,20,SP
ZTRI_4.203,3,11,SP
ZTRI_4.557,4,12,SP
ZTRI_3.566,26,51,TM
ZTRI_1.1311,28,54,TM
ZTRI_5.353,6,23,TM
ZTRI_1.1711,15,34,TM
ZTRI_3.468,5,16,SP
ZTRI_7.37,3,13,SP
ZTRI_2.1150,3,14,SP
ZTRI_2.924,10,21,SP
ZTRI_1.397,2,12,SP
ZTRI_10.242,7,24,TM
ZTRI_13.38,6,17,SP
ZTRI_4.282,4,11,SP
ZTRI_6.560,32,56,TM
ZTRI_12.201,5,13,SP
ZTRI_6.627,4,12,SP
ZTRI_2.1112,3,14,SP
ZTRI_5.74,32,50,TM
ZTRI_3.463,3,16,SP
ZTRI_1.945,21,38,TM
ZTRI_5.270,7,16,SP
ZTRI_11.90,28,58,TM
ZTRI_7.398,19,29,SP
ZTRI_6.482,3,14,SP
ZTRI_1.1340,2,10,SP
ZTRI_2.63,4,14,SP
ZTRI_7.337,4,11,SP
ZTRI_1.57,32,57,TM
ZTRI_12.61,5,15,SP
ZTRI_10.375,3,15,SP
ZTRI_7.455,3,13,SP
ZTRI_1.1936,12,30,TM
ZTRI_11.406,6,13,SP
ZTRI_5.230,3,14,SP
ZTRI_4.895,35,55,TM
ZTRI_4.552,24,35,SP
ZTRI_4.495,30,48,TM
ZTRI_12.365,33,54,TM
ZTRI_7.244,12,30,TM
ZTRI_3.1070,3,11,SP
ZTRI_5.48,2,13,SP
ZTRI_2.80,6,14,SP
ZTRI_2.1205,3,13,SP
ZTRI_1.1792,6,17,SP
ZTRI_10.481,6,16,SP
ZTRI_1.793,6,28,TM
ZTRI_2.430,8,19,SP
ZTRI_2.591,12,30,TM
ZTRI_6.635,3,14,SP
ZTRI_3.725,3,14,SP
ZTRI_6.136,4,17,SP
ZTRI_1.233,3,13,SP
ZTRI_13.325,5,12,SP
ZTRI_9.621,20,38,TM
ZTRI_7.761,4,11,SP
ZTRI_3.504,2,13,SP
ZTRI_1.1683,15,23,SP
ZTRI_7.440,8,18,SP
ZTRI_8.661,20,38,TM
ZTRI_3.573,3,13,SP
ZTRI_10.47,12,30,TM
ZTRI_3.1063,5,16,SP
ZTRI_8.342,3,14,SP
ZTRI_1.1880,2,12,SP
ZTRI_5.490,20,43,TM
ZTRI_8.24,22,42,TM
ZTRI_2.1128,20,39,TM
ZTRI_11.528,4,14,SP
ZTRI_2.1227,36,55,TM
ZTRI_1.1049,2,9,SP
ZTRI_2.969,9,21,SP
ZTRI_3.960,2,13,SP
ZTRI_1.1836,3,11,SP
ZTRI_1.1200,6,17,SP
ZTRI_7.97,3,13,SP
ZTRI_1.1860,9,20,SP
ZTRI_1.845,6,24,TM
ZTRI_12.308,37,54,TM
ZTRI_5.762,3,13,SP
ZTRI_8.605,3,12,SP
ZTRI_8.235,30,54,TM
ZTRI_5.803,3,11,SP
ZTRI_1.1276,3,13,SP
ZTRI_9.387,10,17,SP
ZTRI_1.770,3,14,SP
ZTRI_5.774,3,13,SP
ZTRI_1.805,2,10,SP
ZTRI_7.711,12,30,TM
ZTRI_8.577,12,34,TM
ZTRI_3.994,3,14,SP
ZTRI_13.269,3,14,SP
ZTRI_8.412,3,13,SP
ZTRI_4.858,9,17,SP
ZTRI_5.389,16,27,SP
ZTRI_7.577,3,10,SP
ZTRI_1.1213,12,23,SP
ZTRI_10.107,8,18,SP
ZTRI_11.85,3,14,SP
ZTRI_12.253,16,26,SP
ZTRI_12.15,20,40,TM
ZTRI_11.180,41,59,TM
ZTRI_1.1946,33,51,TM
ZTRI_13.46,8,19,SP
ZTRI_6.348,39,59,TM
ZTRI_11.525,3,14,SP
ZTRI_9.346,41,59,TM
ZTRI_1.2010,10,19,SP
ZTRI_10.287,4,16,SP
ZTRI_1.1967,20,38,TM
ZTRI_1.1632,5,15,SP
ZTRI_6.665,10,17,SP
ZTRI_6.313,17,42,TM
ZTRI_2.752,3,10,SP
ZTRI_3.433,23,51,TM
ZTRI_1.825,12,36,TM
ZTRI_1.985,4,15,SP
ZTRI_1.1095,23,44,TM
ZTRI_1.743,4,15,SP
ZTRI_11.297,9,19,SP
ZTRI_1.636,21,39,TM
ZTRI_18.73,21,40,TM
ZTRI_3.879,6,29,TM
ZTRI_9.468,10,22,SP
ZTRI_12.155,9,20,SP
ZTRI_10.280,3,11,SP
ZTRI_1.2055,3,18,SP
ZTRI_7.305,8,16,SP
ZTRI_9.445,29,47,TM
ZTRI_1.581,10,20,SP
ZTRI_3.711,32,51,TM
ZTRI_1.417,6,17,SP
ZTRI_2.525,22,37,SP
ZTRI_2.797,13,23,SP
ZTRI_2.661,35,56,TM
ZTRI_1.130,41,59,TM
ZTRI_7.631,26,48,TM
ZTRI_2.711,8,18,SP
ZTRI_6.378,15,35,TM
ZTRI_1.628,2,12,SP
ZTRI_12.247,3,14,SP
ZTRI_12.412,3,14,SP
ZTRI_2.324,42,59,TM
ZTRI_1.488,5,16,SP
ZTRI_18.6,12,32,TM
ZTRI_3.997,4,15,SP
ZTRI_8.2,20,45,TM
ZTRI_13.358,32,57,TM
ZTRI_6.506,36,58,TM
ZTRI_8.563,13,21,SP
ZTRI_7.295,6,13,SP
ZTRI_11.436,6,14,SP
ZTRI_2.1016,23,39,TM
ZTRI_4.503,4,14,SP
ZTRI_11.427,4,15,SP
ZTRI_1.1963,16,38,TM
ZTRI_5.272,4,14,SP
ZTRI_9.302,6,17,SP
ZTRI_1.1767,12,30,TM
ZTRI_11.499,3,13,SP
ZTRI_6.181,3,13,SP
ZTRI_10.272,18,36,TM
ZTRI_3.637,3,13,SP
ZTRI_3.314,26,46,TM
ZTRI_8.451,7,17,SP
ZTRI_1.1375,12,32,TM
ZTRI_10.11,33,59,TM
ZTRI_1.2063,35,55,TM
ZTRI_1.261,5,16,SP
ZTRI_1.837,8,16,SP
ZTRI_5.497,9,19,SP
ZTRI_7.30,10,19,SP
ZTRI_7.832,3,11,SP
ZTRI_10.449,20,43,TM
ZTRI_19.21,20,44,TM
ZTRI_4.192,12,22,SP
ZTRI_3.146,4,11,SP
ZTRI_1.1298,32,49,TM
ZTRI_2.533,38,56,TM
ZTRI_10.110,4,16,SP
ZTRI_3.950,4,14,SP
ZTRI_10.530,2,9,SP
ZTRI_1.1088,10,20,SP
ZTRI_4.720,30,55,TM
ZTRI_1.2116,6,14,SP
ZTRI_12.369,5,15,SP
ZTRI_8.677,2,13,SP
ZTRI_4.246,12,29,TM
ZTRI_2.171,20,38,TM
ZTRI_3.280,39,59,TM
ZTRI_6.232,34,54,TM
ZTRI_6.323,34,57,TM
ZTRI_10.452,7,20,SP
ZTRI_1.1189,6,18,SP
ZTRI_2.249,3,14,SP
ZTRI_11.492,6,17,SP
ZTRI_1.142,6,14,SP
ZTRI_7.80,3,14,SP
ZTRI_13.260,5,13,SP
ZTRI_1.1722,4,15,SP
ZTRI_5.821,3,11,SP
ZTRI_1.2026,2,12,SP
ZTRI_12.70,18,30,SP
ZTRI_5.286,7,28,TM
ZTRI_12.353,27,46,TM
ZTRI_8.370,22,30,SP
ZTRI_10.30,3,12,SP
ZTRI_18.54,5,12,SP
ZTRI_1.343,3,14,SP
ZTRI_7.517,8,17,SP
ZTRI_2.1004,20,43,TM
ZTRI_12.129,29,47,TM
ZTRI_6.711,4,15,SP
ZTRI_3.932,5,16,SP
ZTRI_14.61,6,16,SP
ZTRI_8.263,14,25,SP
ZTRI_2.819,40,51,SP
ZTRI_6.335,33,54,TM
ZTRI_1.958,12,23,SP
ZTRI_6.352,23,42,TM
ZTRI_4.180,29,56,TM
ZTRI_5.180,3,14,SP
ZTRI_2.919,3,13,SP
ZTRI_6.95,4,11,SP
ZTRI_4.522,12,30,TM
ZTRI_10.427,3,11,SP
ZTRI_4.521,10,20,SP
ZTRI_3.12,3,13,SP
ZTRI_2.420,7,18,SP
ZTRI_7.321,6,27,TM
ZTRI_1.2071,21,42,TM
ZTRI_10.216,4,12,SP
ZTRI_8.288,20,37,TM
ZTRI_7.287,2,13,SP
ZTRI_12.448,4,15,SP
ZTRI_8.696,9,17,SP
ZTRI_8.688,6,32,TM
ZTRI_1.458,41,59,TM
ZTRI_5.657,3,13,SP
ZTRI_1.388,8,18,SP
ZTRI_2.140,3,13,SP
ZTRI_10.331,39,56,TM
ZTRI_3.1038,2,13,SP
ZTRI_4.614,6,17,SP
ZTRI_4.395,39,58,TM
ZTRI_4.638,5,16,SP
ZTRI_3.552,3,14,SP
ZTRI_8.124,2,11,SP
ZTRI_3.337,4,15,SP
ZTRI_2.500,2,10,SP
ZTRI_1.179,17,27,SP
ZTRI_2.708,37,57,TM
ZTRI_1.1991,6,25,TM
ZTRI_9.292,3,15,SP
ZTRI_2.573,6,17,SP
ZTRI_1.1480,3,14,SP
ZTRI_4.59,2,12,SP
ZTRI_8.145,25,43,TM
ZTRI_7.388,3,14,SP
ZTRI_1.1278,3,14,SP
ZTRI_1.442,12,31,TM
ZTRI_5.128,6,19,SP
ZTRI_4.802,3,13,SP
ZTRI_7.152,36,59,TM
ZTRI_8.276,2,12,SP
ZTRI_9.429,20,40,TM
ZTRI_1.934,8,16,SP
ZTRI_6.167.1,16,40,TM
ZTRI_7.263,5,16,SP
ZTRI_3.104,3,14,SP
ZTRI_13.42.1,6,17,SP
ZTRI_6.384,5,17,SP
ZTRI_4.737,29,51,TM
ZTRI_3.874,5,15,SP
ZTRI_6.497,14,31,TM
ZTRI_9.431,4,14,SP
ZTRI_2.609,7,17,SP
ZTRI_5.595,9,17,SP
ZTRI_4.9,24,51,TM
ZTRI_1.712,33,55,TM
ZTRI_4.840,24,35,SP
ZTRI_9.169,3,14,SP
ZTRI_20.87,30,50,TM
ZTRI_2.90,4,13,SP
ZTRI_2.929,8,18,SP
ZTRI_3.75,9,18,SP
ZTRI_9.484,6,24,TM
ZTRI_6.12,6,14,SP
ZTRI_10.489,30,50,TM
ZTRI_8.76,18,38,TM
ZTRI_13.113,20,39,TM
ZTRI_5.172,33,53,TM
ZTRI_2.1098,38,59,TM
ZTRI_3.1015,3,14,SP
ZTRI_1.1644,9,27,TM
ZTRI_5.627,3,14,SP
ZTRI_3.1013,34,54,TM
ZTRI_7.389,21,44,TM
ZTRI_3.369,17,35,TM
ZTRI_3.870,4,14,SP
ZTRI_2.1074,8,20,SP
ZTRI_1.685,5,15,SP
ZTRI_3.77,4,11,SP
ZTRI_1.296,4,11,SP
ZTRI_5.274,3,13,SP
ZTRI_6.342,3,13,SP
ZTRI_9.77,3,13,SP
ZTRI_1.1591,3,13,SP
ZTRI_1.360,4,15,SP
ZTRI_3.67,35,54,TM
ZTRI_6.502,3,14,SP
ZTRI_9.426,4,12,SP
ZTRI_3.467,3,14,SP
ZTRI_2.672,2,13,SP
ZTRI_3.936,6,17,SP
ZTRI_4.301,13,31,TM
ZTRI_5.364,3,14,SP
ZTRI_1.679,42,59,TM
ZTRI_4.153,20,48,TM
ZTRI_6.501,8,19,SP
ZTRI_8.449,18,37,TM
ZTRI_13.155,6,14,SP
ZTRI_1.1125,2,12,SP
ZTRI_6.94,3,11,SP
ZTRI_2.1155,3,14,SP
ZTRI_1.461,15,23,SP
ZTRI_1.1519,32,51,TM
ZTRI_6.52,12,35,TM
ZTRI_12.85,29,48,TM
ZTRI_10.477,6,18,SP
ZTRI_7.167,12,30,TM
ZTRI_6.156,3,11,SP
ZTRI_9.391,10,18,SP
ZTRI_1.989,4,15,SP
ZTRI_11.521,6,13,SP
ZTRI_1.1413,20,37,TM
ZTRI_10.24,20,37,TM
ZTRI_9.434,4,15,SP
ZTRI_1.775,3,11,SP
ZTRI_1.2104,3,11,SP
ZTRI_7.116,6,13,SP
ZTRI_1.406,6,22,TM
ZTRI_5.224,15,23,SP
ZTRI_4.619,3,14,SP
ZTRI_10.414,23,52,TM
ZTRI_7.178,6,17,SP
ZTRI_6.41,6,17,SP
ZTRI_12.20,17,37,TM
ZTRI_2.1123,34,52,TM
ZTRI_2.751,4,12,SP
ZTRI_5.794,5,12,SP
ZTRI_3.327,21,42,TM
ZTRI_4.393,4,15,SP
ZTRI_7.444,7,15,SP
ZTRI_1.1606,7,22,SP
ZTRI_12.156,37,58,TM
ZTRI_7.136,14,22,SP
ZTRI_5.217,21,43,TM
ZTRI_6.477,3,10,SP
ZTRI_8.743,3,14,SP
ZTRI_7.544,10,21,SP
ZTRI_9.52,3,13,SP
ZTRI_17.21,33,57,TM
ZTRI_13.354,16,36,TM
ZTRI_16.90,8,17,SP
ZTRI_1.1429,3,13,SP
ZTRI_8.123,37,59,TM
ZTRI_11.5,12,29,TM
ZTRI_2.572,4,15,SP
ZTRI_13.366,6,24,TM
ZTRI_3.1062,10,22,SP
ZTRI_11.331,3,10,SP
ZTRI_5.44,6,16,SP
ZTRI_3.666,7,18,SP
ZTRI_3.829,12,36,TM
ZTRI_8.185,5,12,SP
ZTRI_2.758,12,37,TM
ZTRI_6.617,4,14,SP
ZTRI_2.435,6,25,TM
ZTRI_5.566,32,51,TM
ZTRI_1.1500,3,14,SP
ZTRI_12.46,7,15,SP
ZTRI_4.304,10,18,SP
ZTRI_2.1050,34,55,TM
ZTRI_3.890,4,15,SP
ZTRI_2.509,4,16,SP
ZTRI_2.886,11,24,SP
ZTRI_12.349,27,50,TM
ZTRI_8.681,4,15,SP
ZTRI_10.185,4,16,SP
ZTRI_8.401,40,59,TM
ZTRI_7.840,3,14,SP
ZTRI_1.738,30,50,TM
ZTRI_6.367,10,18,SP
ZTRI_1.1216,12,31,TM
ZTRI_12.78,3,14,SP
ZTRI_11.119,6,17,SP
ZTRI_7.275,3,10,SP
ZTRI_13.131,33,54,TM
ZTRI_8.278,28,45,TM
ZTRI_2.1168,26,47,TM
ZTRI_9.156,4,12,SP
ZTRI_2.844.1,20,44,TM
ZTRI_1.246,6,15,SP
ZTRI_10.497,6,26,TM
ZTRI_6.205,5,13,SP
ZTRI_3.592,5,12,SP
ZTRI_7.156,3,14,SP
ZTRI_7.204,10,21,SP
ZTRI_5.599,4,11,SP
ZTRI_9.90,40,58,TM
ZTRI_1.1452,3,13,SP
ZTRI_7.461,6,14,SP
ZTRI_10.482,6,13,SP
ZTRI_3.1112,10,21,SP
ZTRI_11.500,39,49,SP
ZTRI_1.1485,4,16,SP
ZTRI_2.940,6,16,SP
ZTRI_3.748,4,15,SP
ZTRI_13.223,4,15,SP
ZTRI_1.234,11,24,SP
ZTRI_5.802,4,15,SP
ZTRI_10.474,3,14,SP
ZTRI_10.398,12,32,TM
ZTRI_3.371,14,34,TM
ZTRI_2.735,24,45,TM
ZTRI_12.370,7,18,SP
ZTRI_1.1996,34,57,TM
ZTRI_5.315,4,15,SP
ZTRI_3.321,2,13,SP
ZTRI_1.828,35,53,TM
ZTRI_10.258,3,13,SP
ZTRI_1.505,6,17,SP
ZTRI_5.631,4,14,SP
ZTRI_1.1369,4,11,SP
ZTRI_3.278,16,35,TM
ZTRI_8.30,15,35,TM
ZTRI_11.163,33,51,TM
ZTRI_8.694,12,32,TM
ZTRI_3.35,12,31,TM
ZTRI_5.590,3,14,SP
ZTRI_2.55,6,14,SP
ZTRI_7.513,4,15,SP
ZTRI_8.268,34,55,TM
ZTRI_1.1478,6,28,TM
ZTRI_11.323,37,59,TM
ZTRI_1.767,6,24,TM
ZTRI_2.1084,3,13,SP
ZTRI_7.10,31,55,TM
ZTRI_1.954,9,20,SP
ZTRI_7.260,6,17,SP
ZTRI_1.2011,36,58,TM
ZTRI_3.316,4,14,SP
ZTRI_11.206,35,53,TM
ZTRI_5.485,3,11,SP
ZTRI_1.1640,5,15,SP
ZTRI_4.526,6,13,SP
ZTRI_10.393,10,20,SP
ZTRI_10.115,6,26,TM
ZTRI_4.649,6,30,TM
ZTRI_2.600,6,25,TM
ZTRI_12.163,4,14,SP
ZTRI_7.579,3,13,SP
ZTRI_3.657,3,11,SP
ZTRI_2.318,12,35,TM
ZTRI_4.716,3,13,SP
ZTRI_3.462,6,27,TM
ZTRI_6.44,2,12,SP
ZTRI_5.149,6,26,TM
ZTRI_1.132,6,17,SP
ZTRI_11.9,10,18,SP
ZTRI_21.24,3,12,SP
ZTRI_1.266,13,21,SP
ZTRI_11.137,3,10,SP
ZTRI_8.374,32,50,TM
ZTRI_6.459,6,25,TM
ZTRI_5.740,3,14,SP
ZTRI_13.171,3,14,SP
ZTRI_1.1975,41,59,TM
ZTRI_7.227,6,17,SP
ZTRI_6.675,6,25,TM
ZTRI_6.326,40,58,TM
ZTRI_2.74,6,17,SP
ZTRI_5.818,6,17,SP
ZTRI_5.215,3,14,SP
ZTRI_3.91,9,20,SP
ZTRI_7.502,3,14,SP
ZTRI_10.54,5,12,SP
ZTRI_3.283,3,14,SP
ZTRI_6.73,8,18,SP
ZTRI_7.219,40,58,TM
ZTRI_8.711,4,11,SP
ZTRI_7.347,6,25,TM
ZTRI_7.153,13,24,SP
ZTRI_6.517,8,17,SP
ZTRI_7.834,3,12,SP
ZTRI_3.80,18,30,SP
ZTRI_3.472,15,23,SP
ZTRI_5.271,4,15,SP
ZTRI_5.842,15,33,TM
ZTRI_1.1033,14,33,TM
ZTRI_5.642,12,28,TM
ZTRI_7.163,6,18,SP
ZTRI_5.467,35,56,TM
ZTRI_10.322,38,55,TM
ZTRI_4.865,3,13,SP
ZTRI_1.1639,3,14,SP
ZTRI_11.496,7,17,SP
ZTRI_9.5,3,13,SP
ZTRI_5.540,31,48,TM
ZTRI_1.724,6,17,SP
ZTRI_2.1083,4,12,SP
ZTRI_8.327,11,18,SP
ZTRI_4.762,3,14,SP
ZTRI_10.31,4,12,SP
ZTRI_7.79,6,28,TM
