seqid,phobius_start,phobius_end,phobius_type
PGTG_21706,38,56,TM
PGTG_22639,41,58,TM
PGTG_19861,5,16,SP
PGTG_13333,3,15,SP
PGTG_21665,14,24,SP
PGTG_15158,6,16,SP
PGTG_13219,8,21,SP
PGTG_00432,18,29,SP
PGTG_18574,6,27,TM
PGTG_08271,6,17,SP
PGTG_14696,5,15,SP
PGTG_19647,2,13,SP
PGTG_13825,3,13,SP
PGTG_08570,10,21,SP
PGTG_04944,7,22,SP
PGTG_21321,20,39,TM
PGTG_14201,29,48,TM
PGTG_20365,7,15,SP
PGTG_15746,6,17,SP
PGTG_13434,9,19,SP
PGTG_01940,12,32,TM
PGTG_15164,13,23,SP
PGTG_16069,6,14,SP
PGTG_18238,6,17,SP
PGTG_06757,7,29,TM
PGTG_12689,6,17,SP
PGTG_13278,6,16,SP
PGTG_01433,37,54,TM
PGTG_18527,4,11,SP
PGTG_22478,4,15,SP
PGTG_13923,8,16,SP
PGTG_08685,20,38,TM
PGTG_18123,40,59,TM
PGTG_02336,18,28,SP
PGTG_04705,6,13,SP
PGTG_05605,7,18,SP
PGTG_10585,12,32,TM
PGTG_09013,3,15,SP
PGTG_07408,6,17,SP
PGTG_17166,4,15,SP
PGTG_06244,4,14,SP
PGTG_00179,4,14,SP
PGTG_12675,6,17,SP
PGTG_05648,7,25,TM
PGTG_19650,7,15,SP
PGTG_08800,3,11,SP
PGTG_22089,6,17,SP
PGTG_21034,4,12,SP
PGTG_11167,20,41,TM
PGTG_07629,6,23,TM
PGTG_04096,7,18,SP
PGTG_19933,8,19,SP
PGTG_10093,2,12,SP
PGTG_10641,4,15,SP
PGTG_08260,6,15,SP
PGTG_02968,12,34,TM
PGTG_11943,3,11,SP
PGTG_16651,7,17,SP
PGTG_09548,12,36,TM
PGTG_05480,6,17,SP
PGTG_10067,3,10,SP
PGTG_19636,7,18,SP
PGTG_19116,9,18,SP
PGTG_04479,6,27,TM
PGTG_00650,7,18,SP
PGTG_19844,6,21,SP
PGTG_19614,3,14,SP
PGTG_07202,21,43,TM
PGTG_08043,4,12,SP
PGTG_07271,4,15,SP
PGTG_18621,20,38,TM
PGTG_19298,4,11,SP
PGTG_06431,24,41,TM
PGTG_13445,6,17,SP
PGTG_22620,6,14,SP
PGTG_07191,6,13,SP
PGTG_00891,35,53,TM
PGTG_15623,7,18,SP
PGTG_22381,7,18,SP
PGTG_00223,12,35,TM
PGTG_03248,6,24,TM
PGTG_11183,10,21,SP
PGTG_10156,8,18,SP
PGTG_04502,4,15,SP
PGTG_06297,2,12,SP
PGTG_10135,3,16,SP
PGTG_18834,30,50,TM
PGTG_08114,6,17,SP
PGTG_17595,3,14,SP
PGTG_06481,2,13,SP
PGTG_14744,4,15,SP
PGTG_15477,3,11,SP
PGTG_04263,3,13,SP
PGTG_10614,24,35,SP
PGTG_01270,7,15,SP
PGTG_03877,6,17,SP
PGTG_18254,11,22,SP
PGTG_14320,16,29,SP
PGTG_09382,7,17,SP
PGTG_04867,7,18,SP
PGTG_19228,7,15,SP
PGTG_00762,3,14,SP
PGTG_13395,37,58,TM
PGTG_03049,8,19,SP
PGTG_13206,5,15,SP
PGTG_22097,8,18,SP
PGTG_01418,10,21,SP
PGTG_07001,7,16,SP
PGTG_11531,4,13,SP
PGTG_04259,35,59,TM
PGTG_13576,24,50,TM
PGTG_14827,10,18,SP
PGTG_18858,3,10,SP
PGTG_10102,12,23,SP
PGTG_06892,33,54,TM
PGTG_10483,6,17,SP
PGTG_13007,4,12,SP
PGTG_03750,12,31,TM
PGTG_13147,3,12,SP
PGTG_10030,40,58,TM
PGTG_08253,8,18,SP
PGTG_16481,20,37,TM
PGTG_15690,24,49,TM
PGTG_22159,20,40,TM
PGTG_17082,7,18,SP
PGTG_03983,3,14,SP
PGTG_13414,8,16,SP
PGTG_21352,23,41,TM
PGTG_02083,4,15,SP
PGTG_00962,39,57,TM
PGTG_01933,6,25,TM
PGTG_21985,8,15,SP
PGTG_12265,21,41,TM
PGTG_10664,12,33,TM
PGTG_11514,22,32,SP
PGTG_17693,3,14,SP
PGTG_19824,3,13,SP
PGTG_00156,8,16,SP
PGTG_05256,6,17,SP
PGTG_07039,37,58,TM
PGTG_05999,27,47,TM
PGTG_10406,6,29,TM
PGTG_09701,6,24,TM
PGTG_20614,3,14,SP
PGTG_00571,3,13,SP
PGTG_09248,4,15,SP
PGTG_20330,8,19,SP
PGTG_22692,8,21,SP
PGTG_16098,4,14,SP
PGTG_21474,14,34,TM
PGTG_20772,20,37,TM
PGTG_13967,2,11,SP
PGTG_14447,9,29,TM
PGTG_21331,4,15,SP
PGTG_22354,8,15,SP
PGTG_22198,2,17,SP
PGTG_20851,34,57,TM
PGTG_21187,16,27,SP
PGTG_07864,4,12,SP
PGTG_10392,12,32,TM
PGTG_00368,12,29,TM
PGTG_11517,6,16,SP
PGTG_20658,7,17,SP
PGTG_16977,7,17,SP
PGTG_15912,11,18,SP
PGTG_09579,3,14,SP
PGTG_12655,20,41,TM
PGTG_03473,3,14,SP
PGTG_21902,5,16,SP
PGTG_09221,12,29,TM
PGTG_02959,34,51,TM
PGTG_13154,38,59,TM
PGTG_04605,37,47,SP
PGTG_11475,7,17,SP
PGTG_21280,7,18,SP
PGTG_00415,4,15,SP
PGTG_10739,7,15,SP
PGTG_11761,4,15,SP
PGTG_22053,3,12,SP
PGTG_20021,3,14,SP
PGTG_13963,5,16,SP
PGTG_11024,10,21,SP
PGTG_13173,12,23,SP
PGTG_07118,33,59,TM
PGTG_10172,2,13,SP
PGTG_12468,7,18,SP
PGTG_09606,16,27,SP
PGTG_19115,6,19,SP
PGTG_17172,34,51,TM
PGTG_21649,10,21,SP
PGTG_13292,5,16,SP
PGTG_07070,7,15,SP
PGTG_11791,6,17,SP
PGTG_07400,8,18,SP
PGTG_01131,31,52,TM
PGTG_18777,4,15,SP
PGTG_12973,4,15,SP
PGTG_06675,3,13,SP
PGTG_05051,11,21,SP
PGTG_09264,20,41,TM
PGTG_18244,4,15,SP
PGTG_09951,7,17,SP
PGTG_20811,32,51,TM
PGTG_07923,10,19,SP
PGTG_11121,9,27,TM
PGTG_03208,4,15,SP
PGTG_13910,8,19,SP
PGTG_06628,8,18,SP
PGTG_21849,20,37,TM
PGTG_20357,20,30,SP
PGTG_07987,3,14,SP
PGTG_22503,14,20,SP
PGTG_04033,6,27,TM
PGTG_10407,3,14,SP
PGTG_18867,12,29,TM
PGTG_17183,26,44,TM
PGTG_15140,10,20,SP
PGTG_09549,3,14,SP
PGTG_17260,12,33,TM
PGTG_02189,3,11,SP
PGTG_00881,15,26,SP
PGTG_04735,6,13,SP
PGTG_13541,6,21,SP
PGTG_21200,12,23,SP
PGTG_03582,7,18,SP
PGTG_13425,4,15,SP
PGTG_00923,7,30,TM
PGTG_11347,6,14,SP
PGTG_07309,8,19,SP
PGTG_03650,5,16,SP
PGTG_04080,27,48,TM
PGTG_09336,6,14,SP
PGTG_18818,9,20,SP
PGTG_15774,4,16,SP
PGTG_08317,5,12,SP
PGTG_12273,41,59,TM
PGTG_04325,3,11,SP
PGTG_02829,9,20,SP
PGTG_01147,3,14,SP
PGTG_02982,3,14,SP
PGTG_10313,4,14,SP
PGTG_16147,7,18,SP
PGTG_04934,11,23,SP
PGTG_03017,9,16,SP
PGTG_18037,16,36,TM
PGTG_18136,13,24,SP
PGTG_03422,8,20,SP
PGTG_04144,12,30,TM
PGTG_00340,6,24,TM
PGTG_14079,6,26,TM
PGTG_11625,4,14,SP
PGTG_13403,4,14,SP
PGTG_21692,15,25,SP
PGTG_09925,8,19,SP
PGTG_05670,3,11,SP
PGTG_22671,12,31,TM
PGTG_03988,4,15,SP
PGTG_05274,32,52,TM
PGTG_18814,6,17,SP
PGTG_12907,4,14,SP
PGTG_14223,4,15,SP
PGTG_11921,15,38,TM
PGTG_06441,5,16,SP
PGTG_19624,7,18,SP
PGTG_07825,3,13,SP
PGTG_16597,4,15,SP
PGTG_17690,4,15,SP
PGTG_12672,7,18,SP
PGTG_22683,3,14,SP
PGTG_03810,4,15,SP
PGTG_11260,4,16,SP
PGTG_22261,3,10,SP
PGTG_21100,8,19,SP
PGTG_19613,4,15,SP
PGTG_08059,4,14,SP
PGTG_22193,4,14,SP
PGTG_05846,3,14,SP
PGTG_02201,12,33,TM
PGTG_17162,4,15,SP
PGTG_09155,8,19,SP
PGTG_20576,39,57,TM
PGTG_06108,6,27,TM
PGTG_16623,10,17,SP
PGTG_17130,3,13,SP
PGTG_04381,23,31,SP
PGTG_01889,8,18,SP
PGTG_16722,11,22,SP
PGTG_04481,4,14,SP
PGTG_02723,11,23,SP
PGTG_16418,2,13,SP
PGTG_10327,9,24,SP
PGTG_17104,12,32,TM
PGTG_08228,8,19,SP
PGTG_17907,10,20,SP
PGTG_07205,6,27,TM
PGTG_10501,8,19,SP
PGTG_18137,6,17,SP
PGTG_01936,17,36,TM
PGTG_03238,11,22,SP
PGTG_14511,3,13,SP
PGTG_21988,8,15,SP
PGTG_02940,10,18,SP
PGTG_15663,10,21,SP
PGTG_22154,3,14,SP
PGTG_08762,5,15,SP
PGTG_17964,2,13,SP
PGTG_17539,10,21,SP
PGTG_00965,7,15,SP
PGTG_05061,9,20,SP
PGTG_12751,4,11,SP
PGTG_18401,6,26,TM
PGTG_08298,6,27,TM
PGTG_18853,3,14,SP
PGTG_01250,10,20,SP
PGTG_19649,12,30,TM
PGTG_07817,41,59,TM
PGTG_15473,6,16,SP
PGTG_16654,34,51,TM
PGTG_09561,11,21,SP
PGTG_08801,12,23,SP
PGTG_01857,7,15,SP
PGTG_12526,41,59,TM
PGTG_03458,20,39,TM
PGTG_16951,34,57,TM
PGTG_22731,3,14,SP
PGTG_03291,37,48,SP
PGTG_13283,6,25,TM
PGTG_03046,4,19,SP
PGTG_11419,24,42,TM
PGTG_14508,20,30,SP
PGTG_10159,10,21,SP
PGTG_08468,8,19,SP
PGTG_12469,15,26,SP
PGTG_03548,3,13,SP
PGTG_06193,7,18,SP
PGTG_02412,16,27,SP
PGTG_19454,5,12,SP
PGTG_03846,32,55,TM
PGTG_17148,9,19,SP
PGTG_05720,37,47,SP
PGTG_01392,6,27,TM
PGTG_17861,8,17,SP
PGTG_10417,4,15,SP
PGTG_17849,31,56,TM
PGTG_06327,38,58,TM
PGTG_13380,6,17,SP
PGTG_11404,6,16,SP
PGTG_13442,12,23,SP
PGTG_16995,31,52,TM
PGTG_17665,4,14,SP
PGTG_01927,37,47,SP
PGTG_13103,15,23,SP
PGTG_02055,6,28,TM
PGTG_12708,5,16,SP
PGTG_16142,7,15,SP
PGTG_00804,3,14,SP
PGTG_17011,15,23,SP
PGTG_19433,7,15,SP
PGTG_10286,4,14,SP
PGTG_16648,10,21,SP
PGTG_07550,3,14,SP
PGTG_07276,7,15,SP
PGTG_19781,6,17,SP
PGTG_00582,3,11,SP
PGTG_06460,5,17,SP
PGTG_14342,10,21,SP
PGTG_03787,11,19,SP
PGTG_14361,5,16,SP
PGTG_19797,4,15,SP
PGTG_12536,4,11,SP
PGTG_09644,2,13,SP
PGTG_06553,10,20,SP
PGTG_21570,7,18,SP
PGTG_04536,16,40,TM
PGTG_21256,6,15,SP
PGTG_14330,8,19,SP
PGTG_10026,4,15,SP
PGTG_08303,22,33,SP
PGTG_06807,8,16,SP
PGTG_10432,7,17,SP
PGTG_00854,6,23,TM
PGTG_10262,6,17,SP
PGTG_09149,9,20,SP
PGTG_13714,3,14,SP
PGTG_11823,4,14,SP
PGTG_04016,12,36,TM
PGTG_15029,6,13,SP
PGTG_09258,6,17,SP
PGTG_06674,4,14,SP
PGTG_07563,12,32,TM
PGTG_06969,6,14,SP
PGTG_09663,2,12,SP
PGTG_15242,8,21,SP
PGTG_12294,4,15,SP
PGTG_08819,4,19,SP
PGTG_21330,12,30,TM
PGTG_05957,6,17,SP
PGTG_02185,4,15,SP
PGTG_07144,17,28,SP
PGTG_18368,7,24,TM
PGTG_11496,20,31,SP
PGTG_03544,4,15,SP
PGTG_14588,4,15,SP
PGTG_10325,2,12,SP
PGTG_05263,4,16,SP
PGTG_02542,4,11,SP
PGTG_15466,7,18,SP
PGTG_09635,4,15,SP
PGTG_16159,12,23,SP
PGTG_21742,8,20,SP
PGTG_01357,7,18,SP
PGTG_18191,10,21,SP
PGTG_14063,6,16,SP
PGTG_19118,9,18,SP
PGTG_14956,5,16,SP
PGTG_21696,14,25,SP
PGTG_21342,7,25,TM
PGTG_17785,30,53,TM
PGTG_07512,7,22,SP
PGTG_06485,38,56,TM
PGTG_10310,11,22,SP
PGTG_16615,10,21,SP
PGTG_13816,3,14,SP
PGTG_06561,17,32,SP
PGTG_17940,6,17,SP
PGTG_06010,38,59,TM
PGTG_21894,4,12,SP
PGTG_01026,3,8,SP
PGTG_13634,39,59,TM
PGTG_11766,4,15,SP
PGTG_17582,8,20,SP
PGTG_07947,12,29,TM
PGTG_03591,8,19,SP
PGTG_17747,5,15,SP
PGTG_14797,6,14,SP
PGTG_02777,7,18,SP
PGTG_14972,4,11,SP
PGTG_20726,42,59,TM
PGTG_21595,2,13,SP
PGTG_19319,3,14,SP
PGTG_01215,13,23,SP
PGTG_17822,41,59,TM
PGTG_06036,4,12,SP
PGTG_03914,6,17,SP
PGTG_00143,7,17,SP
PGTG_20940,7,25,TM
PGTG_21760,6,15,SP
PGTG_19271,4,13,SP
PGTG_08433,3,14,SP
PGTG_07347,7,14,SP
PGTG_17485,8,17,SP
PGTG_07405,12,31,TM
PGTG_09333,9,20,SP
PGTG_18506,20,28,SP
PGTG_00681,12,34,TM
PGTG_05943,3,14,SP
PGTG_00641,4,15,SP
PGTG_11082,37,55,TM
PGTG_15963,4,15,SP
PGTG_21196,15,26,SP
PGTG_09934,4,14,SP
PGTG_17182,5,16,SP
PGTG_14991,6,23,TM
PGTG_02584,10,18,SP
PGTG_08461,4,14,SP
PGTG_08000,9,20,SP
PGTG_21005,5,12,SP
PGTG_03333,3,13,SP
PGTG_11094,8,18,SP
PGTG_01186,10,19,SP
PGTG_02169,11,18,SP
PGTG_06305,7,18,SP
PGTG_02511,6,26,TM
PGTG_01039,15,25,SP
PGTG_17662,6,29,TM
PGTG_21997,4,16,SP
PGTG_07879,7,18,SP
PGTG_09947,4,14,SP
PGTG_20166,11,22,SP
PGTG_12483,9,31,TM
PGTG_18623,6,17,SP
PGTG_09460,9,16,SP
PGTG_15544,32,52,TM
PGTG_02426,8,21,SP
PGTG_02157,4,15,SP
PGTG_06833,4,15,SP
PGTG_00616,6,17,SP
PGTG_10047,6,16,SP
PGTG_02172,31,49,TM
PGTG_13089,8,16,SP
PGTG_04736,4,15,SP
PGTG_11222,7,15,SP
PGTG_13824,3,13,SP
PGTG_11281,10,21,SP
PGTG_07260,3,14,SP
PGTG_06539,12,23,SP
PGTG_17452,4,15,SP
PGTG_22297,3,14,SP
PGTG_03841,12,30,TM
PGTG_04550,4,15,SP
PGTG_11259,16,26,SP
PGTG_21643,5,12,SP
PGTG_08318,19,37,TM
PGTG_02843,3,11,SP
PGTG_00163,6,14,SP
PGTG_19623,20,40,TM
PGTG_09020,9,20,SP
PGTG_19646,4,15,SP
PGTG_02360,31,50,TM
PGTG_17134,3,16,SP
PGTG_11552,7,14,SP
PGTG_14218,3,14,SP
PGTG_10120,34,57,TM
PGTG_15339,3,12,SP
PGTG_13073,7,17,SP
PGTG_08071,13,24,SP
PGTG_04975,12,33,TM
PGTG_03327,10,20,SP
PGTG_13503,5,16,SP
PGTG_20022,4,14,SP
PGTG_15518,4,12,SP
PGTG_17351,10,18,SP
PGTG_14999,6,17,SP
PGTG_18304,12,20,SP
PGTG_14914,3,14,SP
PGTG_04898,14,25,SP
PGTG_07071,4,15,SP
PGTG_01705,2,13,SP
PGTG_14938,8,16,SP
PGTG_21794,12,19,SP
PGTG_10591,41,59,TM
PGTG_20511,30,52,TM
PGTG_05166,2,13,SP
PGTG_05420,3,13,SP
PGTG_04886,4,14,SP
PGTG_07102,6,18,SP
PGTG_19581,7,18,SP
PGTG_07139,5,16,SP
PGTG_02937,3,10,SP
PGTG_15948,13,23,SP
PGTG_07009,2,13,SP
PGTG_00387,12,31,TM
PGTG_07852,38,58,TM
PGTG_12887,4,14,SP
PGTG_13455,4,12,SP
PGTG_03064,4,14,SP
PGTG_01838,6,27,TM
PGTG_22473,16,36,TM
PGTG_14319,5,16,SP
PGTG_03076,40,59,TM
PGTG_03177,3,13,SP
PGTG_12702,27,51,TM
PGTG_08241,6,27,TM
PGTG_11160,12,36,TM
PGTG_22464,3,14,SP
PGTG_13778,6,22,TM
PGTG_08683,17,27,SP
PGTG_05104,12,29,TM
PGTG_21353,7,19,SP
PGTG_21501,12,32,TM
PGTG_05355,36,59,TM
PGTG_01706,6,14,SP
PGTG_00970,8,21,SP
PGTG_21656,6,13,SP
PGTG_22006,6,16,SP
PGTG_00187,3,14,SP
PGTG_16010,6,17,SP
PGTG_21160,43,48,SP
PGTG_00720,7,18,SP
PGTG_06241,2,12,SP
PGTG_14217,4,15,SP
PGTG_09641,7,15,SP
PGTG_13575,12,31,TM
PGTG_03335,4,11,SP
PGTG_22379,9,18,SP
PGTG_22345,6,26,TM
PGTG_08555,4,15,SP
PGTG_15839,10,21,SP
PGTG_19985,4,11,SP
PGTG_07835,3,13,SP
PGTG_08909,10,21,SP
PGTG_04408,5,13,SP
PGTG_06463,31,59,TM
PGTG_09927,20,38,TM
PGTG_00407,10,18,SP
PGTG_15094,7,27,TM
PGTG_21441,3,10,SP
PGTG_02787,3,16,SP
PGTG_21473,12,29,TM
PGTG_14693,43,59,TM
PGTG_15898,21,43,TM
PGTG_10744,3,14,SP
PGTG_15252,6,17,SP
PGTG_05057,9,20,SP
PGTG_12124,4,15,SP
PGTG_07996,9,19,SP
PGTG_06702,20,43,TM
PGTG_17518,6,17,SP
PGTG_14264,12,32,TM
PGTG_13300,21,40,TM
PGTG_22235,7,17,SP
PGTG_18176,11,23,SP
PGTG_02359,7,18,SP
PGTG_02398,11,21,SP
PGTG_16990,25,36,SP
PGTG_15761,6,16,SP
PGTG_06207,4,14,SP
PGTG_00146,13,32,TM
PGTG_18377,12,20,SP
PGTG_13298,23,33,SP
PGTG_22416,5,20,SP
PGTG_08739,3,13,SP
PGTG_08747,5,15,SP
PGTG_04488,17,37,TM
PGTG_04590,14,25,SP
PGTG_11403,4,15,SP
PGTG_12845,5,16,SP
PGTG_07758,9,20,SP
PGTG_17548,3,13,SP
PGTG_18023,5,12,SP
PGTG_08436,4,16,SP
PGTG_02534,25,45,TM
PGTG_04346,22,29,SP
PGTG_21522,4,14,SP
PGTG_07874,4,15,SP
PGTG_18309,4,15,SP
PGTG_12760,4,15,SP
PGTG_13867,3,11,SP
PGTG_21546,10,17,SP
PGTG_11987,11,17,SP
PGTG_00838,18,28,SP
PGTG_14321,12,22,SP
PGTG_10090,34,47,SP
PGTG_04227,6,25,TM
PGTG_08452,6,19,SP
PGTG_01678,7,18,SP
PGTG_09385,8,21,SP
PGTG_21952,3,14,SP
PGTG_19726,20,38,TM
PGTG_08964,22,42,TM
PGTG_10515,6,27,TM
PGTG_12631,20,41,TM
PGTG_02614,6,13,SP
PGTG_06268,6,26,TM
PGTG_12642,6,17,SP
PGTG_10535,3,14,SP
PGTG_15628,8,19,SP
PGTG_01670,13,21,SP
PGTG_03989,8,18,SP
PGTG_22186,11,22,SP
PGTG_01750,2,12,SP
PGTG_20625,43,59,TM
PGTG_04691,4,15,SP
PGTG_12223,3,14,SP
PGTG_06750,30,53,TM
PGTG_11773,21,31,SP
PGTG_10796,9,18,SP
PGTG_16303,3,13,SP
PGTG_00333,6,32,TM
PGTG_18746,4,15,SP
PGTG_21114,8,17,SP
PGTG_20585,10,18,SP
PGTG_00727,3,14,SP
PGTG_17479,20,43,TM
PGTG_13504,10,17,SP
PGTG_00294,6,28,TM
PGTG_16954,37,57,TM
PGTG_00637,4,15,SP
PGTG_11701,5,16,SP
PGTG_05806,10,21,SP
PGTG_17303,3,13,SP
PGTG_10268,6,14,SP
PGTG_05484,6,16,SP
PGTG_20233,6,27,TM
PGTG_05373,7,15,SP
PGTG_14023,3,14,SP
PGTG_14731,12,30,TM
PGTG_18000,2,13,SP
PGTG_10976,6,23,TM
PGTG_10367,7,12,SP
PGTG_09054,5,16,SP
PGTG_11827,6,23,TM
PGTG_00200,10,17,SP
PGTG_11650,43,59,TM
PGTG_16139,12,31,TM
PGTG_09555,11,21,SP
PGTG_07156,3,18,SP
PGTG_17638,7,25,TM
PGTG_06076,3,12,SP
PGTG_22032,10,25,SP
PGTG_17833,3,13,SP
PGTG_21502,18,29,SP
PGTG_07526,12,23,SP
PGTG_15896,9,17,SP
PGTG_10816,6,16,SP
PGTG_12122,6,25,TM
PGTG_14812,7,17,SP
PGTG_08320,4,12,SP
PGTG_00455,15,37,TM
PGTG_11352,12,33,TM
PGTG_22677,36,53,TM
PGTG_21578,2,13,SP
PGTG_16732,6,28,TM
PGTG_07743,2,13,SP
PGTG_13265,7,17,SP
PGTG_00583,13,23,SP
PGTG_19598,7,15,SP
PGTG_00188,20,39,TM
PGTG_20970,3,13,SP
PGTG_13693,4,14,SP
PGTG_03547,2,13,SP
PGTG_15729,33,51,TM
PGTG_00972,8,21,SP
PGTG_10570,20,37,TM
PGTG_10334,12,31,TM
PGTG_06569,8,16,SP
PGTG_18158,10,21,SP
PGTG_00663,3,11,SP
PGTG_12764,12,33,TM
PGTG_16708,11,19,SP
PGTG_22241,8,19,SP
PGTG_04280,8,19,SP
PGTG_04256,2,13,SP
PGTG_05901,12,33,TM
PGTG_15669,15,26,SP
PGTG_14584,10,21,SP
PGTG_08687,8,16,SP
PGTG_04985,4,15,SP
PGTG_09326,5,16,SP
PGTG_10324,13,31,TM
PGTG_13796,2,12,SP
PGTG_00086,17,28,SP
PGTG_02329,22,39,TM
PGTG_05062,10,18,SP
PGTG_01027,6,27,TM
PGTG_04760,25,36,SP
PGTG_20770,5,16,SP
PGTG_10920,12,31,TM
PGTG_02042,5,15,SP
PGTG_01405,30,47,TM
PGTG_11414,21,32,SP
PGTG_05264,4,16,SP
PGTG_05908,8,15,SP
PGTG_00759,6,14,SP
PGTG_04203,6,25,TM
PGTG_17906,7,18,SP
PGTG_11181,10,21,SP
PGTG_21253,21,41,TM
PGTG_02563,36,57,TM
PGTG_06011,12,30,TM
PGTG_10560,5,16,SP
PGTG_11405,13,23,SP
PGTG_15381,15,34,TM
PGTG_21563,4,15,SP
PGTG_13102,3,14,SP
PGTG_04059,8,19,SP
PGTG_21604,20,47,TM
PGTG_16113,3,11,SP
PGTG_13443,4,15,SP
PGTG_15436,5,16,SP
PGTG_03185,4,13,SP
PGTG_09299,6,17,SP
PGTG_02060,7,28,TM
PGTG_05119,10,21,SP
PGTG_04971,12,23,SP
PGTG_12741,6,17,SP
PGTG_01612,6,17,SP
PGTG_07294,6,35,TM
PGTG_20468,34,51,TM
PGTG_16442,6,19,SP
PGTG_00957,20,42,TM
PGTG_17821,6,17,SP
PGTG_18406,33,54,TM
PGTG_09330,12,29,TM
PGTG_18485,4,15,SP
PGTG_02197,6,17,SP
PGTG_01631,8,19,SP
PGTG_18252,3,14,SP
PGTG_03129,42,59,TM
PGTG_14608,13,24,SP
PGTG_03488,12,29,TM
PGTG_16636,6,25,TM
PGTG_22269,35,55,TM
PGTG_05718,15,26,SP
PGTG_06917,31,52,TM
PGTG_05774,9,20,SP
PGTG_17995,4,12,SP
PGTG_11973,7,18,SP
PGTG_21305,3,14,SP
PGTG_22192,25,36,SP
PGTG_09570,6,15,SP
PGTG_08566,14,25,SP
PGTG_19141,4,15,SP
PGTG_11525,7,16,SP
PGTG_19621,5,15,SP
PGTG_10032,8,19,SP
PGTG_03708,3,14,SP
PGTG_08354,12,29,TM
PGTG_22702,5,16,SP
PGTG_15238,3,14,SP
PGTG_15624,7,18,SP
PGTG_08807,37,56,TM
PGTG_05096,2,12,SP
PGTG_15738,18,37,TM
PGTG_15674,20,28,SP
PGTG_12821,4,9,SP
PGTG_15478,12,31,TM
PGTG_15416,16,26,SP
PGTG_01417,6,17,SP
PGTG_16920,13,21,SP
PGTG_15977,35,54,TM
PGTG_14517,8,19,SP
PGTG_18442,6,17,SP
PGTG_13509,7,18,SP
PGTG_04976,8,16,SP
PGTG_18775,6,17,SP
