seqid,phobius_start,phobius_end,phobius_type
B0334.11a,146,166,TM
B0334.11b,144,164,TM
B0334.13,4,14,SP
B0334.15,47,69,TM
B0334.2,14,35,TM
B0334.20,36,61,TM
B0334.6,40,67,TM
B0334.7,20,41,TM
B0334.8b,7,18,SP
B0336.11a,507,528,TM
B0336.11b,254,275,TM
B0344.2,6,17,SP
B0348.1,42,61,TM
B0348.10,7,15,SP
B0348.2a,42,61,TM
B0348.4c,572,591,TM
B0361.11,51,71,TM
B0361.5a,20,47,TM
B0361.5b,62,80,TM
B0361.7,371,393,TM
B0361.8,12,33,TM
B0361.9,2,12,SP
B0365.3,74,93,TM
B0365.5a,9,19,SP
B0365.5b,9,19,SP
B0365.6,3,13,SP
B0365.7,1632,1653,TM
B0365.9,2,12,SP
B0379.2,6,25,TM
B0379.7,2,10,SP
B0391.12,6,27,TM
B0391.4,14,35,TM
B0393.5,1105,1130,TM
B0393.7,3,10,SP
B0393.8,89,106,TM
B0393.9b,4,15,SP
B0395.1,15,32,TM
B0395.2,58,76,TM
B0399.1a,276,294,TM
B0399.1b,229,247,TM
B0399.1c,39,57,TM
B0399.1d,164,182,TM
B0399.1e,95,113,TM
B0399.1f,179,197,TM
B0399.2,7,23,TM
B0403.2,31,39,SP
B0403.3,4,15,SP
B0403.4,2,13,SP
B0403.5,4,15,SP
B0403.6,21,39,TM
B0410.1,54,71,TM
B0410.2a,101,127,TM
B0410.2b,98,124,TM
B0410.3,6,28,TM
B0412.2,4,14,SP
B0414.1,12,42,TM
B0416.1a,190,208,TM
B0416.1b,190,208,TM
B0416.1c,69,90,TM
B0416.1d,69,90,TM
B0416.2,8,18,SP
B0416.3,61,80,TM
B0416.5,46,64,TM
B0416.6,7,22,TM
B0416.7a,3,13,SP
B0432.1,22,43,TM
B0432.11,12,32,TM
B0432.12,4,15,SP
B0432.14a,7,18,SP
B0432.7a,187,206,TM
B0432.7b,169,188,TM
B0454.10,15,36,TM
B0454.2,15,36,TM
B0454.26,4,14,SP
B0454.3,15,37,TM
B0454.4,20,38,TM
B0454.5,49,69,TM
B0454.6,29,51,TM
B0454.7,2,13,SP
B0454.8,5,18,SP
B0457.1a,553,576,TM
B0457.1b,551,574,TM
B0457.1c,10,22,SP
B0457.2,6,16,SP
B0464.3,14,38,TM
B0464.4a,7,29,TM
B0464.6,66,93,TM
B0478.3,12,33,TM
B0491.1,18,35,TM
B0491.2,5,18,SP
B0491.4a,272,291,TM
B0491.4b,272,291,TM
B0491.5,218,239,TM
B0491.8a,87,108,TM
B0491.8b,84,105,TM
B0491.8c,53,74,TM
B0495.1,22,46,TM
B0495.4,47,68,TM
B0495.7,40,58,TM
B0495.9,99,118,TM
B0496.11,4,15,SP
B0496.5,6,28,TM
B0496.6,31,51,TM
B0507.1,6,16,SP
B0507.11,6,26,TM
B0511.1,4,12,SP
B0511.12a,38,55,TM
B0511.12b,38,55,TM
B0511.13a,178,199,TM
B0511.13b,12,30,TM
B0511.19,17,43,TM
B0511.5,2,13,SP
B0513.4a,4,12,SP
B0513.90,3,12,SP
B0513.9a,84,106,TM
B0513.9b,81,103,TM
B0524.5,6,17,SP
B0545.3,78,96,TM
B0546.5,44,67,TM
B0547.4a,6,31,TM
B0547.4b,35,56,TM
B0554.1,6,17,SP
B0554.2,10,18,SP
B0554.4,10,18,SP
B0554.5,51,69,TM
B0554.6,3,14,SP
B0554.7a,55,76,TM
B0554.7b,6,26,TM
B0554.7c,9,26,TM
B0563.10,4,15,SP
B0563.2a,20,45,TM
B0563.2b,20,45,TM
B0563.4,77,98,TM
B0563.6a,24,49,TM
B0563.6b,20,40,TM
B0563.6c,24,49,TM
B0563.9,3,13,SP
B0564.3,31,53,TM
B0564.4,31,53,TM
BE0003N10.6a,20,40,TM
BE10.2,58,76,TM
BE10.4,3,14,SP
C01A2.1a,58,78,TM
C01A2.1c,58,78,TM
C01A2.2a,62,84,TM
C01A2.2b,35,55,TM
C01A2.3,104,127,TM
C01A2.7a,3,14,SP
C01A2.7b,3,14,SP
C01A2.9,6,27,TM
C01B10.10,542,563,TM
C01B10.4a,537,559,TM
C01B10.4b,209,231,TM
C01B10.6a,3,14,SP
C01B10.6b,3,14,SP
C01B10.7a,4,15,SP
C01B10.7b,4,15,SP
C01B10.9,447,466,TM
C01B12.1,12,36,TM
C01B12.3,32,54,TM
C01B12.4,31,59,TM
C01B12.5,32,53,TM
C01B4.1,6,28,TM
C01B4.10,6,33,TM
C01B4.3,7,28,TM
C01B4.5,12,32,TM
C01B4.7a,39,59,TM
C01B4.7c,17,36,TM
C01B4.8a,32,50,TM
C01B4.8b,25,46,TM
C01B4.9a,44,66,TM
C01B4.9b,20,38,TM
C01B4.9c,40,59,TM
C01B4.9d,27,47,TM
C01B7.7,4,15,SP
C01C10.1a,92,114,TM
C01C10.1b,83,103,TM
C01C10.3,46,72,TM
C01C10.4,12,35,TM
C01C4.1,3,14,SP
C01F1.2,98,116,TM
C01F1.4,12,37,TM
C01F1.5,4,15,SP
C01F4.2a,629,649,TM
C01F6.14,49,68,TM
C01F6.2,64,85,TM
C01F6.6b,21,38,TM
C01F6.6g,5,13,SP
C01G10.1,814,838,TM
C01G10.12,160,179,TM
C01G10.15,3,14,SP
C01G10.16,7,17,SP
C01G10.17,3,14,SP
C01G10.18,3,14,SP
C01G10.3,22,47,TM
C01G10.4,3,14,SP
C01G10.5,3,14,SP
C01G10.6,4,14,SP
C01G12.10,5,16,SP
C01G12.11,5,16,SP
C01G12.13,6,24,TM
C01G12.2,5,16,SP
C01G12.6,5,16,SP
C01G12.7,111,136,TM
C01G12.8,74,94,TM
C01G12.9,6,25,TM
C01G5.4a,927,951,TM
C01G5.9,7,25,SP
C01G6.1a,20,39,TM
C01G6.1b,20,39,TM
C01G6.2,12,29,TM
C01G6.3,3,13,SP
C01G6.6a,528,549,TM
C01G6.8a,467,490,TM
C01G6.8b,441,464,TM
C01G6.8c,308,331,TM
C01G6.9,2,13,SP
C01G8.2,16,36,TM
C01G8.4,150,171,TM
C01H6.1,6,30,TM
C01H6.4,5,13,SP
C01H6.6,111,135,TM
C01H6.8a,125,146,TM
C01H6.8b,59,80,TM
C02A12.10,6,28,TM
C02A12.2,6,32,TM
C02A12.3,89,111,TM
C02A12.4,6,16,SP
C02A12.5,12,32,TM
C02A12.6,6,32,TM
C02A12.8,7,23,TM
C02A12.9,44,69,TM
C02B10.3,228,245,TM
C02B4.1a,4,12,SP
C02B4.1b,4,12,SP
C02B4.4,5,16,SP
C02B8.12,6,17,SP
C02B8.5,45,63,TM
C02C2.1,6,17,SP
C02C2.3,256,275,TM
C02C2.4,15,35,TM
C02C2.5,41,63,TM
C02C6.2a,265,283,TM
C02C6.2b,263,281,TM
C02C6.3a,12,29,TM
C02C6.3b,200,220,TM
C02C6.3c,48,68,TM
C02C6.3d,20,41,TM
C02D4.1,5,16,SP
C02D4.2a,62,83,TM
C02D4.2b,59,80,TM
C02D4.2c,59,80,TM
C02D4.2d,56,77,TM
C02D4.2e,62,83,TM
C02D4.2f,51,72,TM
C02D4.2g,62,83,TM
C02D5.2a,12,32,TM
C02D5.2b,27,44,TM
C02E11.1a,1070,1089,TM
C02E11.1b,1072,1091,TM
C02E7.10,87,108,TM
C02E7.13,6,31,TM
C02E7.1a,103,120,TM
C02E7.1b,98,115,TM
C02E7.2,17,36,TM
C02E7.3,16,36,TM
C02E7.4a,17,36,TM
C02E7.4b,13,34,TM
C02E7.5,13,35,TM
C02E7.6,3,13,SP
C02E7.7,4,19,SP
C02E7.8,64,85,TM
C02E7.9,12,32,TM
C02F12.1a,20,38,TM
C02F12.1b,20,38,TM
C02F12.1c,20,38,TM
C02F12.1d,113,138,TM
C02F12.1e,151,176,TM
C02F12.3,7,18,SP
C02F12.5,2,13,SP
C02F4.4,4,12,SP
C02F5.11,12,33,TM
C02F5.13,145,164,TM
C02F5.14,4,15,SP
C02F5.5,12,36,TM
C02F5.8,12,35,TM
C02G6.3,83,104,TM
C02H6.1,16,35,TM
C02H6.3,18,35,TM
C02H7.2,29,53,TM
C02H7.3a,291,308,TM
C02H7.3b,291,308,TM
C03A3.1a,14,33,TM
C03A3.1b,14,33,TM
C03A3.2,12,34,TM
C03A3.9,29,55,TM
C03A7.10,15,36,TM
C03A7.11,482,505,TM
C03A7.13,4,15,SP
C03A7.14,4,15,SP
C03A7.3,48,65,TM
C03A7.4,6,17,SP
C03A7.5,6,30,TM
C03A7.6,6,27,TM
C03A7.7,6,17,SP
C03A7.8,4,15,SP
C03A7.9,16,37,TM
C03B1.12,202,224,TM
C03B1.13,65,86,TM
C03B8.3,108,128,TM
C03C10.3,217,238,TM
C03D6.9,32,50,TM
C03E10.1,6,26,TM
C03E10.3,6,25,TM
C03E10.4,13,27,SP
C03E10.5,4,14,SP
C03E10.6,5,12,SP
C03F11.1,271,293,TM
C03F11.3,12,34,TM
C03G5.10,5,15,SP
C03G5.11,5,15,SP
C03G5.12,5,15,SP
C03G5.13,5,15,SP
C03G5.14,21,43,TM
C03G5.2,5,15,SP
C03G5.7,8,19,SP
C03G5.8,5,15,SP
C03G5.9,5,15,SP
C03G6.11,17,38,TM
C03G6.13,3,14,SP
C03G6.14,41,58,TM
C03G6.15,41,58,TM
C03G6.16,6,31,TM
C03G6.19,34,52,TM
C03G6.2,7,27,TM
C03G6.21,12,36,TM
C03G6.3a,12,31,TM
C03G6.5,7,18,SP
C03G6.6,6,25,TM
C03G6.7,12,36,TM
C03G6.9,20,44,TM
C03H12.1a,84,105,TM
C03H12.1b,4,12,SP
C03H12.1d,84,105,TM
C03H12.1e,4,12,SP
C03H5.1,3,13,SP
C03H5.2,43,65,TM
C03H5.4a,2,12,SP
C03H5.7a,15,33,TM
C03H5.7b,6,24,TM
C03H5.9,6,28,TM
C04A11.1a,22,46,TM
C04A11.1b,22,46,TM
C04A11.4a,677,697,TM
C04A11.4b,677,697,TM
C04A2.15,4,14,SP
C04A2.7a,532,551,TM
C04A2.7b,532,551,TM
C04A2.7c,531,550,TM
C04A2.7d,532,551,TM
C04C11.25,7,27,TM
C04C3.1,20,42,TM
C04C3.2,247,269,TM
C04C3.3,6,16,SP
C04C3.6,28,51,TM
C04C3.7,39,58,TM
C04D8.1d,11,18,SP
C04E12.2,4,15,SP
C04E12.4,30,52,TM
C04E12.5a,33,58,TM
C04E12.5b,33,58,TM
C04E12.8,23,44,TM
C04E12.9,12,36,TM
C04E6.10,16,35,TM
C04E6.12a,11,21,SP
C04E6.12b,11,21,SP
C04E6.12c,11,21,SP
C04E6.12d,11,21,SP
C04E6.13,8,18,SP
C04E6.2,12,31,TM
C04E6.4,292,314,TM
C04E6.6,2,13,SP
C04E6.9,13,35,TM
C04F1.1,7,25,TM
C04F12.10,63,81,TM
C04F12.5,108,125,TM
C04F12.7,7,28,TM
C04F2.1,30,51,TM
C04F2.4,20,41,TM
C04F5.1,314,340,TM
C04F5.2a,41,61,TM
C04F5.2b,41,61,TM
C04F5.3,216,237,TM
C04F5.4,23,44,TM
C04F5.5,27,46,TM
C04F5.6,21,44,TM
C04F5.7,482,505,TM
C04F6.1,4,14,SP
C04F6.3,6,14,SP
C04F6.5,280,303,TM
C04G2.11,2,12,SP
C04G2.1a,3,14,SP
C04G6.10,4,15,SP
C04G6.11,103,126,TM
C04G6.13,2,9,SP
C04G6.2,2,10,SP
C04G6.5,7,25,TM
C04G6.7,4,15,SP
C04H5.2,4,14,SP
C04H5.3,6,23,TM
C04H5.7a,3,14,SP
C04H5.7b,3,14,SP
C04H5.8a,8,19,SP
C05A2.4,2,12,SP
C05A9.1a,35,54,TM
C05A9.1b,6,29,TM
C05A9.2,122,143,TM
C05B5.1,5,15,SP
C05B5.11,4,12,SP
C05B5.12,3,14,SP
C05B5.16,84,104,TM
C05B5.17,6,25,TM
C05B5.2,107,128,TM
C05B5.3,4,11,SP
C05B5.4,212,238,TM
C05B5.8,20,38,TM
C05C10.1,2,13,SP
C05C10.4,5,16,SP
C05C10.7,193,210,TM
C05C10.8,4,15,SP
C05C12.3,1081,1100,TM
C05C12.4,161,178,TM
C05C12.6a,12,34,TM
C05C12.6b,35,55,TM
C05C8.3,4,11,SP
C05C8.8,12,36,TM
C05C9.1,5,12,SP
C05D10.3a,414,445,TM
C05D10.3b,158,187,TM
C05D11.11b,10,17,SP
C05D11.6a,8,15,SP
C05D11.6b,8,15,SP
C05D11.6c,8,15,SP
C05D11.7a,13,23,SP
C05D11.7b,13,23,SP
C05D11.8,872,890,TM
C05D12.1,242,267,TM
C05D12.2,1016,1035,TM
C05D12.3a,3,14,SP
C05D12.3c,3,14,SP
C05D2.1a,230,254,TM
C05D2.1b,12,35,TM
C05D2.1c,78,102,TM
C05D2.1d,230,254,TM
C05D2.1e,209,233,TM
C05D2.8,4,15,SP
C05D9.2,236,259,TM
C05D9.3a,403,421,TM
C05D9.3b,433,451,TM
C05D9.4,4,14,SP
C05D9.7,72,94,TM
C05D9.9a,4,15,SP
C05D9.9b,4,15,SP
C05E11.1a,41,62,TM
C05E11.1b,41,62,TM
C05E11.2,44,64,TM
C05E11.3a,51,74,TM
C05E11.3b,73,96,TM
C05E11.4,31,53,TM
C05E11.5,30,55,TM
C05E11.6,10,22,SP
C05E11.7,3,10,SP
C05E11.8a,3,14,SP
C05E4.10,12,30,TM
C05E4.11,12,30,TM
C05E4.13a,6,28,TM
C05E4.13b,7,26,TM
C05E4.14a,101,125,TM
C05E4.14b,32,53,TM
C05E4.14c,111,132,TM
C05E4.14d,68,88,TM
C05E4.14e,117,138,TM
C05E4.14f,107,131,TM
C05E4.14g,74,94,TM
C05E4.14h,80,101,TM
C05E4.14i,70,94,TM
C05E4.14j,37,57,TM
C05E4.2a,20,40,TM
C05E4.2b,20,40,TM
C05E4.3,27,49,TM
C05E4.4a,19,39,TM
C05E4.4b,36,61,TM
C05E4.6a,6,26,TM
C05E4.6b,24,48,TM
C05E4.7,3,14,SP
C05E7.1,5,13,SP
C05E7.2,14,25,SP
C05E7.3,4,14,SP
C05E7.4,27,50,TM
C05G5.1,20,43,TM
C05G5.3,12,32,TM
C05G5.5a,401,419,TM
C05G5.5b,278,296,TM
C05G5.5c,227,245,TM
C05H8.1b,338,361,TM
C06A1.2a,23,46,TM
C06A1.2b,23,46,TM
C06A1.6,4,17,SP
C06A1.7,4,15,SP
C06A12.19,26,47,TM
C06A12.8,3,14,SP
C06A5.1,704,726,TM
C06A5.12,78,101,TM
C06A6.5,3,13,SP
C06A8.3,4,15,SP
C06A8.7,15,40,TM
C06A8.8c,3,11,SP
C06A8.8e,3,11,SP
C06A8.9a,495,512,TM
C06A8.9b,523,545,TM
C06B3.1,14,32,TM
C06B3.10,6,27,TM
C06B3.11,18,38,TM
C06B3.12,12,31,TM
C06B3.13,6,28,TM
C06B3.14,6,28,TM
C06B3.2,200,224,TM
C06B3.3,3,14,SP
C06B3.4,6,23,TM
C06B3.5,6,36,TM
C06B3.9,12,29,TM
C06B8.10,21,46,TM
C06B8.2a,12,23,SP
C06B8.2b,12,23,SP
C06B8.2c,12,23,SP
C06B8.2d,12,23,SP
C06B8.4,6,26,TM
C06B8.6,24,48,TM
C06B8.7,2832,2855,TM
C06B8.9,12,36,TM
C06C3.10a,6,15,SP
C06C3.4,6,15,SP
C06C3.6,34,57,TM
C06C3.8a,42,60,TM
C06C3.8c,66,87,TM
C06C3.8d,42,60,TM
C06C6.2,28,47,TM
C06C6.3,16,34,TM
C06C6.7,7,25,TM
C06C6.8,6,26,TM
C06C6.9,6,26,TM
C06E1.1,48,73,TM
C06E1.3,20,42,TM
C06E1.4,594,612,TM
C06E1.5,3,14,SP
C06E1.6,3,14,SP
C06E1.7,10,21,SP
C06E2.8,2,13,SP
C06E2.9,17,28,SP
C06E4.2a,6,17,SP
C06E4.2b,16,27,SP
C06E7.2a,4,13,SP
C06E7.6,4,12,SP
C06E7.7,6,29,TM
C06E7.88,4,15,SP
C06E8.3c,213,232,TM
C06E8.3d,236,255,TM
C06E8.5,4,15,SP
C06G1.1a,2,12,SP
C06G1.1b,2,12,SP
C06G1.2,3,14,SP
C06G4.4,109,127,TM
C06G4.5,54,82,TM
C06G4.6,167,184,TM
C06G8.1,12,34,TM
C06G8.2,46,66,TM
C06G8.3b,12,35,TM
C06G8.3c,12,35,TM
C06G8.4,7,31,TM
C06H2.4,49,68,TM
C06H5.12,10,21,SP
C06H5.13,10,21,SP
C06H5.14,10,21,SP
C06H5.6a,43,65,TM
C06H5.6b,20,38,TM
C06H5.7,37,61,TM
C07A12.18a,122,140,TM
C07A12.18b,54,72,TM
C07A12.2,5,16,SP
C07A12.4,4,12,SP
C07A4.2,10,21,SP
C07A9.1,3,13,SP
C07A9.11,88,109,TM
C07A9.12,187,209,TM
C07A9.3b,932,950,TM
C07A9.3d,851,869,TM
C07A9.4,94,118,TM
C07A9.6,3,10,SP
C07A9.8,79,96,TM
C07B5.3,8,19,SP
C07B5.5,3,14,SP
C07C7.1,37,58,TM
C07D10.3,20,44,TM
C07D10.4,2,13,SP
C07D10.6,47,66,TM
C07E3.10,12,32,TM
C07E3.9,3,13,SP
C07F11.1,997,1021,TM
C07G1.1,11,22,SP
C07G1.15,12,31,TM
C07G1.4a,40,60,TM
C07G2.1a,6,13,SP
C07G2.1b,6,13,SP
C07G2.2c,20,37,TM
C07G3.10,4,15,SP
C07G3.15a,3,14,SP
C07G3.15b,3,14,SP
C07G3.3a,12,33,TM
C07G3.3b,29,50,TM
C07G3.4,12,33,TM
C07G3.5,12,33,TM
C07G3.6,12,33,TM
C07G3.8b,6,16,SP
C07G3.9a,477,499,TM
C07G3.9b,437,459,TM
C07H4.1a,29,53,TM
C07H4.1b,43,67,TM
C07H4.2,112,132,TM
C07H6.9a,28,53,TM
C07H6.9b,50,75,TM
C08A9.10,5,15,SP
C08A9.3a,229,252,TM
C08A9.3b,274,297,TM
C08B11.4,306,330,TM
C08B11.8,47,66,TM
C08B6.10,6,16,SP
C08B6.11,353,372,TM
C08B6.12,6,27,TM
C08B6.13,6,26,TM
C08B6.14,4,12,SP
C08B6.1a,494,519,TM
C08B6.1b,498,523,TM
C08B6.3a,10,21,SP
C08B6.4a,7,15,SP
C08B6.5,116,137,TM
C08B6.6,4,15,SP
C08D8.1,12,31,TM
C08D8.7,6,24,TM
C08E3.14,5,13,SP
C08E8.1,53,74,TM
C08E8.11,2,12,SP
C08F1.10,26,47,TM
C08F1.11,21,43,TM
C08F1.12a,12,36,TM
C08F1.6,7,27,TM
C08F1.8,21,46,TM
C08F11.1,3,14,SP
C08F11.11,5,16,SP
C08F11.12,4,15,SP
C08F11.13a,38,58,TM
C08F11.13b,38,58,TM
C08F11.13c,38,58,TM
C08F11.17,2,13,SP
C08F11.3,44,64,TM
C08F11.4,20,49,TM
C08F11.8,494,515,TM
C08F11.9,20,45,TM
C08F8.2b,4,15,SP
C08F8.4b,36,53,TM
C08F8.4c,36,53,TM
C08G5.4a,12,32,TM
C08G5.6,20,42,TM
C08G5.7a,121,142,TM
C08G5.7b,4,19,SP
C08G9.1,145,168,TM
C08G9.2,2127,2155,TM
C08H9.1,3,13,SP
C08H9.10,34,56,TM
C08H9.11,32,53,TM
C08H9.12,32,53,TM
C08H9.13,33,54,TM
C08H9.14,7,25,SP
C08H9.15,85,107,TM
C08H9.3a,7,26,TM
C08H9.3b,7,26,TM
C08H9.4a,29,50,TM
C08H9.4b,29,50,TM
C08H9.5,58,81,TM
C08H9.7,34,58,TM
C09B7.1a,42,69,TM
C09B7.1b,42,69,TM
C09B7.1c,42,69,TM
C09B7.2a,3,14,SP
C09B7.2b,3,14,SP
C09B7.2d,6,27,TM
C09B8.3,235,259,TM
C09B8.8,49,73,TM
C09B9.1,50,71,TM
C09B9.2,68,91,TM
C09B9.3,36,53,TM
C09B9.7,883,907,TM
C09B9.85,32,50,TM
C09B9.8a,188,205,TM
C09B9.8b,172,189,TM
C09C7.1,3,14,SP
C09D1.2,3,15,SP
C09D4.1a,151,171,TM
C09D4.1b,40,60,TM
C09D4.2,3,16,SP
C09D4.6,20,44,TM
C09D8.1a,1478,1500,TM
C09D8.1b,765,787,TM
C09D8.1c,514,536,TM
C09D8.1d,7,30,TM
C09D8.1e,7,30,TM
C09D8.1f,1502,1524,TM
C09D8.1g,545,567,TM
C09D8.1h,381,403,TM
C09D8.1i,1522,1544,TM
C09D8.1j,1546,1568,TM
C09D8.1k,1368,1390,TM
C09D8.1l,1392,1414,TM
C09D8.1m,7,30,TM
C09D8.1n,7,30,TM
C09E7.1,5,22,TM
C09E7.10,6,25,TM
C09E7.2,48,68,TM
C09E7.3,11,19,SP
C09E8.1a,7,26,TM
C09E8.2a,4,14,SP
C09E8.3,515,539,TM
C09F12.1,9,28,TM
C09F12.2,93,112,TM
C09F12.3,36,57,TM
C09F5.1a,290,309,TM
C09F5.1b,90,116,TM
C09F5.2a,127,145,TM
C09F5.2b,123,141,TM
C09F9.1,93,112,TM
C09F9.2,1470,1492,TM
C09G1.5a,6,14,SP
C09G1.5b,6,14,SP
C09G12.10,24,43,TM
C09G12.11,24,44,TM
C09G12.15,20,46,TM
C09G12.16,20,37,TM
C09G12.17,3,12,SP
C09G12.2,21,45,TM
C09G12.3,20,44,TM
C09G12.5,5,16,SP
C09G12.6,20,44,TM
C09G4.1a,34,58,TM
C09G4.1b,38,62,TM
C09G4.1c,31,55,TM
C09G5.1,255,273,TM
C09G5.13,7,18,SP
C09G5.3,6,28,TM
C09G5.4,7,29,TM
C09G5.5,6,28,TM
C09G5.6,7,18,SP
C09G9.1a,72,91,TM
C09G9.1b,72,91,TM
C09G9.1c,72,91,TM
C09G9.3a,2,9,SP
C09G9.3b,2,9,SP
C09G9.3c,2,9,SP
C09G9.4,6,28,TM
C09G9.5a,53,72,TM
C09G9.5b,35,54,TM
C09G9.5c,25,46,TM
C09G9.7a,12,20,SP
C09G9.8a,4,16,SP
C09G9.8b,4,16,SP
C09G9.8c,4,16,SP
C09H10.4,18,38,TM
C09H10.5a,3,13,SP
C09H10.5c,10,20,SP
C09H5.2a,103,121,TM
C09H5.3,6,29,TM
C09H5.4,12,33,TM
C09H5.5,12,33,TM
C09H5.6,6,30,TM
C09H5.7,14,24,SP
C09H5.9,6,29,TM
C10A4.10,6,28,TM
C10A4.2,26,50,TM
