seqid,phobius_start,phobius_end,phobius_type
BDEG_27507,7,18,SP
BDEG_23712,12,22,SP
BDEG_26899,6,13,SP
BDEG_27557,12,32,TM
BDEG_27747,12,34,TM
BDEG_22644,12,36,TM
BDEG_25852,3,14,SP
BDEG_22501,12,35,TM
BDEG_23275,3,13,SP
BDEG_24587,3,14,SP
BDEG_26087,6,14,SP
BDEG_24613,25,45,TM
BDEG_22138,6,31,TM
BDEG_21094,15,25,SP
BDEG_27665,23,42,TM
BDEG_21537,4,15,SP
BDEG_23561,3,14,SP
BDEG_27289,6,26,TM
BDEG_26529,5,16,SP
BDEG_27431,3,15,SP
BDEG_22387,38,59,TM
BDEG_21145,6,24,TM
BDEG_26626,5,13,SP
BDEG_27029,6,29,TM
BDEG_25334,12,30,TM
BDEG_20154,6,14,SP
BDEG_25352,16,37,TM
BDEG_21976,10,21,SP
BDEG_24463,3,13,SP
BDEG_24498,12,33,TM
BDEG_25784,6,17,SP
BDEG_28603,3,13,SP
BDEG_27756,4,16,SP
BDEG_28324,4,14,SP
BDEG_22308,4,13,SP
BDEG_28064,4,14,SP
BDEG_24252,3,13,SP
BDEG_25297,8,20,SP
BDEG_27856,3,15,SP
BDEG_24337,12,35,TM
BDEG_28625,10,20,SP
BDEG_21212,12,33,TM
BDEG_27737,3,11,SP
BDEG_20365,3,13,SP
BDEG_27447,8,19,SP
BDEG_27599,40,58,TM
BDEG_23768,12,30,TM
BDEG_25575,3,13,SP
BDEG_27486,3,13,SP
BDEG_21346,7,18,SP
BDEG_22106,3,15,SP
BDEG_23871,2,9,SP
BDEG_27575,4,15,SP
BDEG_24747,11,21,SP
BDEG_26737,3,13,SP
BDEG_26944,4,15,SP
BDEG_21362,3,13,SP
BDEG_26805,9,20,SP
BDEG_21948,7,17,SP
BDEG_28311,3,13,SP
BDEG_26850,2,13,SP
BDEG_26262,6,13,SP
BDEG_27617,31,52,TM
BDEG_22574,3,14,SP
BDEG_20775,3,14,SP
BDEG_22117,35,57,TM
BDEG_21988,6,31,TM
BDEG_23755,30,51,TM
BDEG_20876,20,38,TM
BDEG_21645,3,12,SP
BDEG_24626,22,43,TM
BDEG_25449,6,27,TM
BDEG_25565,4,14,SP
BDEG_24236,18,43,TM
BDEG_26171,5,16,SP
BDEG_25349,6,14,SP
BDEG_21984,2,12,SP
BDEG_26722,12,32,TM
BDEG_24047,6,31,TM
BDEG_28714,3,14,SP
BDEG_25863,4,15,SP
BDEG_26127,4,12,SP
BDEG_20568,39,59,TM
BDEG_22874,27,50,TM
BDEG_28655,5,13,SP
BDEG_24731,29,51,TM
BDEG_20145,8,19,SP
BDEG_20430,4,15,SP
BDEG_27924,3,13,SP
BDEG_23066,2,12,SP
BDEG_28063,26,38,SP
BDEG_22005,4,13,SP
BDEG_21659,40,59,TM
BDEG_20018,6,14,SP
BDEG_22381,16,36,TM
BDEG_25331,3,13,SP
BDEG_23473,4,15,SP
BDEG_27685,16,36,TM
BDEG_24479,4,14,SP
BDEG_22682,12,32,TM
BDEG_23150,21,42,TM
BDEG_25473,4,14,SP
BDEG_24767,6,11,SP
BDEG_27206,27,49,TM
BDEG_26375,2,13,SP
BDEG_28614,6,13,SP
BDEG_24005,2,13,SP
BDEG_21922,12,33,TM
BDEG_27999,18,36,TM
BDEG_21046,36,59,TM
BDEG_27418,3,15,SP
BDEG_20476,6,14,SP
BDEG_21812,9,14,SP
BDEG_25549,3,13,SP
BDEG_21661,4,14,SP
BDEG_23667,34,57,TM
BDEG_20512,6,25,TM
BDEG_27960,7,18,SP
BDEG_25043,3,13,SP
BDEG_23605,12,28,TM
BDEG_27210,15,36,TM
BDEG_26510,4,11,SP
BDEG_20304,4,15,SP
BDEG_21286,4,15,SP
BDEG_21365,3,13,SP
BDEG_26358,3,14,SP
BDEG_26864,11,21,SP
BDEG_28547,6,14,SP
BDEG_27860,6,16,SP
BDEG_28484,3,13,SP
BDEG_25823,6,17,SP
BDEG_28425,7,14,SP
BDEG_25759,16,35,TM
BDEG_24426,38,55,TM
BDEG_28762,4,17,SP
BDEG_26917,20,39,TM
BDEG_23320,4,15,SP
BDEG_24655,8,15,SP
BDEG_24735,30,51,TM
BDEG_23532,28,51,TM
BDEG_23199,3,15,SP
BDEG_21576,12,31,TM
BDEG_25978,4,15,SP
BDEG_25098,3,15,SP
BDEG_22065,3,15,SP
BDEG_21893,4,15,SP
BDEG_25889,3,15,SP
BDEG_22926,3,14,SP
BDEG_20006,3,15,SP
BDEG_21467,5,16,SP
BDEG_27841,16,27,SP
BDEG_24088,7,19,SP
BDEG_25040,3,13,SP
BDEG_26618,9,20,SP
BDEG_22262,2,12,SP
BDEG_26022,3,10,SP
BDEG_22739,12,32,TM
BDEG_27427,3,15,SP
BDEG_20676,8,19,SP
BDEG_21749,6,31,TM
BDEG_21423,7,28,TM
BDEG_26800,22,44,TM
BDEG_26410,2,12,SP
BDEG_27711,14,31,TM
BDEG_27023,39,56,TM
BDEG_23677,10,20,SP
BDEG_27459,3,15,SP
BDEG_24713,4,14,SP
BDEG_24435,3,14,SP
BDEG_27031,12,29,TM
BDEG_24016,3,14,SP
BDEG_27052,6,31,TM
BDEG_20102,3,14,SP
BDEG_25482,10,20,SP
BDEG_24212,2,12,SP
BDEG_28293,5,15,SP
BDEG_24774,3,14,SP
BDEG_22788,2,13,SP
BDEG_23774,36,46,SP
BDEG_20710,8,18,SP
BDEG_21010,11,21,SP
BDEG_21149,4,12,SP
BDEG_24273,3,14,SP
BDEG_22026,36,57,TM
BDEG_27172,13,23,SP
BDEG_24848,6,23,TM
BDEG_20738,6,14,SP
BDEG_21228,33,52,TM
BDEG_28619,3,13,SP
BDEG_21334,20,39,TM
BDEG_26382,2,13,SP
BDEG_25819,9,19,SP
BDEG_27246,3,15,SP
BDEG_21718,9,19,SP
BDEG_21324,2,7,SP
BDEG_27326,20,42,TM
BDEG_21909,3,14,SP
BDEG_25537,4,15,SP
BDEG_22504,3,15,SP
BDEG_26083,2,12,SP
BDEG_27539,5,12,SP
BDEG_28433,6,17,SP
BDEG_21933,5,14,SP
BDEG_24494,3,15,SP
BDEG_20637,35,55,TM
BDEG_25627,2,12,SP
BDEG_25036,3,14,SP
BDEG_27355,33,52,TM
BDEG_26539,5,14,SP
BDEG_21662,4,14,SP
BDEG_28052,6,16,SP
BDEG_24178,6,25,TM
BDEG_25913,34,52,TM
BDEG_21505,9,20,SP
BDEG_22431,17,36,TM
BDEG_27497,3,15,SP
BDEG_28517,35,59,TM
BDEG_27281,4,15,SP
BDEG_25858,3,13,SP
BDEG_28486,3,13,SP
BDEG_22500,6,13,SP
BDEG_24496,24,44,TM
BDEG_28501,6,13,SP
BDEG_24950,6,25,TM
BDEG_26573,8,19,SP
BDEG_26705,2,13,SP
BDEG_25385,3,14,SP
BDEG_24832,4,14,SP
BDEG_24464,15,36,TM
BDEG_28057,3,14,SP
BDEG_25885,3,15,SP
BDEG_22705,7,27,TM
BDEG_28694,18,40,TM
BDEG_22030,18,38,TM
BDEG_22316,3,11,SP
BDEG_23920,4,14,SP
BDEG_24605,30,51,TM
BDEG_21476,20,40,TM
BDEG_27854,3,15,SP
BDEG_20197,7,22,SP
BDEG_23929,4,15,SP
BDEG_26940,8,18,SP
BDEG_20990,22,43,TM
BDEG_24540,12,32,TM
BDEG_27336,8,18,SP
BDEG_22915,2,12,SP
BDEG_25333,3,14,SP
BDEG_21926,4,12,SP
BDEG_27623,3,14,SP
BDEG_24796,22,44,TM
BDEG_21267,4,11,SP
BDEG_28292,3,13,SP
BDEG_21908,21,40,TM
BDEG_23397,4,11,SP
BDEG_28377,12,31,TM
BDEG_27755,3,15,SP
BDEG_27239,3,13,SP
BDEG_22111,20,47,TM
BDEG_22841,2,13,SP
BDEG_25072,25,43,TM
BDEG_23332,2,12,SP
BDEG_24480,3,15,SP
BDEG_25946,3,15,SP
BDEG_22241,4,14,SP
BDEG_26155,29,54,TM
BDEG_23338,10,22,SP
BDEG_24712,3,15,SP
BDEG_22324,12,33,TM
BDEG_21123,3,14,SP
BDEG_25055,6,16,SP
BDEG_21504,5,16,SP
BDEG_25842,39,57,TM
BDEG_22946,39,58,TM
BDEG_21208,18,28,SP
BDEG_26441,14,23,SP
BDEG_26977,3,15,SP
BDEG_24296,29,54,TM
BDEG_28198,3,15,SP
BDEG_24503,6,21,TM
BDEG_23812,3,14,SP
BDEG_20135,12,35,TM
BDEG_28316,19,37,TM
BDEG_20041,4,15,SP
BDEG_26140,12,33,TM
BDEG_22546,2,13,SP
BDEG_26554,11,19,SP
BDEG_23078,25,43,TM
BDEG_23687,26,37,SP
BDEG_26322,3,11,SP
BDEG_23162,3,14,SP
BDEG_28557,2,12,SP
BDEG_25562,2,12,SP
BDEG_23739,21,38,TM
BDEG_23366,36,55,TM
BDEG_28189,3,11,SP
BDEG_21981,4,14,SP
BDEG_20576,21,40,TM
BDEG_26304,20,43,TM
BDEG_21655,3,15,SP
BDEG_23104,12,32,TM
BDEG_28479,12,33,TM
BDEG_23747,35,57,TM
BDEG_22604,26,43,TM
BDEG_24255,4,14,SP
BDEG_24275,4,15,SP
BDEG_26791,18,36,TM
BDEG_26842,4,12,SP
BDEG_22018,5,15,SP
BDEG_26030,12,40,TM
BDEG_23988,6,25,TM
BDEG_20011,13,32,TM
BDEG_26360,3,13,SP
BDEG_26281,6,13,SP
BDEG_22037,38,59,TM
BDEG_27514,8,18,SP
BDEG_27120,3,15,SP
BDEG_24371,35,55,TM
BDEG_27845,3,15,SP
BDEG_22185,16,41,TM
BDEG_24205,2,13,SP
BDEG_21715,3,13,SP
BDEG_22281,3,13,SP
BDEG_26141,21,45,TM
BDEG_25483,12,35,TM
BDEG_28402,3,15,SP
BDEG_26712,7,18,SP
BDEG_27562,12,35,TM
BDEG_24217,12,31,TM
BDEG_21658,3,15,SP
BDEG_22513,16,27,SP
BDEG_23806,6,13,SP
BDEG_22435,32,59,TM
BDEG_24136,24,43,TM
BDEG_27158,2,9,SP
BDEG_25578,3,13,SP
BDEG_23952,4,14,SP
BDEG_26311,6,28,TM
BDEG_23608,12,33,TM
BDEG_24486,3,15,SP
BDEG_27309,3,14,SP
BDEG_25108,12,31,TM
BDEG_28296,3,13,SP
BDEG_24978,3,15,SP
BDEG_25727,34,58,TM
BDEG_26627,3,13,SP
BDEG_20613,6,27,TM
BDEG_23281,5,16,SP
BDEG_20372,4,16,SP
BDEG_26528,2,12,SP
BDEG_22791,5,16,SP
BDEG_28370,2,9,SP
BDEG_26852,33,55,TM
BDEG_27466,37,58,TM
BDEG_21567,10,20,SP
BDEG_28525,12,34,TM
BDEG_27181,3,15,SP
BDEG_27187,3,15,SP
BDEG_22938,5,16,SP
BDEG_27987,3,11,SP
BDEG_26663,15,30,SP
BDEG_21053,2,13,SP
BDEG_27857,3,12,SP
BDEG_24925,3,15,SP
BDEG_27177,20,40,TM
BDEG_28344,12,31,TM
BDEG_23856,3,13,SP
BDEG_26301,6,32,TM
BDEG_21363,3,13,SP
BDEG_22877,12,31,TM
BDEG_25851,6,32,TM
BDEG_25868,6,13,SP
BDEG_26151,6,19,SP
BDEG_20251,25,46,TM
BDEG_23692,23,45,TM
BDEG_23664,23,43,TM
BDEG_22928,7,18,SP
BDEG_25355,23,47,TM
BDEG_27240,3,13,SP
BDEG_23486,34,55,TM
BDEG_26907,3,15,SP
BDEG_20870,3,16,SP
BDEG_26026,5,15,SP
BDEG_22895,6,16,SP
BDEG_22454,16,39,TM
BDEG_24165,2,9,SP
BDEG_28086,26,45,TM
BDEG_22897,30,50,TM
BDEG_21428,16,36,TM
BDEG_23900,20,43,TM
BDEG_24695,12,37,TM
BDEG_27412,6,25,TM
BDEG_28613,3,15,SP
BDEG_22069,3,13,SP
BDEG_28303,3,15,SP
BDEG_22609,2,12,SP
BDEG_26751,3,13,SP
BDEG_27910,6,26,TM
BDEG_26041,32,51,TM
BDEG_24866,6,14,SP
BDEG_23645,8,16,SP
BDEG_26354,3,15,SP
BDEG_21699,3,14,SP
BDEG_27848,6,16,SP
BDEG_24008,2,13,SP
BDEG_22905,3,14,SP
BDEG_28545,3,14,SP
BDEG_26276,3,14,SP
BDEG_28721,3,15,SP
BDEG_20618,3,13,SP
BDEG_23767,20,40,TM
BDEG_22727,2,13,SP
BDEG_27772,4,14,SP
BDEG_20416,5,15,SP
BDEG_25987,9,18,SP
BDEG_21649,16,34,TM
BDEG_20037,12,30,TM
BDEG_21551,20,41,TM
BDEG_23001,30,56,TM
BDEG_27736,12,37,TM
BDEG_21992,6,23,TM
BDEG_27493,15,36,TM
BDEG_25661,18,37,TM
BDEG_27795,6,17,SP
BDEG_21229,39,58,TM
BDEG_25783,12,31,TM
BDEG_27211,12,32,TM
BDEG_21086,3,14,SP
BDEG_26408,5,17,SP
BDEG_26726,6,13,SP
BDEG_24436,18,37,TM
BDEG_22328,7,15,SP
BDEG_23217,4,14,SP
BDEG_28627,6,13,SP
BDEG_21929,6,17,SP
BDEG_24399,3,13,SP
BDEG_22321,5,13,SP
BDEG_24548,5,16,SP
BDEG_28237,21,41,TM
BDEG_22890,2,13,SP
BDEG_27881,3,15,SP
BDEG_23108,3,13,SP
BDEG_22533,4,14,SP
BDEG_25207,6,19,SP
BDEG_27296,12,34,TM
BDEG_21472,5,13,SP
BDEG_20475,15,26,SP
BDEG_27205,3,15,SP
BDEG_27190,3,13,SP
BDEG_21002,9,26,TM
BDEG_25296,6,30,TM
BDEG_24356,6,28,TM
BDEG_25606,3,13,SP
BDEG_25952,6,13,SP
BDEG_22655,3,15,SP
BDEG_27419,2,10,SP
BDEG_27483,3,15,SP
BDEG_22218,3,10,SP
BDEG_21813,28,46,TM
BDEG_24607,10,20,SP
BDEG_28430,3,15,SP
BDEG_22620,8,19,SP
BDEG_26846,2,13,SP
BDEG_23835,3,13,SP
BDEG_20450,20,43,TM
BDEG_25326,4,14,SP
BDEG_23283,6,17,SP
BDEG_27122,6,16,SP
BDEG_25902,40,58,TM
BDEG_27961,30,51,TM
BDEG_25044,6,29,TM
BDEG_27918,3,13,SP
BDEG_26000,3,14,SP
BDEG_25419,9,20,SP
BDEG_21468,18,35,TM
BDEG_20245,28,50,TM
BDEG_24640,14,24,SP
BDEG_27591,40,58,TM
BDEG_24701,6,27,TM
BDEG_27333,2,10,SP
BDEG_20741,3,13,SP
BDEG_26357,3,13,SP
BDEG_27422,3,15,SP
BDEG_26286,6,13,SP
BDEG_21171,33,52,TM
BDEG_26681,6,32,TM
BDEG_20905,5,17,SP
BDEG_23676,10,20,SP
BDEG_20985,24,44,TM
BDEG_25743,4,11,SP
BDEG_24090,25,45,TM
BDEG_25832,10,21,SP
BDEG_24660,3,10,SP
BDEG_21096,6,27,TM
BDEG_28048,6,14,SP
BDEG_28761,4,16,SP
BDEG_26861,2,12,SP
BDEG_20364,6,17,SP
BDEG_24931,34,59,TM
BDEG_20806,20,42,TM
BDEG_23816,3,14,SP
BDEG_21936,34,54,TM
BDEG_26172,5,16,SP
BDEG_23430,5,16,SP
BDEG_27455,37,55,TM
BDEG_21139,41,59,TM
BDEG_21330,3,14,SP
BDEG_23631,2,13,SP
BDEG_27496,6,16,SP
BDEG_22933,34,57,TM
BDEG_25846,10,21,SP
BDEG_24397,21,42,TM
BDEG_26035,41,59,TM
BDEG_28656,3,13,SP
BDEG_25881,3,15,SP
BDEG_20539,3,18,SP
BDEG_25348,11,22,SP
BDEG_25211,5,14,SP
BDEG_23926,7,30,TM
BDEG_22663,2,10,SP
BDEG_26693,5,16,SP
BDEG_27853,6,27,TM
BDEG_21985,3,14,SP
BDEG_26220,39,59,TM
BDEG_25531,3,13,SP
BDEG_21400,6,26,TM
BDEG_21925,3,12,SP
BDEG_28193,12,19,SP
BDEG_24063,7,25,TM
BDEG_28554,5,13,SP
BDEG_22619,12,32,TM
BDEG_20173,16,37,TM
BDEG_23239,10,20,SP
BDEG_28750,4,14,SP
BDEG_23622,12,19,SP
BDEG_25148,21,42,TM
BDEG_27173,8,19,SP
BDEG_23067,27,46,TM
BDEG_24921,20,42,TM
BDEG_25561,3,15,SP
BDEG_21507,33,58,TM
BDEG_22439,2,12,SP
BDEG_22465,12,37,TM
BDEG_21305,2,13,SP
BDEG_21186,12,29,TM
BDEG_20643,35,59,TM
BDEG_26493,20,52,TM
BDEG_24465,3,13,SP
BDEG_22202,8,16,SP
BDEG_23740,2,12,SP
BDEG_23180,6,26,TM
BDEG_20255,3,14,SP
BDEG_20200,11,22,SP
BDEG_28323,3,13,SP
BDEG_26084,2,9,SP
BDEG_20648,2,7,SP
BDEG_20403,13,24,SP
BDEG_22965,20,31,SP
BDEG_27959,6,17,SP
BDEG_21901,42,59,TM
BDEG_20447,24,42,TM
BDEG_23270,12,31,TM
BDEG_21685,4,15,SP
BDEG_28485,3,14,SP
BDEG_23641,4,15,SP
BDEG_22064,6,14,SP
BDEG_21077,5,15,SP
BDEG_25463,2,9,SP
BDEG_26198,7,18,SP
BDEG_24474,2,12,SP
BDEG_23937,2,13,SP
BDEG_25405,3,14,SP
BDEG_27487,3,15,SP
BDEG_26872,2,12,SP
BDEG_25497,6,17,SP
BDEG_26328,34,59,TM
BDEG_20294,38,59,TM
BDEG_21957,6,14,SP
BDEG_22108,3,15,SP
BDEG_21855,6,24,TM
BDEG_24566,2,12,SP
BDEG_26078,15,36,TM
BDEG_25788,20,39,TM
BDEG_24734,30,51,TM
BDEG_27846,15,36,TM
BDEG_27039,24,35,SP
BDEG_22136,3,14,SP
BDEG_25131,3,13,SP
BDEG_24993,3,15,SP
BDEG_21215,6,17,SP
BDEG_25864,3,15,SP
BDEG_22306,5,12,SP
BDEG_27134,15,26,SP
BDEG_25926,3,14,SP
BDEG_27829,3,13,SP
BDEG_23924,3,13,SP
BDEG_24169,38,59,TM
BDEG_26095,6,16,SP
BDEG_26347,6,23,TM
BDEG_25707,12,34,TM
BDEG_25218,7,16,SP
BDEG_21424,3,14,SP
BDEG_21686,4,15,SP
BDEG_22614,36,55,TM
BDEG_25619,2,12,SP
BDEG_21221,3,11,SP
BDEG_27725,16,26,SP
BDEG_22109,6,14,SP
BDEG_27753,3,15,SP
BDEG_20427,34,55,TM
BDEG_27434,5,16,SP
BDEG_23822,16,35,TM
BDEG_22190,30,47,TM
BDEG_24349,30,56,TM
BDEG_20791,2,12,SP
BDEG_21708,12,35,TM
BDEG_21777,12,22,SP
BDEG_27460,14,25,SP
BDEG_27849,3,13,SP
BDEG_27511,35,55,TM
BDEG_27784,8,19,SP
BDEG_25616,8,19,SP
BDEG_25975,3,13,SP
BDEG_26988,12,33,TM
BDEG_23665,6,23,TM
BDEG_23939,6,17,SP
BDEG_25840,38,56,TM
BDEG_25164,10,17,SP
BDEG_27783,31,56,TM
BDEG_21892,3,14,SP
BDEG_25488,3,14,SP
BDEG_25350,7,17,SP
BDEG_23867,14,25,SP
BDEG_27874,4,12,SP
BDEG_27183,3,14,SP
BDEG_25994,35,53,TM
BDEG_26598,3,15,SP
BDEG_27843,3,13,SP
BDEG_20936,4,15,SP
BDEG_24493,3,15,SP
BDEG_26897,17,28,SP
BDEG_24592,20,41,TM
BDEG_22906,4,14,SP
BDEG_24104,35,54,TM
BDEG_28401,15,36,TM
BDEG_22795,18,38,TM
BDEG_28330,3,13,SP
BDEG_24833,17,38,TM
BDEG_28069,3,13,SP
BDEG_23662,4,14,SP
BDEG_28605,27,45,TM
BDEG_23839,6,13,SP
BDEG_28291,3,15,SP
BDEG_27270,7,29,TM
BDEG_20302,15,33,TM
BDEG_20859,12,23,SP
BDEG_20617,35,53,TM
BDEG_22071,3,15,SP
BDEG_23091,25,50,TM
BDEG_26638,4,15,SP
BDEG_24968,20,39,TM
BDEG_25416,3,14,SP
BDEG_21927,3,12,SP
BDEG_22020,10,21,SP
BDEG_28722,3,15,SP
BDEG_28290,6,22,TM
BDEG_26339,6,21,SP
BDEG_22283,6,17,SP
BDEG_21998,16,27,SP
BDEG_27214,3,15,SP
BDEG_22304,5,12,SP
BDEG_23321,9,17,SP
BDEG_22506,3,13,SP
BDEG_24761,4,15,SP
BDEG_23212,12,32,TM
BDEG_21978,3,13,SP
BDEG_24736,29,51,TM
BDEG_27778,4,11,SP
BDEG_20441,6,17,SP
BDEG_25934,3,15,SP
BDEG_26728,3,15,SP
BDEG_25071,16,35,TM
BDEG_28654,3,15,SP
BDEG_23131,6,30,TM
BDEG_28683,6,14,SP
BDEG_27178,4,15,SP
BDEG_23353,4,14,SP
BDEG_20354,5,13,SP
BDEG_21182,3,14,SP
BDEG_25285,21,32,SP
BDEG_25678,10,17,SP
BDEG_25124,6,17,SP
BDEG_27851,3,15,SP
BDEG_24873,9,20,SP
BDEG_26152,3,13,SP
BDEG_21453,18,35,TM
BDEG_20712,8,19,SP
BDEG_22188,8,18,SP
BDEG_23249,28,47,TM
BDEG_26803,8,16,SP
BDEG_25869,12,34,TM
BDEG_23658,8,18,SP
BDEG_23292,20,41,TM
BDEG_23141,12,22,SP
BDEG_24098,2,12,SP
BDEG_20901,27,35,SP
BDEG_26752,3,14,SP
BDEG_21722,12,32,TM
BDEG_22876,20,39,TM
BDEG_25281,10,20,SP
BDEG_27516,3,13,SP
BDEG_24342,2,12,SP
BDEG_28570,3,14,SP
BDEG_24527,5,16,SP
BDEG_20399,40,57,TM
BDEG_22131,20,45,TM
BDEG_26466,3,13,SP
BDEG_27193,3,13,SP
BDEG_21986,6,25,TM
BDEG_27494,12,32,TM
BDEG_20624,7,29,TM
BDEG_20010,3,15,SP
BDEG_21860,20,39,TM
BDEG_27678,6,25,TM
BDEG_20246,12,29,TM
BDEG_26542,4,13,SP
BDEG_26373,6,28,TM
BDEG_27676,9,16,SP
BDEG_28074,4,15,SP
BDEG_20115,4,13,SP
BDEG_21021,19,36,TM
BDEG_26144,12,31,TM
BDEG_20224,20,40,TM
BDEG_26559,9,20,SP
BDEG_24258,39,59,TM
BDEG_22530,3,13,SP
BDEG_23426,20,40,TM
BDEG_26699,2,12,SP
BDEG_24276,22,33,SP
BDEG_28051,13,21,SP
BDEG_25090,3,15,SP
BDEG_20482,32,50,TM
BDEG_21657,3,13,SP
BDEG_21078,4,15,SP
BDEG_27420,3,15,SP
BDEG_21650,3,13,SP
BDEG_23607,34,54,TM
BDEG_23478,20,41,TM
BDEG_27932,6,13,SP
BDEG_28268,2,12,SP
BDEG_22095,38,59,TM
BDEG_23496,14,25,SP
BDEG_28076,3,14,SP
BDEG_21794,25,33,SP
BDEG_21524,12,39,TM
BDEG_20787,36,58,TM
BDEG_28041,6,14,SP
BDEG_27301,39,58,TM
BDEG_20790,2,10,SP
BDEG_22206,7,17,SP
BDEG_27544,30,49,TM
BDEG_20383,6,17,SP
BDEG_21478,7,32,TM
BDEG_24604,6,13,SP
BDEG_22167,12,30,TM
BDEG_24485,4,14,SP
BDEG_26505,3,14,SP
