seqid,phobius_start,phobius_end,phobius_type
UMAG_01934,21,40,TM
UMAG_00119,18,41,TM
UMAG_01945,4,14,SP
UMAG_01821,8,18,SP
UMAG_04538,18,36,TM
UMAG_01661,6,14,SP
UMAG_03761,40,58,TM
UMAG_04496,6,30,TM
UMAG_02230,6,17,SP
UMAG_03657,38,57,TM
UMAG_10823,4,16,SP
UMAG_04926,5,17,SP
UMAG_15083,2,9,SP
UMAG_01513,7,18,SP
UMAG_01150,34,55,TM
UMAG_10582,6,30,TM
UMAG_06093,2,10,SP
UMAG_06179,7,18,SP
UMAG_02560,10,25,SP
UMAG_10006,20,38,TM
UMAG_06060,6,24,TM
UMAG_04164,35,56,TM
UMAG_01154,16,28,SP
UMAG_06459,24,41,TM
UMAG_05742,20,38,TM
UMAG_05739,20,42,TM
UMAG_12107,3,10,SP
UMAG_06350,3,13,SP
UMAG_01728,24,37,SP
UMAG_01683,34,55,TM
UMAG_00793,7,18,SP
UMAG_02212,4,16,SP
UMAG_05525,4,15,SP
UMAG_10268,11,26,SP
UMAG_03884,40,58,TM
UMAG_03861,26,45,TM
UMAG_01796,7,14,SP
UMAG_10024,4,16,SP
UMAG_01805,6,34,TM
UMAG_11523,12,32,TM
UMAG_11540,10,22,SP
UMAG_10989,31,48,TM
UMAG_10278,10,19,SP
UMAG_04514,6,17,SP
UMAG_05800,26,43,TM
UMAG_06223,3,14,SP
UMAG_02851,5,16,SP
UMAG_11891,26,48,TM
UMAG_04627,12,35,TM
UMAG_11212,20,41,TM
UMAG_04084,6,17,SP
UMAG_10423,24,45,TM
UMAG_03313,3,14,SP
UMAG_02139,3,11,SP
UMAG_11387,29,39,SP
UMAG_01640,14,25,SP
UMAG_04500,5,16,SP
UMAG_05104,5,15,SP
UMAG_00005,20,41,TM
UMAG_02147,12,31,TM
UMAG_05677,19,30,SP
UMAG_00050,6,33,TM
UMAG_10476,4,11,SP
UMAG_02880,6,17,SP
UMAG_02820,32,58,TM
UMAG_03046,4,15,SP
UMAG_05583,5,15,SP
UMAG_12257,6,17,SP
UMAG_05290,15,25,SP
UMAG_01980,24,41,TM
UMAG_06200,12,32,TM
UMAG_11243,5,12,SP
UMAG_10921,29,40,SP
UMAG_12036,3,10,SP
UMAG_11554,4,15,SP
UMAG_04771,28,49,TM
UMAG_05898,12,33,TM
UMAG_11896,5,12,SP
UMAG_06148,6,27,TM
UMAG_00395,10,21,SP
UMAG_02523,10,21,SP
UMAG_15030,6,25,TM
UMAG_02132,25,50,TM
UMAG_10779,6,16,SP
UMAG_02175,3,11,SP
UMAG_01886,6,17,SP
UMAG_12083,17,38,TM
UMAG_05926,5,16,SP
UMAG_00406,16,39,TM
UMAG_10553,9,23,SP
UMAG_05769,6,18,SP
UMAG_10403,3,14,SP
UMAG_12294,26,45,TM
UMAG_10115,13,24,SP
UMAG_11253,2,15,SP
UMAG_11193,15,25,SP
UMAG_04166,4,14,SP
UMAG_00372,23,42,TM
UMAG_00326,6,17,SP
UMAG_02396,6,28,TM
UMAG_05473,33,54,TM
UMAG_01143,3,14,SP
UMAG_06113,3,15,SP
UMAG_01871,10,21,SP
UMAG_05680,4,15,SP
UMAG_00302,21,41,TM
UMAG_04423,31,53,TM
UMAG_11963,38,59,TM
UMAG_10766,3,11,SP
UMAG_06135,35,58,TM
UMAG_06077,42,59,TM
UMAG_05539,4,11,SP
UMAG_02540,7,18,SP
UMAG_10881,3,11,SP
UMAG_10412,39,59,TM
UMAG_06212,31,52,TM
UMAG_04400,7,18,SP
UMAG_01842,4,15,SP
UMAG_04744,35,53,TM
UMAG_01442,12,31,TM
UMAG_11036,2,13,SP
UMAG_11407,35,59,TM
UMAG_12234,20,37,TM
UMAG_04031,12,29,TM
UMAG_10574,36,56,TM
UMAG_05061,35,56,TM
UMAG_10691,5,15,SP
UMAG_04343,2,12,SP
UMAG_00792,9,20,SP
UMAG_05733,5,16,SP
UMAG_11005,12,23,SP
UMAG_04169,6,17,SP
UMAG_04038,4,13,SP
UMAG_01231,42,59,TM
UMAG_10975,3,13,SP
UMAG_10380,31,53,TM
UMAG_10154,6,14,SP
UMAG_03458,2,13,SP
UMAG_12007,3,13,SP
UMAG_10861,8,19,SP
UMAG_00450,28,45,TM
UMAG_10023,8,18,SP
UMAG_01829,3,13,SP
UMAG_00042,4,12,SP
UMAG_11571,3,14,SP
UMAG_10494,36,59,TM
UMAG_02729,7,30,TM
UMAG_01820,5,16,SP
UMAG_03564,11,21,SP
UMAG_01858,8,19,SP
UMAG_02640,9,20,SP
UMAG_06428,11,22,SP
UMAG_04787,2,12,SP
UMAG_06014,6,26,TM
UMAG_11418,22,44,TM
UMAG_04815,4,15,SP
UMAG_01860,12,30,TM
UMAG_01935,7,18,SP
UMAG_01758,28,47,TM
UMAG_11697,12,38,TM
UMAG_03023,3,14,SP
UMAG_11484,8,19,SP
UMAG_03880,4,15,SP
UMAG_04385,17,37,TM
UMAG_04422,6,14,SP
UMAG_05560,20,43,TM
UMAG_00822,7,17,SP
UMAG_02910,4,12,SP
UMAG_02817,6,27,TM
UMAG_04362,6,27,TM
UMAG_05331,21,44,TM
UMAG_10265,21,43,TM
UMAG_01427,3,13,SP
UMAG_02135,7,15,SP
UMAG_11092,4,14,SP
UMAG_01552,18,25,SP
UMAG_11819,38,58,TM
UMAG_02620,4,19,SP
UMAG_05314,7,18,SP
UMAG_05217,4,14,SP
UMAG_06221,4,15,SP
UMAG_00132,3,15,SP
UMAG_05162,2,10,SP
UMAG_05824,3,14,SP
UMAG_10675,15,26,SP
UMAG_04407,9,20,SP
UMAG_04259,8,23,SP
UMAG_03586,6,14,SP
UMAG_01501,3,14,SP
UMAG_05708,5,15,SP
UMAG_02296,6,17,SP
UMAG_06191,13,25,SP
UMAG_06285,20,27,SP
UMAG_03010,39,59,TM
UMAG_11448,8,16,SP
UMAG_04185,11,22,SP
UMAG_02137,5,16,SP
UMAG_01723,42,59,TM
UMAG_06075,8,19,SP
UMAG_01202,2,10,SP
UMAG_04133,15,42,TM
UMAG_05226,20,41,TM
UMAG_02833,6,26,TM
UMAG_04044,3,13,SP
UMAG_11060,4,15,SP
UMAG_02477,3,14,SP
UMAG_11915,18,29,SP
UMAG_12023,34,52,TM
UMAG_10004,12,32,TM
UMAG_12263,6,28,TM
UMAG_02553,10,21,SP
UMAG_00159,7,15,SP
UMAG_00328,8,19,SP
UMAG_03352,19,30,SP
UMAG_05301,10,22,SP
UMAG_10528,39,59,TM
UMAG_03747,10,21,SP
UMAG_10397,23,34,SP
UMAG_00795,14,25,SP
UMAG_04441,25,48,TM
UMAG_04448,7,15,SP
UMAG_03274,7,18,SP
UMAG_04577,12,34,TM
UMAG_01916,39,59,TM
UMAG_00007,28,49,TM
UMAG_03615,4,16,SP
UMAG_12196,4,11,SP
UMAG_11739,14,22,SP
UMAG_02496,42,59,TM
UMAG_02744,39,59,TM
UMAG_11349,6,27,TM
UMAG_01779,4,15,SP
UMAG_04364,10,20,SP
UMAG_02466,9,16,SP
UMAG_00567,9,20,SP
UMAG_01129,20,27,SP
UMAG_12321,12,23,SP
UMAG_01236,10,19,SP
UMAG_01690,3,14,SP
UMAG_04641,4,15,SP
UMAG_04082,2,9,SP
UMAG_01301,7,17,SP
UMAG_05932,6,17,SP
UMAG_06485,12,32,TM
UMAG_05303,2,13,SP
UMAG_00547,6,23,TM
UMAG_00637,6,26,TM
UMAG_11416,9,19,SP
UMAG_05674,4,15,SP
UMAG_04198,3,22,SP
UMAG_03652,4,15,SP
UMAG_01373,36,58,TM
UMAG_02720,11,19,SP
UMAG_03128,12,32,TM
UMAG_11671,3,10,SP
UMAG_06116,6,21,SP
UMAG_10192,3,14,SP
UMAG_02727,5,16,SP
UMAG_06273,7,19,SP
UMAG_10837,6,24,TM
UMAG_02433,7,22,SP
UMAG_02770,7,26,TM
UMAG_04374,3,11,SP
UMAG_05177,9,19,SP
UMAG_11940,7,20,SP
UMAG_11586,2,12,SP
UMAG_10676,3,11,SP
UMAG_03262,5,12,SP
UMAG_03422,5,17,SP
UMAG_15032,20,42,TM
UMAG_00904,20,31,SP
UMAG_04831,5,13,SP
UMAG_03694,42,59,TM
UMAG_05033,26,47,TM
UMAG_05774,6,17,SP
UMAG_03698,9,17,SP
UMAG_12032,16,35,TM
UMAG_02487,36,58,TM
UMAG_00778,2,13,SP
UMAG_02925,3,14,SP
UMAG_00664,3,14,SP
UMAG_05153,26,45,TM
UMAG_06064,9,20,SP
UMAG_10358,4,11,SP
UMAG_00466,6,16,SP
UMAG_03775,42,59,TM
UMAG_11112,40,57,TM
UMAG_00789,18,29,SP
UMAG_10707,4,12,SP
UMAG_01495,4,15,SP
UMAG_05395,5,16,SP
UMAG_00317,36,57,TM
UMAG_06411,4,14,SP
UMAG_05366,4,15,SP
UMAG_00480,12,23,SP
UMAG_02193,4,16,SP
UMAG_02533,7,17,SP
UMAG_00435,9,20,SP
UMAG_00280,21,32,SP
UMAG_04355,14,25,SP
UMAG_06205,20,39,TM
UMAG_11169,37,58,TM
UMAG_06175,12,33,TM
UMAG_10755,6,27,TM
UMAG_03139,25,45,TM
UMAG_11797,8,19,SP
UMAG_03169,4,14,SP
UMAG_02146,37,56,TM
UMAG_02229,6,17,SP
UMAG_05731,5,16,SP
UMAG_00692,5,16,SP
UMAG_03807,7,17,SP
UMAG_01031,2,9,SP
UMAG_01476,28,53,TM
UMAG_02234,30,51,TM
UMAG_11729,5,16,SP
UMAG_05703,5,15,SP
UMAG_00079,3,14,SP
UMAG_10099,7,18,SP
UMAG_10568,6,27,TM
UMAG_03232,13,25,SP
UMAG_10561,16,28,SP
UMAG_03553,7,15,SP
UMAG_11094,3,15,SP
UMAG_10557,8,19,SP
UMAG_00530,21,39,TM
UMAG_01141,6,17,SP
UMAG_02164,13,24,SP
UMAG_04405,9,24,SP
UMAG_11813,22,33,SP
UMAG_05907,7,15,SP
UMAG_04970,4,11,SP
UMAG_06168,40,58,TM
UMAG_10474,6,17,SP
UMAG_10501,3,11,SP
UMAG_05122,31,52,TM
UMAG_02430,4,15,SP
UMAG_04856,20,41,TM
UMAG_00032,4,15,SP
UMAG_04033,5,16,SP
UMAG_10831,14,25,SP
UMAG_06182,6,16,SP
UMAG_04806,8,19,SP
UMAG_10053,3,11,SP
UMAG_00344,3,13,SP
UMAG_02510,3,14,SP
UMAG_11795,37,56,TM
UMAG_04189,33,58,TM
UMAG_03549,2,9,SP
UMAG_01937,3,14,SP
UMAG_02294,8,18,SP
UMAG_05308,7,18,SP
UMAG_11931,5,16,SP
UMAG_12198,14,32,TM
UMAG_00510,12,30,TM
UMAG_05819,7,18,SP
UMAG_03947,7,17,SP
UMAG_05299,10,21,SP
UMAG_00824,17,41,TM
UMAG_03468,6,24,SP
UMAG_03201,7,15,SP
UMAG_03330,3,14,SP
UMAG_02050,20,42,TM
UMAG_00940,3,10,SP
UMAG_04291,21,32,SP
UMAG_05760,3,21,SP
UMAG_02119,5,16,SP
UMAG_10972,8,19,SP
UMAG_01734,7,15,SP
UMAG_11771,38,59,TM
UMAG_05897,29,48,TM
UMAG_00454,41,59,TM
UMAG_04557,4,15,SP
UMAG_02520,5,17,SP
UMAG_05577,2,13,SP
UMAG_00013,5,16,SP
UMAG_12324,5,13,SP
UMAG_06218,3,14,SP
UMAG_03343,23,30,SP
UMAG_03745,2,13,SP
UMAG_00492,3,14,SP
UMAG_02232,31,52,TM
UMAG_04111,4,15,SP
UMAG_11313,10,18,SP
UMAG_11763,3,13,SP
UMAG_10408,3,13,SP
UMAG_11464,3,14,SP
UMAG_15029,6,26,TM
UMAG_11984,6,29,TM
UMAG_05209,12,31,TM
UMAG_03065,3,14,SP
UMAG_02686,20,43,TM
UMAG_10018,32,52,TM
UMAG_05352,9,20,SP
UMAG_02239,6,17,SP
UMAG_10374,6,24,TM
UMAG_06456,6,17,SP
UMAG_06073,6,16,SP
UMAG_11096,41,59,TM
UMAG_05684,21,41,TM
UMAG_00235,7,18,SP
UMAG_02475,12,23,SP
UMAG_01414,3,14,SP
UMAG_04750,12,29,TM
UMAG_11148,6,16,SP
UMAG_05852,7,15,SP
UMAG_04174,3,14,SP
UMAG_00330,9,22,SP
UMAG_10724,8,20,SP
UMAG_02464,9,17,SP
UMAG_01105,39,56,TM
UMAG_04319,20,42,TM
UMAG_10274,6,26,TM
UMAG_00655,4,15,SP
UMAG_01269,4,15,SP
UMAG_05602,21,45,TM
UMAG_11398,29,50,TM
UMAG_01976,4,14,SP
UMAG_02854,8,21,SP
UMAG_02884,2,12,SP
UMAG_05294,8,19,SP
UMAG_06287,20,41,TM
UMAG_02092,8,19,SP
UMAG_01238,4,15,SP
UMAG_11864,8,16,SP
UMAG_02731,26,47,TM
UMAG_03945,23,40,TM
UMAG_10068,5,16,SP
UMAG_01241,7,18,SP
UMAG_00054,9,20,SP
UMAG_02398,12,29,TM
UMAG_02411,18,29,SP
UMAG_00270,11,22,SP
UMAG_04528,8,19,SP
UMAG_03132,18,36,TM
UMAG_02793,4,15,SP
UMAG_01311,31,49,TM
UMAG_03154,9,20,SP
UMAG_03650,12,24,SP
UMAG_06118,8,16,SP
UMAG_03958,36,56,TM
UMAG_01258,37,59,TM
UMAG_05987,11,22,SP
UMAG_00202,12,35,TM
UMAG_05090,14,25,SP
UMAG_01114,34,54,TM
UMAG_01377,4,15,SP
UMAG_02284,6,16,SP
UMAG_01573,4,14,SP
UMAG_12264,17,38,TM
UMAG_03105,7,15,SP
UMAG_11558,28,52,TM
UMAG_11517,16,26,SP
UMAG_04027,5,16,SP
UMAG_05799,14,26,SP
UMAG_11454,38,58,TM
UMAG_01689,8,19,SP
UMAG_00083,30,50,TM
UMAG_11187,7,17,SP
UMAG_10844,3,14,SP
UMAG_03491,2,10,SP
UMAG_05036,4,15,SP
UMAG_02654,14,24,SP
UMAG_01375,6,20,SP
UMAG_03812,8,18,SP
UMAG_01957,6,17,SP
UMAG_00171,6,26,TM
UMAG_01038,7,14,SP
UMAG_00250,3,13,SP
UMAG_06112,3,14,SP
UMAG_04466,34,53,TM
UMAG_01788,7,18,SP
UMAG_06105,2,12,SP
UMAG_11456,23,43,TM
UMAG_04379,2,13,SP
UMAG_00534,6,17,SP
UMAG_06357,10,22,SP
UMAG_11197,3,13,SP
UMAG_10280,6,24,TM
UMAG_02506,5,15,SP
UMAG_01756,41,59,TM
UMAG_12090,33,54,TM
UMAG_10186,8,19,SP
UMAG_10555,7,18,SP
UMAG_02458,15,25,SP
UMAG_02852,7,18,SP
UMAG_04463,13,25,SP
UMAG_06473,12,30,TM
UMAG_03028,17,39,TM
UMAG_03112,7,17,SP
UMAG_10070,32,52,TM
UMAG_05306,4,14,SP
UMAG_03860,6,17,SP
UMAG_01387,6,25,TM
UMAG_05097,8,19,SP
UMAG_02843,6,18,SP
UMAG_03379,8,21,SP
UMAG_05023,29,55,TM
UMAG_04915,5,17,SP
UMAG_11590,5,11,SP
UMAG_00193,40,59,TM
UMAG_11077,3,11,SP
UMAG_10394,6,14,SP
UMAG_06071,3,15,SP
UMAG_06180,7,22,SP
UMAG_11839,7,20,SP
UMAG_01632,9,20,SP
UMAG_11397,4,11,SP
UMAG_15089,8,20,SP
UMAG_02600,3,13,SP
UMAG_03857,35,56,TM
UMAG_03932,21,41,TM
UMAG_10939,32,54,TM
UMAG_15074,32,54,TM
UMAG_00438,9,16,SP
UMAG_01725,4,15,SP
UMAG_10418,4,15,SP
UMAG_00446,4,15,SP
UMAG_12205,2,13,SP
UMAG_05271,20,48,TM
UMAG_01942,36,57,TM
UMAG_04318,6,17,SP
UMAG_05786,12,30,TM
UMAG_02141,8,18,SP
UMAG_12118,7,18,SP
UMAG_04533,3,14,SP
UMAG_02356,5,20,SP
UMAG_01235,6,25,TM
UMAG_02999,16,35,TM
UMAG_05664,31,55,TM
UMAG_00245,10,20,SP
UMAG_02204,6,16,SP
UMAG_01619,37,54,TM
UMAG_05034,37,58,TM
UMAG_00831,5,16,SP
UMAG_10091,3,14,SP
UMAG_11266,3,14,SP
UMAG_10055,7,19,SP
UMAG_00628,15,26,SP
UMAG_04698,4,22,SP
UMAG_11683,32,47,SP
UMAG_00508,13,36,TM
UMAG_00476,16,36,TM
UMAG_04096,4,15,SP
UMAG_04292,21,43,TM
UMAG_06059,42,59,TM
UMAG_10067,10,21,SP
UMAG_04840,28,46,TM
UMAG_02701,34,55,TM
UMAG_05646,3,13,SP
UMAG_11026,12,31,TM
UMAG_05311,11,21,SP
UMAG_00221,7,26,TM
UMAG_06162,3,13,SP
UMAG_15020,7,17,SP
UMAG_12015,8,19,SP
UMAG_10565,5,15,SP
UMAG_10488,30,49,TM
UMAG_00535,26,46,TM
UMAG_01359,33,51,TM
UMAG_11732,28,53,TM
UMAG_02299,4,18,SP
UMAG_10657,23,34,SP
UMAG_03972,9,16,SP
UMAG_05548,6,20,SP
UMAG_05870,28,47,TM
UMAG_06050,3,13,SP
UMAG_01084,25,48,TM
UMAG_10315,6,16,SP
UMAG_01302,3,12,SP
UMAG_05936,20,37,TM
UMAG_00309,4,15,SP
UMAG_00961,5,15,SP
UMAG_11774,21,40,TM
UMAG_03551,7,18,SP
UMAG_05705,6,17,SP
UMAG_05219,25,43,SP
UMAG_02813,6,16,SP
UMAG_11823,13,23,SP
UMAG_10742,8,19,SP
UMAG_02535,8,20,SP
UMAG_02254,10,18,SP
UMAG_06035,2,10,SP
UMAG_01851,6,17,SP
UMAG_11802,42,59,TM
UMAG_04282,7,15,SP
UMAG_03642,7,16,SP
UMAG_05495,3,14,SP
UMAG_00072,4,15,SP
UMAG_15062,8,15,SP
UMAG_00606,10,15,SP
UMAG_03574,4,15,SP
UMAG_05287,3,13,SP
UMAG_11648,8,19,SP
UMAG_10161,10,18,SP
UMAG_05562,6,17,SP
UMAG_04057,5,20,SP
UMAG_05927,8,18,SP
UMAG_10000,3,14,SP
UMAG_03156,21,39,TM
UMAG_00638,4,11,SP
UMAG_02561,4,15,SP
UMAG_10301,18,28,SP
UMAG_01464,38,59,TM
UMAG_11009,12,19,SP
UMAG_10695,4,12,SP
UMAG_05319,8,19,SP
UMAG_04297,19,36,TM
UMAG_06178,8,21,SP
UMAG_05694,2,12,SP
UMAG_05964,5,16,SP
UMAG_10514,22,33,SP
UMAG_01299,6,17,SP
UMAG_05527,33,55,TM
UMAG_03752,14,22,SP
UMAG_04248,3,14,SP
UMAG_03662,28,54,TM
UMAG_01130,5,15,SP
UMAG_03513,26,45,TM
UMAG_01656,27,44,TM
UMAG_00885,4,19,SP
UMAG_00481,21,38,TM
UMAG_00723,3,14,SP
UMAG_03923,3,14,SP
UMAG_01531,6,14,SP
UMAG_05595,33,53,TM
UMAG_04632,4,12,SP
UMAG_02865,8,18,SP
UMAG_02504,12,33,TM
UMAG_10195,33,55,TM
UMAG_11541,42,59,TM
UMAG_01940,5,18,SP
UMAG_12253,7,18,SP
UMAG_06315,6,17,SP
UMAG_02021,4,14,SP
UMAG_10233,33,53,TM
UMAG_02652,8,23,SP
UMAG_10640,3,14,SP
UMAG_06332,7,18,SP
UMAG_02138,9,19,SP
UMAG_03292,7,17,SP
UMAG_12099,41,59,TM
UMAG_11637,5,15,SP
UMAG_12114,12,32,TM
UMAG_11002,3,13,SP
UMAG_04508,5,13,SP
UMAG_01379,20,41,TM
UMAG_12330,8,19,SP
UMAG_12217,3,14,SP
UMAG_05948,3,14,SP
UMAG_00105,12,25,SP
UMAG_10003,32,55,TM
UMAG_04720,27,49,TM
UMAG_11223,5,13,SP
UMAG_11278,32,51,TM
UMAG_11980,9,16,SP
UMAG_03576,12,37,TM
UMAG_00262,13,41,TM
UMAG_10424,10,21,SP
UMAG_11467,7,25,TM
UMAG_03746,10,21,SP
UMAG_01244,18,30,SP
UMAG_11083,7,18,SP
UMAG_11386,21,44,TM
UMAG_05604,7,17,SP
UMAG_04649,3,14,SP
UMAG_10536,3,14,SP
UMAG_03841,37,55,TM
UMAG_05223,8,19,SP
UMAG_11744,8,15,SP
UMAG_11562,5,15,SP
UMAG_10493,11,22,SP
UMAG_04696,4,11,SP
UMAG_12215,10,23,SP
UMAG_00882,3,14,SP
UMAG_11652,3,11,SP
UMAG_00837,4,15,SP
UMAG_02473,2,13,SP
UMAG_04125,33,55,TM
UMAG_11886,4,19,SP
UMAG_05194,34,42,SP
UMAG_02597,8,18,SP
UMAG_01776,2,10,SP
UMAG_11317,11,22,SP
UMAG_11555,3,13,SP
UMAG_00738,17,35,TM
UMAG_10156,8,19,SP
UMAG_00785,3,11,SP
UMAG_01900,4,15,SP
UMAG_11443,8,19,SP
UMAG_11244,39,59,TM
UMAG_01565,14,32,TM
UMAG_05688,29,48,TM
UMAG_11514,10,21,SP
UMAG_00371,39,57,TM
UMAG_01772,6,17,SP
UMAG_03408,12,22,SP
UMAG_03475,7,26,TM
UMAG_02529,6,17,SP
UMAG_02395,31,51,TM
UMAG_01974,3,14,SP
UMAG_05116,6,13,SP
UMAG_10816,3,14,SP
UMAG_11690,3,16,SP
UMAG_01872,3,11,SP
UMAG_02846,15,24,SP
UMAG_11890,29,48,TM
UMAG_03445,3,13,SP
UMAG_11987,21,43,TM
UMAG_01863,20,41,TM
UMAG_05856,17,28,SP
UMAG_11250,7,18,SP
UMAG_04639,8,19,SP
UMAG_10606,15,37,TM
UMAG_02809,9,20,SP
UMAG_11062,4,15,SP
UMAG_01855,5,16,SP
UMAG_10202,9,16,SP
UMAG_05846,6,17,SP
UMAG_05764,34,55,TM
UMAG_01997,3,16,SP
UMAG_11417,2,12,SP
UMAG_06098,12,30,SP
UMAG_10317,7,15,SP
