seqid,phobius_start,phobius_end,phobius_type
YHL017W,4,15,SP
YDL128W,40,58,TM
YGL085W,12,32,TM
YGR023W,21,31,SP
YGL139W,10,20,SP
YDR079W,18,36,TM
YDR205W,6,27,TM
YLR343W,9,19,SP
YGR036C,33,54,TM
YDR513W,6,26,TM
YOR010C,6,16,SP
YGL010W,25,43,TM
YMR281W,14,32,TM
YMR006C,6,14,SP
YNL146W,14,31,TM
YHR078W,3,12,SP
YGR012W,12,31,TM
YNL095C,20,38,TM
YEL040W,8,19,SP
YLR088W,20,42,TM
YKL163W,7,14,SP
YPR149W,12,28,TM
YIL123W,3,11,SP
YKL018C-A,7,18,SP
YPR157W,3,14,SP
YFL066C,36,55,TM
YNL130C,38,60,TM
YFL048C,10,20,SP
YNL029C,12,36,TM
YMR035W,15,26,SP
YJR044C,12,34,TM
YDR381C-A,12,30,TM
YFL040W,28,39,SP
YBL098W,5,16,SP
YGR257C,16,36,TM
YBR036C,4,12,SP
YPL092W,16,34,TM
YGL027C,12,20,SP
YDL036C,25,33,SP
YHR045W,6,24,TM
YBR161W,7,24,TM
YIL169C,8,16,SP
YDR371W,14,34,TM
YGR294W,4,15,SP
YJL171C,4,14,SP
YMR200W,11,19,SP
YIL027C,7,17,SP
YLR162W,38,55,TM
YOR175C,20,39,TM
YNR050C,5,14,SP
YPL207W,6,22,TM
YMR307W,9,17,SP
YJR131W,6,24,TM
YJL003W,34,58,TM
YLR042C,9,20,SP
YER093C-A,16,33,TM
YNL160W,3,14,SP
YEL036C,21,43,TM
YOR099W,17,27,SP
YOL019W-A,12,29,TM
YNR075W,42,59,TM
YHR154W,5,16,SP
YDR077W,3,13,SP
YJR051W,7,25,TM
YIL102C-A,5,23,TM
YMR256C,28,48,TM
YOR003W,3,12,SP
YOR387C,3,14,SP
YLR157C,6,13,SP
YLR083C,6,17,SP
YGR082W,10,21,SP
YER004W,4,15,SP
YMR251W-A,3,14,SP
YOR316C,12,31,TM
YBL082C,32,53,TM
YBR015C,12,31,TM
YPR159C-A,12,31,TM
YMR292W,9,29,TM
YOR383C,3,13,SP
YKL046C,6,16,SP
YBR262C,12,29,TM
YCL048W,9,20,SP
YDR506C,9,19,SP
YLR001C,10,20,SP
YBR187W,8,18,SP
YJR103W,4,15,SP
YFL051C,7,18,SP
YJL205C,12,29,TM
YLL051C,4,12,SP
YNL142W,32,53,TM
YER057C,2,10,SP
YNR060W,2,13,SP
YGR183C,15,40,TM
YOL132W,3,13,SP
YLL023C,34,52,TM
YKL165C,7,30,TM
YKL164C,6,13,SP
YGL142C,17,36,TM
YNL283C,10,18,SP
YLR194C,3,14,SP
YJL151C,21,37,TM
YKL201C,28,45,TM
YLL014W,32,60,TM
YER038W-A,11,21,SP
YDR382W,4,11,SP
YOL077W-A,17,28,SP
YJR004C,3,14,SP
YDR100W,12,32,TM
YFR041C,8,15,SP
YIL165C,10,18,SP
YAR050W,9,19,SP
YBL008W-A,6,19,SP
YDR119W-A,40,60,TM
YDL067C,14,34,TM
YAL068C,4,15,SP
YDL206W,7,23,TM
YML031W,34,51,TM
YGR035W-A,6,25,TM
YLR110C,3,13,SP
YFL020C,4,15,SP
YHR001W-A,30,48,TM
YDR107C,4,15,SP
YJL193W,12,30,TM
YDL119C,12,34,TM
YIL046W-A,17,50,TM
YAR028W,40,59,TM
YDR481C,34,53,TM
YJR106W,21,40,TM
YHR009C,23,41,TM
YLR461W,4,15,SP
YMR101C,32,51,TM
YKR105C,34,57,TM
YDR135C,36,54,TM
YDL218W,4,12,SP
YCL005W-A,6,25,TM
YKL034W,8,19,SP
YKR013W,6,13,SP
YBR126W-A,23,44,TM
YBL089W,33,53,TM
YDR349C,3,13,SP
YJR139C,6,25,TM
YDL212W,7,27,TM
YNL184C,40,58,TM
YLR087C,26,56,TM
YNL066W,3,14,SP
YCL048W-A,6,13,SP
YIL029C,31,50,TM
YDL180W,21,39,TM
YPL244C,7,25,TM
YKL220C,4,15,SP
YGR026W,31,55,TM
YGR079W,12,29,TM
YDL130W,4,12,SP
YKL027W,6,28,TM
YBR139W,6,16,SP
YDR057W,8,18,SP
YLR265C,27,47,TM
YIL016W,20,39,TM
YOL052C-A,6,17,SP
YPL098C,21,43,TM
YER017C,14,21,SP
YGL126W,8,19,SP
YBR200W-A,24,34,SP
YJR150C,4,14,SP
YIL173W,6,16,SP
YNR076W,4,15,SP
YNL334C,3,10,SP
YOR389W,8,19,SP
YGL089C,3,14,SP
YER145C,6,32,TM
YCR089W,4,14,SP
YKL065W-A,37,54,TM
YDL164C,4,11,SP
YOR008C,6,16,SP
YBR229C,6,17,SP
YEL027W,7,30,TM
YHR110W,5,15,SP
YJL062W-A,30,49,TM
YCL043C,6,17,SP
YLR057W,17,28,SP
YOR288C,9,16,SP
YBR090C,12,29,TM
YBR004C,6,25,TM
YPR004C,4,9,SP
YOL039W,3,10,SP
YDR182W,42,60,TM
YGR227W,36,56,TM
YJL133C-A,8,18,SP
YOR154W,6,22,TM
YER154W,8,15,SP
YFL068W,39,58,TM
YPR128C,2,12,SP
YDR503C,16,33,TM
YDL070W,11,18,SP
YMR040W,6,27,TM
YPR033C,23,31,SP
Q0075,20,39,TM
YDR003W,38,56,TM
YOR247W,4,14,SP
YJL052C-A,7,14,SP
YLR413W,5,20,SP
YNL237W,15,26,SP
YGL236C,4,12,SP
YKL063C,37,55,TM
YDR367W,12,31,TM
YMR171C,41,60,TM
YKL141W,14,22,SP
YAL058W,7,17,SP
YHR007C,31,51,TM
YMR134W,36,56,TM
YPL234C,13,36,TM
YOR032W-A,12,32,TM
YLL015W,24,44,TM
YER150W,7,18,SP
YLR050C,12,33,TM
YDR105C,6,28,TM
YHL050C,36,55,TM
YMR149W,7,18,SP
YDR261C,6,17,SP
YKR103W,30,49,TM
YFR006W,6,24,TM
YHR042W,6,24,TM
YMR315W-A,13,20,SP
YGR105W,12,32,TM
YFR039C,7,18,SP
YIL039W,9,27,TM
YHR139C,3,14,SP
YLR207W,2,12,SP
YAR023C,4,15,SP
YLR389C,3,14,SP
YGR146C-A,9,20,SP
YBR005W,40,60,TM
YIL155C,9,16,SP
YDR056C,5,12,SP
YNR028W,4,14,SP
YJR117W,13,35,TM
YFL060C,3,10,SP
YLL005C,35,56,TM
YGL228W,7,18,SP
YDR018C,27,51,TM
YPR010C-A,24,43,TM
YIR020C,20,42,TM
YKR016W,38,56,TM
YJL097W,12,34,TM
YAL055W,12,32,TM
YDL174C,43,60,TM
YJR073C,23,40,TM
YIL088C,35,56,TM
YKL178C,33,54,TM
YJR161C,36,57,TM
YKR067W,35,55,TM
YPL130W,5,15,SP
YCL009C,13,24,SP
YDR534C,3,14,SP
YDL121C,6,26,TM
YCR069W,6,16,SP
YKL004W,45,60,TM
YOL031C,4,12,SP
YKL207W,6,25,TM
YGL032C,3,13,SP
YOL060C,16,37,TM
YJL208C,5,13,SP
YNL158W,7,18,SP
YFL011W,39,58,TM
YKR042W,3,11,SP
YJL223C,4,15,SP
YMR182W-A,5,15,SP
YJL104W,6,17,SP
Q0080,15,40,TM
YDL144C,4,15,SP
YCR075C,6,28,TM
YHR147C,8,15,SP
YPL162C,12,34,TM
YML027W,8,17,SP
YDL237W,7,24,TM
YBR040W,20,41,TM
YJL132W,8,20,SP
YIR022W,10,20,SP
YLL006W-A,12,40,TM
YCR104W,4,15,SP
YPR098C,12,32,TM
YEL004W,7,16,SP
YPR124W,40,48,SP
YMR221C,12,32,TM
YLR443W,26,47,TM
YKL187C,14,38,TM
YPL189C-A,12,31,TM
YDR072C,24,45,TM
YER011W,6,16,SP
YMR008C,6,17,SP
YKL096W-A,4,15,SP
YHR079C,9,19,SP
YMR095C,15,26,SP
YNL219C,5,16,SP
YMR266W,27,46,TM
YHR173C,2,10,SP
YBR201C-A,25,42,TM
YOL159C,4,15,SP
YEL001C,6,16,SP
YLR037C,4,15,SP
YIL140W,6,17,SP
YMR244W,6,17,SP
Q0055,15,36,TM
YGL104C,27,46,TM
YPL189W,6,14,SP
YDR366C,6,26,TM
Q0065,15,36,TM
YDR284C,21,37,TM
YJL143W,12,35,TM
YHL042W,24,35,SP
YBR205W,28,39,SP
YML018C,15,38,TM
YLR138W,12,33,TM
YLR456W,20,41,TM
YPL134C,12,32,TM
YNL217W,12,30,TM
YML030W,33,52,TM
YDL046W,7,17,SP
YJL078C,4,14,SP
YEL017C-A,6,30,TM
YHL026C,20,49,TM
YCR028C,29,47,TM
YER058W,7,17,SP
YNR059W,11,26,SP
YLR066W,15,34,TM
YDL232W,7,28,TM
YOL013C,12,29,TM
YAL008W,40,59,TM
YPR170W-B,12,31,TM
YDR304C,6,17,SP
YDR033W,35,55,TM
YOR097C,21,42,TM
YNL320W,9,17,SP
YML052W,7,29,TM
YHL046C,4,15,SP
YJL062W,8,19,SP
YEL033W,15,33,TM
YGL258W,3,14,SP
YML061C,18,28,SP
YJL139C,6,25,TM
Q0045,15,36,TM
YPR037C,9,26,TM
YHR098C,6,16,SP
YLR103C,27,49,TM
YCL045C,8,17,SP
Q0070,15,36,TM
YIR021W-A,15,36,TM
YGL259W,3,13,SP
YBR207W,6,33,TM
YML073C,30,47,TM
YLR084C,6,15,SP
YNL277W-A,38,54,TM
YML055W,41,59,TM
YLR046C,37,57,TM
YHR003C,8,18,SP
YDR221W,5,12,SP
YPL264C,15,37,TM
YIL054W,42,60,TM
YOR382W,3,13,SP
YOR214C,4,15,SP
YGR014W,5,16,SP
YOR152C,4,12,SP
YHR126C,3,13,SP
YMR247W-A,10,19,SP
YER078W-A,21,43,TM
YBR159W,20,44,TM
YLR286C,3,16,SP
YJL059W,12,35,TM
YDL049C,4,15,SP
YCL027W,8,19,SP
YLR120C,8,16,SP
YBR301W,4,15,SP
YLR250W,7,15,SP
YKR066C,20,37,TM
YPR201W,35,55,TM
YOR222W,12,33,TM
YOL030W,6,14,SP
YPR139C,31,53,TM
YOR254C,14,32,TM
YFR012W,6,17,SP
YDR182W-A,19,30,SP
YKL221W,40,58,TM
YER039C,12,30,TM
YDR387C,33,55,TM
YIR019C,5,16,SP
Q0130,12,34,TM
YJL192C,5,15,SP
YHR181W,6,29,TM
YMR243C,7,28,TM
YJR061W,20,41,TM
YBR243C,4,15,SP
YOR105W,27,36,SP
YJL127C-B,28,46,TM
YGR150C,12,19,SP
YLR390W-A,6,17,SP
YHL035C,29,47,TM
YCR068W,12,34,TM
YIR039C,3,13,SP
YML066C,7,27,TM
YLR151C,40,58,TM
YOR016C,3,16,SP
YHR021W-A,7,24,TM
YBR171W,28,48,TM
YML129C,20,38,TM
YBR220C,20,43,TM
YNL327W,4,15,SP
YMR058W,4,16,SP
YPL050C,15,33,TM
YKR051W,6,29,TM
YBR293W,35,56,TM
YNR067C,3,11,SP
YOR190W,7,15,SP
YIR024C,44,60,TM
YOL155C,8,16,SP
YMR325W,4,15,SP
YIL158W,6,27,TM
YOL019W,7,33,TM
YDR459C,17,28,SP
YPL156C,20,38,TM
YLR251W,20,38,TM
YMR297W,3,13,SP
YJL158C,6,16,SP
YCR024C-B,6,25,TM
YBR013C,8,16,SP
YIL015W,7,19,SP
YNL328C,5,16,SP
YER190C-B,39,58,TM
YOL007C,11,20,SP
YLR064W,25,43,TM
YLL031C,34,58,TM
YGL086W,5,15,SP
YNL129W,6,14,SP
YHR138C,3,14,SP
YGR106C,6,17,SP
YGL002W,6,24,TM
YHL028W,10,21,SP
YLR361C,12,29,TM
YOR298W,33,53,TM
YGL226C-A,27,47,TM
YOL084W,6,31,TM
YDR452W,21,42,TM
YDL018C,4,15,SP
Q0250,43,59,TM
YLR155C,6,13,SP
YIL085C,21,43,TM
YNR061C,16,35,TM
Q0110,28,52,TM
YIR041W,4,15,SP
YHR101C,3,14,SP
YLR243W,4,9,SP
YDL024C,5,15,SP
YIL156W-B,6,24,TM
YHR214W,8,18,SP
YNL128W,38,58,TM
YLR440C,6,14,SP
YBR054W,35,55,TM
YMR298W,20,40,TM
YNL238W,7,15,SP
YPL163C,5,13,SP
YML125C,17,35,TM
YPL246C,15,37,TM
YLR152C,6,30,TM
YGR168C,35,54,TM
YEL031W,28,44,TM
YPR109W,31,48,TM
YKR100C,6,29,TM
YFL067W,4,16,SP
YOR049C,6,24,TM
YOR009W,6,17,SP
YLR378C,33,55,TM
YDR414C,25,44,TM
YGR189C,6,17,SP
YER113C,6,22,TM
YBR196C-A,6,28,TM
YER118C,33,43,SP
YNL024C-A,10,21,SP
YBR283C,33,53,TM
YHR195W,6,23,TM
YKL044W,21,39,TM
YLL064C,4,15,SP
YLR121C,3,14,SP
YKR044W,10,22,SP
YJL186W,13,24,SP
YDL010W,12,23,SP
YMR065W,7,14,SP
YDR233C,35,56,TM
YCR045C,5,12,SP
YLR040C,13,20,SP
YPL187W,3,14,SP
YJL178C,6,14,SP
YOL105C,22,33,SP
YGL257C,7,24,TM
YOR085W,4,15,SP
YER072W,33,53,TM
YPR117W,15,39,TM
YBL057C,12,30,TM
YGL084C,42,60,TM
YDR541C,5,16,SP
YMR088C,38,60,TM
YIL147C,23,47,TM
YFR032C-B,20,42,TM
YPL227C,12,33,TM
YLR160C,6,13,SP
YPL072W,20,40,TM
YEL042W,10,23,SP
YJR085C,26,46,TM
YBR162W-A,39,60,TM
YER014W,12,31,TM
YJL079C,6,14,SP
YKR102W,8,19,SP
YEL060C,6,13,SP
YMR264W,6,23,TM
YGL261C,4,15,SP
YOR002W,40,58,TM
YHR214C-E,14,33,TM
YGL203C,6,17,SP
YOL152W,43,60,TM
YLL048C,31,50,TM
YJL159W,7,18,SP
YJL054W,39,57,TM
YMR214W,5,16,SP
YNL121C,10,19,SP
YJR137C,6,14,SP
YAR071W,4,12,SP
YDR415C,3,14,SP
YKL065C,6,26,TM
YLR047C,36,57,TM
YDR084C,18,37,TM
YPR079W,7,25,TM
YJR075W,12,33,TM
YNL190W,4,15,SP
YOL011W,10,22,SP
YAR066W,8,18,SP
YIL011W,6,17,SP
YFR026C,5,15,SP
YML087C,16,35,TM
YER076C,7,18,SP
YBR210W,4,15,SP
YNL322C,6,17,SP
YBL100W-C,5,13,SP
YDR483W,13,24,SP
YPR027C,7,15,SP
YGL138C,7,17,SP
YBR093C,4,12,SP
YJL222W,6,16,SP
YMR238W,10,21,SP
YLR414C,4,22,SP
YOR246C,28,47,TM
YCL005W,6,23,TM
YJR013W,6,25,TM
YJR118C,15,26,SP
YGR279C,6,14,SP
YMR172W,21,38,TM
YAL063C,7,18,SP
YAR020C,4,15,SP
YHR212W-A,6,17,SP
YNR048W,41,60,TM
YHR086W-A,3,12,SP
YOR336W,3,13,SP
YDR524C-B,5,13,SP
YJL160C,7,18,SP
YBR287W,12,32,TM
Q0050,15,36,TM
YPR204W,36,55,TM
YHR202W,5,13,SP
YPR140W,26,47,TM
YDR276C,6,23,TM
YLL056C,3,13,SP
YGR221C,38,60,TM
YHR140W,10,21,SP
YOR241W,39,57,TM
YOL129W,25,42,TM
YKL073W,7,19,SP
YMR189W,6,13,SP
YOR137C,15,26,SP
YGL051W,40,60,TM
YJL161W,34,53,TM
YEL049W,4,15,SP
YLR406C-A,6,14,SP
YDL122W,34,51,TM
Q0060,15,36,TM
YEL050C,2,13,SP
YLR426W,7,26,TM
YCL058C,26,45,TM
YGL053W,40,60,TM
YAR033W,40,60,TM
YMR150C,12,31,TM
YLR034C,7,26,TM
YML100W-A,12,29,TM
YDR536W,27,44,TM
YOR104W,40,60,TM
YLR158C,6,13,SP
YKL096W,4,15,SP
YIR014W,36,57,TM
YOR178C,2,9,SP
YNL143C,12,31,TM
YMR123W,20,41,TM
YNL019C,10,21,SP
YGR236C,20,38,TM
YDR236C,8,19,SP
YJL002C,6,17,SP
YHL016C,12,35,TM
YOL088C,7,18,SP
YHL044W,39,60,TM
YKL120W,20,40,TM
YCR021C,34,56,TM
YHR063C,7,17,SP
YLR332W,12,20,SP
YMR261C,3,10,SP
YER001W,12,36,TM
YLL012W,12,36,TM
YLR213C,4,15,SP
YJR010C-A,30,49,TM
YMR209C,6,21,TM
YER084W,6,24,TM
YNL070W,20,41,TM
YLR404W,14,37,TM
YPL183W-A,27,38,SP
YCR024C-A,6,27,TM
YCL069W,6,30,TM
YKL154W,6,23,TM
YMR063W,6,28,TM
YML128C,6,17,SP
YHL008C,32,54,TM
YOL092W,12,30,TM
YOL003C,7,29,TM
YKL039W,10,21,SP
YGL028C,5,15,SP
YJL118W,2,10,SP
YMR215W,7,15,SP
YJL172W,20,40,TM
YEL047C,3,14,SP
Q0120,28,52,TM
YGL114W,24,46,TM
YHR213W-A,20,38,TM
YOL073C,12,32,TM
YER023W,4,12,SP
YIL136W,5,13,SP
YDR438W,12,31,TM
YLR176C,20,39,TM
YJL073W,3,14,SP
YML007C-A,18,35,TM
YGR141W,15,37,TM
YER119C,33,53,TM
YDR322C-A,6,24,TM
YBL039C,4,15,SP
YPL057C,7,24,TM
YBL020W,25,45,TM
YPL221W,4,17,SP
YPR133W-A,28,45,TM
YHR117W,15,34,TM
YLL025W,4,15,SP
YML002W,12,31,TM
YMR316C-A,6,16,SP
YOR008C-A,28,44,TM
YCR017C,12,31,TM
YGR174C,29,50,TM
YPL056C,4,14,SP
YFL041W,2,13,SP
YBR041W,6,26,TM
YDR519W,5,16,SP
YML104C,12,43,TM
YMR034C,24,43,TM
YBR014C,12,27,SP
YPR138C,18,39,TM
YDR078C,40,58,TM
YMR019W,18,35,TM
YLL013C,13,23,SP
YOR037W,30,48,TM
YAR002C-A,3,14,SP
YCL001W,42,59,TM
YEL068C,3,13,SP
YOL104C,7,17,SP
YKR005C,4,13,SP
YLR214W,6,16,SP
YGL038C,16,33,TM
Q0115,28,52,TM
YML081C-A,12,28,TM
YML130C,5,15,SP
YCL002C,2,13,SP
YDL054C,30,51,TM
YOR044W,7,33,TM
YHR143W,5,16,SP
YOR320C,12,34,TM
YGR213C,15,37,TM
YPR068C,4,11,SP
YNL048W,22,41,TM
YGR131W,12,28,TM
YGL020C,3,14,SP
YDL123W,13,31,TM
YGL054C,3,10,SP
YKR058W,5,14,SP
YJL094C,23,44,TM
YNL214W,35,54,TM
YML067C,21,40,TM
YJR153W,7,18,SP
YNL149C,23,41,TM
YBR296C,6,30,TM
YKL150W,12,31,TM
YBR078W,6,14,SP
YAL007C,5,20,SP
YHR204W,2,13,SP
YNL300W,3,13,SP
YBR241C,20,40,TM
YNR066C,3,16,SP
YNL003C,3,13,SP
YJL061W,7,15,SP
YOR067C,42,59,TM
YNL012W,4,12,SP
YOL163W,21,46,TM
YCR011C,12,20,SP
YOR065W,36,54,TM
YDR352W,6,28,TM
YIL014W,15,25,SP
YMR071C,29,58,TM
YIL090W,41,60,TM
YOL026C,35,55,TM
YOR149C,6,25,TM
YDR319C,12,30,TM
YPR028W,38,58,TM
YMR015C,42,59,TM
YER074W-A,6,24,TM
YGL194C-A,12,29,TM
YJL051W,12,36,TM
YDR420W,9,16,SP
YBL039W-B,23,41,TM
YOR079C,6,28,TM
YKL140W,14,33,TM
YLR448W,30,47,TM
YKL124W,40,60,TM
YJL183W,33,51,TM
YLR130C,26,46,TM
YHR188C,3,15,SP
YDR434W,9,27,TM
YNL326C,6,25,TM
YLR300W,6,14,SP
YNL279W,17,35,TM
YJL077C,35,56,TM
YAL053W,10,18,SP
YMR272W-B,3,13,SP
YPL006W,3,14,SP
YJL116C,3,13,SP
YLR241W,37,55,TM
YKL077W,6,17,SP
YHR151C,3,14,SP
YCL012C,9,21,SP
YPR075C,7,18,SP
YBR199W,12,30,TM
YER069W,3,10,SP
YMR305C,6,13,SP
YDR542W,4,15,SP
YGL012W,40,60,TM
YML028W,34,55,TM
YBR070C,6,28,TM
YDR169C-A,23,30,SP
YIL075C,3,13,SP
YKL224C,4,15,SP
YOR045W,31,49,TM
YDR331W,7,17,SP
YBR286W,8,16,SP
YAL059W,9,17,SP
YIL134C-A,13,30,TM
YDR126W,5,19,SP
YJL174W,8,16,SP
YLL053C,6,26,TM
YOL138C,0,0,OTHER
YDR395W,0,0,OTHER
YPR165W,0,0,OTHER
YPL015C,0,0,OTHER
YCL050C,0,0,OTHER
YMR193W,0,0,OTHER
YLR031W,0,0,OTHER
YIL014C-A,0,0,OTHER
YGR053C,0,0,OTHER
YER087C-B,0,0,OTHER
YOR280C,0,0,OTHER
YKL025C,0,0,OTHER
YKR011C,0,0,OTHER
YJL200C,0,0,OTHER
YLL027W,0,0,OTHER
YDR348C,0,0,OTHER
YPL183C,0,0,OTHER
YGL060W,0,0,OTHER
YLL007C,0,0,OTHER
YEL009C,0,0,OTHER
YOR083W,0,0,OTHER
YBR252W,0,0,OTHER
YDL202W,0,0,OTHER
YHR209W,0,0,OTHER
YER075C,0,0,OTHER
YDR261W-A,0,0,OTHER
YER054C,0,0,OTHER
YDR305C,0,0,OTHER
YNL201C,0,0,OTHER
YHR051W,0,0,OTHER
YDL116W,0,0,OTHER
YDL165W,0,0,OTHER
YLR154C-H,0,0,OTHER
YIL143C,0,0,OTHER
YGR240C,0,0,OTHER
YBR063C,0,0,OTHER
YPR086W,0,0,OTHER
YOL141W,0,0,OTHER
YJL065C,0,0,OTHER
YBR271W,0,0,OTHER
YBR155W,0,0,OTHER
YDR363W,0,0,OTHER
YPL147W,0,0,OTHER
YGR266W,0,0,OTHER
YAL034C,0,0,OTHER
YLR270W,0,0,OTHER
YPR084W,0,0,OTHER
YEL065W,0,0,OTHER
YDR232W,0,0,OTHER
YDR313C,0,0,OTHER
YNL292W,0,0,OTHER
YOR192C-B,0,0,OTHER
YIL146C,0,0,OTHER
YNL218W,0,0,OTHER
YIL121W,0,0,OTHER
YBR270C,0,0,OTHER
YGR222W,0,0,OTHER
YEL063C,0,0,OTHER
YML020W,0,0,OTHER
YBR222C,0,0,OTHER
YDL003W,0,0,OTHER
YMR183C,0,0,OTHER
YOR274W,0,0,OTHER
YER146W,0,0,OTHER
YPL063W,0,0,OTHER
YLR273C,0,0,OTHER
YDR457W,0,0,OTHER
YDR181C,0,0,OTHER
YGL097W,0,0,OTHER
YER123W,0,0,OTHER
YKR054C,0,0,OTHER
YGR055W,0,0,OTHER
YDR383C,0,0,OTHER
YKL055C,0,0,OTHER
YDR035W,0,0,OTHER
YHR160C,0,0,OTHER
YLR070C,0,0,OTHER
YPR019W,0,0,OTHER
YPL228W,0,0,OTHER
YOL137W,0,0,OTHER
YGL155W,0,0,OTHER
YHR186C,0,0,OTHER
YLL019C,0,0,OTHER
YNL257C,0,0,OTHER
YBR291C,0,0,OTHER
YBL059W,0,0,OTHER
YLR078C,0,0,OTHER
YFL012W,0,0,OTHER
YIL053W,0,0,OTHER
YGR220C,0,0,OTHER
YGL162W,0,0,OTHER
YBR234C,0,0,OTHER
YKR060W,0,0,OTHER
YLR318W,0,0,OTHER
YGL219C,0,0,OTHER
YFL009W,0,0,OTHER
YBR045C,0,0,OTHER
YPR127W,0,0,OTHER
YPL188W,0,0,OTHER
YDR217C,0,0,OTHER
YML015C,0,0,OTHER
YJR126C,0,0,OTHER
YHR073W,0,0,OTHER
YDR034C-C,0,0,OTHER
YNL081C,0,0,OTHER
YDR532C,0,0,OTHER
YDR049W,0,0,OTHER
YKL170W,0,0,OTHER
YPR171W,0,0,OTHER
YML063W,0,0,OTHER
YLR178C,0,0,OTHER
YHL029C,0,0,OTHER
YOR184W,0,0,OTHER
YDR372C,0,0,OTHER
YMR203W,0,0,OTHER
YBL024W,0,0,OTHER
YDR317W,0,0,OTHER
YOR340C,0,0,OTHER
YCL044C,0,0,OTHER
YFR022W,0,0,OTHER
YIR010W,0,0,OTHER
