seqid,phobius_start,phobius_end,phobius_type
CNAG_03573,12,24,SP
CNAG_02761,31,51,TM
CNAG_05728,3,14,SP
CNAG_01148,3,13,SP
CNAG_08016,9,20,SP
CNAG_05070,3,10,SP
CNAG_01498,6,17,SP
CNAG_07888,2,13,SP
CNAG_00849,20,41,TM
CNAG_06598,6,17,SP
CNAG_00262,6,20,SP
CNAG_03867,4,15,SP
CNAG_01073,18,39,TM
CNAG_00583,36,56,TM
CNAG_01682,42,59,TM
CNAG_00254,22,30,SP
CNAG_03846,15,32,TM
CNAG_00596,8,19,SP
CNAG_00157,6,25,TM
CNAG_05057,2,10,SP
CNAG_07578,16,27,SP
CNAG_03279,34,54,TM
CNAG_01302,40,59,TM
CNAG_04164,8,19,SP
CNAG_01011,11,21,SP
CNAG_05566,2,10,SP
CNAG_05510,7,16,SP
CNAG_07695,7,25,TM
CNAG_07335,6,31,TM
CNAG_01669,7,14,SP
CNAG_04873,12,30,TM
CNAG_04521,7,24,TM
CNAG_02819,30,52,TM
CNAG_06453,12,32,TM
CNAG_02433,12,31,TM
CNAG_02955,6,18,SP
CNAG_01702,5,16,SP
CNAG_03009,8,19,SP
CNAG_01222,6,14,SP
CNAG_00691,30,47,TM
CNAG_07518,9,19,SP
CNAG_05184,37,59,TM
CNAG_03178,22,49,TM
CNAG_01545,6,29,TM
CNAG_00475,6,14,SP
CNAG_02355,20,37,TM
CNAG_03550,20,43,TM
CNAG_05648,6,17,SP
CNAG_00469,6,31,TM
CNAG_03683,6,17,SP
CNAG_06848,30,50,TM
CNAG_02977,41,58,TM
CNAG_01808,7,18,SP
CNAG_05430,39,58,TM
CNAG_04689,5,16,SP
CNAG_00776,5,15,SP
CNAG_03236,4,13,SP
CNAG_01307,6,30,TM
CNAG_09004,24,43,TM
CNAG_06568,20,41,TM
CNAG_05544,12,30,TM
CNAG_02864,3,14,SP
CNAG_07971,18,26,SP
CNAG_05188,15,35,TM
CNAG_00742,12,29,TM
CNAG_00052,15,42,TM
CNAG_01178,20,39,TM
CNAG_05586,6,30,TM
CNAG_01995,4,14,SP
CNAG_02959,5,15,SP
CNAG_06388,26,33,SP
CNAG_04902,5,12,SP
CNAG_02966,5,16,SP
CNAG_03065,6,29,TM
CNAG_05040,4,15,SP
CNAG_05252,4,15,SP
CNAG_04046,20,41,TM
CNAG_07651,4,12,SP
CNAG_03729,3,12,SP
CNAG_05801,3,12,SP
CNAG_04033,6,18,SP
CNAG_01752,12,32,TM
CNAG_04281,21,32,SP
CNAG_02554,12,29,TM
CNAG_01115,8,19,SP
CNAG_04773,22,42,TM
CNAG_00905,6,13,SP
CNAG_01003,6,22,TM
CNAG_00759,9,20,SP
CNAG_04504,6,12,SP
CNAG_02920,21,31,SP
CNAG_01759,12,33,TM
CNAG_05552,4,11,SP
CNAG_05778,10,18,SP
CNAG_01701,6,17,SP
CNAG_00786,4,14,SP
CNAG_04583,11,21,SP
CNAG_04369,39,59,TM
CNAG_02939,15,33,TM
CNAG_01991,8,15,SP
CNAG_07176,3,14,SP
CNAG_04291,2,12,SP
CNAG_04103,12,33,TM
CNAG_06444,12,34,TM
CNAG_04743,7,18,SP
CNAG_03223,4,14,SP
CNAG_05973,4,14,SP
CNAG_01978,4,15,SP
CNAG_03442,2,11,SP
CNAG_00122,5,17,SP
CNAG_03432,21,39,TM
CNAG_07749,6,26,TM
CNAG_05872,4,15,SP
CNAG_02347,36,59,TM
CNAG_04574,7,33,TM
CNAG_01441,17,28,SP
CNAG_03952,12,32,TM
CNAG_04592,4,15,SP
CNAG_01800,35,53,TM
CNAG_05915,4,14,SP
CNAG_05069,20,42,TM
CNAG_03079,8,20,SP
CNAG_07531,12,30,TM
CNAG_00707,22,30,SP
CNAG_06503,37,57,TM
CNAG_01097,12,31,TM
CNAG_08024,7,15,SP
CNAG_04953,9,22,SP
CNAG_00501,8,18,SP
CNAG_05312,4,14,SP
CNAG_00903,21,32,SP
CNAG_04446,18,29,SP
CNAG_03091,15,37,TM
CNAG_06901,12,35,TM
CNAG_03123,10,21,SP
CNAG_04016,4,14,SP
CNAG_00189,4,14,SP
CNAG_02228,40,58,TM
CNAG_05741,39,58,TM
CNAG_03981,9,34,TM
CNAG_03242,6,28,TM
CNAG_09000,6,30,TM
CNAG_00017,5,18,SP
CNAG_06785,6,27,TM
CNAG_00673,9,20,SP
CNAG_03238,4,11,SP
CNAG_06424,6,24,SP
CNAG_06108,6,23,TM
CNAG_03822,5,13,SP
CNAG_07743,14,25,SP
CNAG_04306,36,59,TM
CNAG_05424,6,13,SP
CNAG_06021,20,36,TM
CNAG_01046,12,30,TM
CNAG_06896,8,16,SP
CNAG_03899,6,15,SP
CNAG_00689,16,38,TM
CNAG_02353,12,31,TM
CNAG_03176,3,13,SP
CNAG_05704,4,11,SP
CNAG_02814,12,31,TM
CNAG_06148,38,58,TM
CNAG_00308,25,42,TM
CNAG_09006,26,48,TM
CNAG_01793,6,25,TM
CNAG_05284,6,17,SP
CNAG_02037,8,16,SP
CNAG_05888,43,59,TM
CNAG_05737,40,58,TM
CNAG_06795,3,14,SP
CNAG_02681,42,59,TM
CNAG_00471,32,53,TM
CNAG_03410,4,19,SP
CNAG_05462,39,57,TM
CNAG_06241,5,16,SP
CNAG_01207,6,17,SP
CNAG_03716,6,16,SP
CNAG_04758,32,54,TM
CNAG_06813,7,27,TM
CNAG_04784,6,28,TM
CNAG_04795,9,20,SP
CNAG_05358,9,20,SP
CNAG_04288,14,22,SP
CNAG_07772,3,14,SP
CNAG_01464,6,14,SP
CNAG_04967,6,14,SP
CNAG_06310,17,24,SP
CNAG_00594,4,12,SP
CNAG_07865,4,15,SP
CNAG_05342,27,50,TM
CNAG_00601,2,13,SP
CNAG_05893,4,11,SP
CNAG_03147,6,16,SP
CNAG_05547,4,14,SP
CNAG_00280,10,20,SP
CNAG_05190,20,40,TM
CNAG_00365,20,40,TM
CNAG_00692,21,41,TM
CNAG_04658,6,14,SP
CNAG_06976,7,26,TM
CNAG_00488,9,19,SP
CNAG_03725,6,15,SP
CNAG_07760,25,35,SP
CNAG_03231,20,38,TM
CNAG_05161,41,59,TM
CNAG_01065,13,23,SP
CNAG_04406,4,11,SP
CNAG_02942,28,52,TM
CNAG_00353,12,33,TM
CNAG_05727,3,14,SP
CNAG_05522,2,13,SP
CNAG_01857,4,14,SP
CNAG_04140,28,49,TM
CNAG_00407,3,13,SP
CNAG_07488,40,59,TM
CNAG_06677,7,15,SP
CNAG_05924,9,20,SP
CNAG_07856,3,14,SP
CNAG_02510,3,13,SP
CNAG_07666,9,16,SP
CNAG_00925,3,14,SP
CNAG_03546,2,10,SP
CNAG_07009,17,37,TM
CNAG_02283,41,59,TM
CNAG_01313,15,26,SP
CNAG_00098,6,15,SP
CNAG_06082,6,18,SP
CNAG_05156,3,13,SP
CNAG_04857,7,17,SP
CNAG_01421,15,26,SP
CNAG_05148,19,37,TM
CNAG_04715,2,9,SP
CNAG_01678,14,33,TM
CNAG_03825,7,29,TM
CNAG_07870,32,55,TM
CNAG_03697,12,30,TM
CNAG_04357,2,13,SP
CNAG_06714,5,15,SP
CNAG_05732,12,33,TM
CNAG_01451,17,35,TM
CNAG_04983,3,14,SP
CNAG_00373,5,16,SP
CNAG_04748,4,15,SP
CNAG_05802,12,28,TM
CNAG_06433,3,13,SP
CNAG_05318,33,59,TM
CNAG_04410,7,15,SP
CNAG_05477,6,17,SP
CNAG_05056,6,28,TM
CNAG_01725,10,21,SP
CNAG_04801,9,28,TM
CNAG_00803,10,20,SP
CNAG_04507,6,17,SP
CNAG_02223,26,37,SP
CNAG_01813,3,12,SP
CNAG_01542,18,26,SP
CNAG_06436,12,30,TM
CNAG_05511,19,30,SP
CNAG_02797,11,22,SP
CNAG_01969,14,25,SP
CNAG_06601,34,51,TM
CNAG_02300,10,21,SP
CNAG_05036,4,13,SP
CNAG_05799,3,14,SP
CNAG_07114,12,30,TM
CNAG_05646,33,42,SP
CNAG_06443,23,37,SP
CNAG_06644,38,57,TM
CNAG_04580,12,23,SP
CNAG_01214,12,32,TM
CNAG_04874,4,15,SP
CNAG_04290,26,48,TM
CNAG_03140,23,41,TM
CNAG_05501,8,19,SP
CNAG_05533,6,22,TM
CNAG_00109,4,12,SP
CNAG_05557,15,34,TM
CNAG_01358,20,40,TM
CNAG_04109,12,27,SP
CNAG_02885,26,44,TM
CNAG_07723,2,11,SP
CNAG_06998,32,54,TM
CNAG_01742,36,55,TM
CNAG_06994,7,26,TM
CNAG_04522,29,59,TM
CNAG_01147,14,22,SP
CNAG_03405,3,14,SP
CNAG_02818,8,16,SP
CNAG_05162,6,24,TM
CNAG_05823,6,16,SP
CNAG_02747,4,13,SP
CNAG_02069,2,12,SP
CNAG_01377,33,52,TM
CNAG_03551,4,15,SP
CNAG_01653,6,14,SP
CNAG_04620,8,16,SP
CNAG_05142,34,55,TM
CNAG_04956,21,40,TM
CNAG_00995,6,16,SP
CNAG_00919,5,16,SP
CNAG_05654,8,23,SP
CNAG_00735,3,13,SP
CNAG_06781,18,28,SP
CNAG_03855,9,20,SP
CNAG_00507,28,51,TM
CNAG_00123,6,18,SP
CNAG_01230,4,14,SP
CNAG_07939,12,41,TM
CNAG_02146,6,16,SP
CNAG_07843,41,58,TM
CNAG_08019,7,27,TM
CNAG_04854,38,57,TM
CNAG_03935,38,58,TM
CNAG_02871,4,15,SP
CNAG_00066,3,14,SP
CNAG_06782,12,28,TM
CNAG_00536,7,28,TM
CNAG_02440,6,17,SP
CNAG_02708,15,24,SP
CNAG_06290,4,14,SP
CNAG_02343,41,59,TM
CNAG_09009,15,36,TM
CNAG_00792,12,34,TM
CNAG_01101,6,17,SP
CNAG_02759,4,15,SP
CNAG_02892,2,20,SP
CNAG_02314,3,11,SP
CNAG_02430,12,37,TM
CNAG_00261,5,12,SP
CNAG_07987,31,52,TM
CNAG_06655,7,18,SP
CNAG_03274,17,35,TM
CNAG_02850,7,16,SP
CNAG_05411,2,12,SP
CNAG_01711,6,22,TM
CNAG_06924,5,16,SP
CNAG_03638,5,16,SP
CNAG_03413,4,15,SP
CNAG_05691,20,44,TM
CNAG_04488,25,45,TM
CNAG_05064,20,38,TM
CNAG_00587,2,12,SP
CNAG_06356,14,35,TM
CNAG_00795,2,13,SP
CNAG_06274,34,55,TM
CNAG_04740,4,11,SP
CNAG_02546,33,52,TM
CNAG_05247,6,25,TM
CNAG_05567,7,25,TM
CNAG_04813,7,23,TM
CNAG_07485,3,14,SP
CNAG_03492,3,14,SP
CNAG_05724,9,19,SP
CNAG_04285,5,16,SP
CNAG_02262,6,25,TM
CNAG_03488,26,49,TM
CNAG_07177,19,27,SP
CNAG_07704,7,26,TM
CNAG_03832,12,23,SP
CNAG_00699,6,16,SP
CNAG_03960,29,40,SP
CNAG_06370,4,11,SP
CNAG_07604,33,52,TM
CNAG_02921,7,15,SP
CNAG_01223,4,15,SP
CNAG_06078,4,9,SP
CNAG_02356,13,36,TM
CNAG_01698,40,59,TM
CNAG_02124,12,31,TM
CNAG_03794,12,31,TM
CNAG_02297,6,24,TM
CNAG_04608,12,35,TM
CNAG_02117,5,12,SP
CNAG_04472,40,58,TM
CNAG_01047,9,19,SP
CNAG_01114,39,59,TM
CNAG_02481,32,53,TM
CNAG_00053,15,38,TM
CNAG_02225,3,14,SP
CNAG_06205,3,10,SP
CNAG_06266,6,25,TM
CNAG_02769,6,14,SP
CNAG_09005,34,52,TM
CNAG_02514,3,14,SP
CNAG_04529,26,47,TM
CNAG_01592,28,49,TM
CNAG_06659,6,17,SP
CNAG_04526,4,14,SP
CNAG_01627,15,23,SP
CNAG_02204,3,14,SP
CNAG_02775,6,14,SP
CNAG_05842,22,47,TM
CNAG_07638,5,15,SP
CNAG_00015,32,57,TM
CNAG_02417,6,27,TM
CNAG_02604,6,17,SP
CNAG_01633,21,39,TM
CNAG_02704,28,51,TM
CNAG_02012,2,9,SP
CNAG_05595,3,14,SP
CNAG_07505,7,18,SP
CNAG_00473,36,57,TM
CNAG_05279,4,15,SP
CNAG_00721,15,33,TM
CNAG_01429,10,21,SP
CNAG_05080,15,38,TM
CNAG_06029,11,19,SP
CNAG_02705,20,39,TM
CNAG_06471,6,14,SP
CNAG_04898,18,36,TM
CNAG_07612,28,50,TM
CNAG_00072,3,14,SP
CNAG_03770,32,53,TM
CNAG_01347,3,14,SP
CNAG_02107,3,13,SP
CNAG_05389,20,36,TM
CNAG_07816,2,13,SP
CNAG_06729,7,17,SP
CNAG_05400,6,30,TM
CNAG_03438,9,19,SP
CNAG_04245,3,15,SP
CNAG_05372,2,13,SP
CNAG_04320,12,32,TM
CNAG_04038,20,41,TM
CNAG_02783,27,46,TM
CNAG_04379,7,30,TM
CNAG_02010,42,59,TM
CNAG_02845,12,30,TM
CNAG_04944,7,14,SP
CNAG_02978,27,45,TM
CNAG_05869,2,8,SP
CNAG_07588,20,41,TM
CNAG_06668,23,42,TM
CNAG_03473,16,27,SP
CNAG_00588,2,12,SP
CNAG_05053,4,16,SP
CNAG_07530,11,21,SP
CNAG_02081,39,57,TM
CNAG_02119,10,20,SP
CNAG_02459,3,10,SP
CNAG_02872,17,27,SP
CNAG_01081,3,14,SP
CNAG_01562,5,13,SP
CNAG_01324,6,28,TM
CNAG_02738,12,29,TM
CNAG_06784,21,39,TM
CNAG_04853,20,43,TM
CNAG_03104,3,11,SP
CNAG_01971,7,17,SP
CNAG_01228,4,14,SP
CNAG_05009,12,29,TM
CNAG_01497,34,58,TM
CNAG_01043,12,35,TM
CNAG_00401,20,43,TM
CNAG_02841,32,51,TM
CNAG_07423,14,26,SP
CNAG_00443,35,58,TM
CNAG_04730,42,59,TM
CNAG_07782,4,15,SP
CNAG_06281,6,30,TM
CNAG_06081,5,15,SP
CNAG_03650,7,18,SP
CNAG_06499,28,48,TM
CNAG_00563,10,21,SP
CNAG_07967,5,12,SP
CNAG_01670,33,53,TM
CNAG_09010,2,13,SP
CNAG_03566,41,59,TM
CNAG_01208,8,16,SP
CNAG_04187,20,40,TM
CNAG_03026,12,30,TM
CNAG_05141,6,16,SP
CNAG_03998,32,51,TM
CNAG_01467,25,49,TM
CNAG_06887,34,59,TM
CNAG_05836,42,59,TM
CNAG_05336,6,34,TM
CNAG_05870,5,16,SP
CNAG_03735,6,24,TM
CNAG_01872,39,59,TM
CNAG_03308,3,11,SP
CNAG_08011,20,31,SP
CNAG_07881,20,43,TM
CNAG_01088,11,19,SP
CNAG_01107,6,33,TM
CNAG_00893,8,19,SP
CNAG_02729,3,11,SP
CNAG_04289,41,59,TM
CNAG_04449,19,31,SP
CNAG_04887,20,39,TM
